RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
844.7207,Experiment4Metamer_ResponseGroup2.m,1,5,2,17,19,p,0,61,Data_18_2_20141028T100727.mat,8,2,844.7207,0,
556.8043,Experiment4Metamer_ResponseGroup2.m,2,8,1,9,20,q,0,62,Data_18_2_20141028T100727.mat,8,2,556.8043,0,
704.2951,Experiment4Metamer_ResponseGroup2.m,1,16,1,2,19,p,0,63,Data_18_2_20141028T100727.mat,8,1,704.2951,0,
666.8693,Experiment4Metamer_ResponseGroup2.m,1,11,2,7,19,p,0,64,Data_18_2_20141028T100727.mat,8,2,666.8693,0,
723.9495,Experiment4Metamer_ResponseGroup2.m,2,12,2,5,20,q,0,65,Data_18_2_20141028T100727.mat,8,1,723.9495,0,
676.2943,Experiment4Metamer_ResponseGroup2.m,1,20,1,10,19,p,0,66,Data_18_2_20141028T100727.mat,8,1,676.2943,0,
667.3051,Experiment4Metamer_ResponseGroup2.m,2,3,1,4,20,q,0,67,Data_18_2_20141028T100727.mat,8,2,667.3051,0,
695.155,Experiment4Metamer_ResponseGroup2.m,1,17,2,11,19,p,0,68,Data_18_2_20141028T100727.mat,8,2,695.155,0,
644.9062,Experiment4Metamer_ResponseGroup2.m,1,5,1,18,19,p,0,70,Data_18_2_20141028T100727.mat,8,1,644.9062,0,
892.1528,Experiment4Metamer_ResponseGroup2.m,2,4,1,10,20,q,0,71,Data_18_2_20141028T100727.mat,8,2,892.1528,0,
950.1973,Experiment4Metamer_ResponseGroup2.m,2,1,1,17,20,q,0,72,Data_18_2_20141028T100727.mat,8,2,950.1973,0,
635.1212,Experiment4Metamer_ResponseGroup2.m,2,5,2,20,20,q,0,73,Data_18_2_20141028T100727.mat,8,1,635.1212,0,
618.6408,Experiment4Metamer_ResponseGroup2.m,1,2,2,9,19,p,0,74,Data_18_2_20141028T100727.mat,8,2,618.6408,0,
592.3201,Experiment4Metamer_ResponseGroup2.m,2,18,1,19,20,q,0,75,Data_18_2_20141028T100727.mat,8,2,592.3201,0,
809.9782,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,20,q,0,76,Data_18_2_20141028T100727.mat,8,2,809.9782,0,
718.7513,Experiment4Metamer_ResponseGroup2.m,1,17,1,7,19,p,0,77,Data_18_2_20141028T100727.mat,8,1,718.7513,0,
705.2212,Experiment4Metamer_ResponseGroup2.m,2,20,1,2,20,q,0,78,Data_18_2_20141028T100727.mat,8,2,705.2212,0,
790.001,Experiment4Metamer_ResponseGroup2.m,2,9,1,14,20,q,0,79,Data_18_2_20141028T100727.mat,8,2,790.001,0,
686.6671,Experiment4Metamer_ResponseGroup2.m,2,15,2,19,20,q,0,80,Data_18_2_20141028T100727.mat,8,1,686.6671,0,
710.5025,Experiment4Metamer_ResponseGroup2.m,2,5,2,17,20,q,0,81,Data_18_2_20141028T100727.mat,8,1,710.5025,0,
583.5747,Experiment4Metamer_ResponseGroup2.m,2,7,1,1,20,q,0,82,Data_18_2_20141028T100727.mat,8,2,583.5747,0,
732.2811,Experiment4Metamer_ResponseGroup2.m,1,15,1,10,19,p,0,83,Data_18_2_20141028T100727.mat,8,1,732.2811,0,
645.5186,Experiment4Metamer_ResponseGroup2.m,2,17,2,4,20,q,0,84,Data_18_2_20141028T100727.mat,8,1,645.5186,0,
644.4619,Experiment4Metamer_ResponseGroup2.m,1,20,1,2,19,p,0,85,Data_18_2_20141028T100727.mat,8,1,644.4619,0,
672.0611,Experiment4Metamer_ResponseGroup2.m,2,20,2,14,20,q,0,87,Data_18_2_20141028T100727.mat,8,1,672.0611,0,
616.6026,Experiment4Metamer_ResponseGroup2.m,1,2,2,8,19,p,0,89,Data_18_2_20141028T100727.mat,8,2,616.6026,0,
809.2093,Experiment4Metamer_ResponseGroup2.m,2,16,1,17,20,q,0,90,Data_18_2_20141028T100727.mat,8,2,809.2093,0,
613.9097,Experiment4Metamer_ResponseGroup2.m,1,1,1,13,19,p,0,91,Data_18_2_20141028T100727.mat,8,1,613.9097,0,
854.4856,Experiment4Metamer_ResponseGroup2.m,2,2,1,4,20,q,0,92,Data_18_2_20141028T100727.mat,8,2,854.4856,0,
862.5507,Experiment4Metamer_ResponseGroup2.m,2,15,2,15,20,q,0,93,Data_18_2_20141028T100727.mat,8,1,862.5507,0,
623.932,Experiment4Metamer_ResponseGroup2.m,2,15,2,14,20,q,0,94,Data_18_2_20141028T100727.mat,8,1,623.932,0,
596.4413,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,98,Data_18_2_20141028T100727.mat,8,1,596.4413,0,
607.6947,Experiment4Metamer_ResponseGroup2.m,2,19,2,9,20,q,0,99,Data_18_2_20141028T100727.mat,8,1,607.6947,0,
566.4304,Experiment4Metamer_ResponseGroup2.m,2,19,2,16,20,q,0,100,Data_18_2_20141028T100727.mat,8,1,566.4304,0,
762.8017,Experiment4Metamer_ResponseGroup2.m,1,14,2,7,19,p,0,101,Data_18_2_20141028T100727.mat,8,2,762.8017,0,
676.7298,Experiment4Metamer_ResponseGroup2.m,2,20,2,6,20,q,0,102,Data_18_2_20141028T100727.mat,8,1,676.7298,0,
674.4723,Experiment4Metamer_ResponseGroup2.m,1,16,1,13,19,p,0,103,Data_18_2_20141028T100727.mat,8,1,674.4723,0,
662.0891,Experiment4Metamer_ResponseGroup2.m,2,18,1,3,20,q,0,104,Data_18_2_20141028T100727.mat,8,2,662.0891,0,
568.7133,Experiment4Metamer_ResponseGroup2.m,2,6,1,20,20,q,0,105,Data_18_2_20141028T100727.mat,8,2,568.7133,0,
698.6078,Experiment4Metamer_ResponseGroup2.m,1,15,2,6,19,p,0,106,Data_18_2_20141028T100727.mat,8,2,698.6078,0,
655.6666,Experiment4Metamer_ResponseGroup2.m,1,14,1,14,19,p,0,107,Data_18_2_20141028T100727.mat,8,1,655.6666,0,
569.6727,Experiment4Metamer_ResponseGroup2.m,1,15,2,7,19,p,0,108,Data_18_2_20141028T100727.mat,8,2,569.6727,0,
603.0992,Experiment4Metamer_ResponseGroup2.m,2,9,1,4,20,q,0,109,Data_18_2_20141028T100727.mat,8,2,603.0992,0,
674.0151,Experiment4Metamer_ResponseGroup2.m,1,8,2,5,19,p,0,110,Data_18_2_20141028T100727.mat,8,2,674.0151,0,
739.1301,Experiment4Metamer_ResponseGroup2.m,2,14,2,14,20,q,0,111,Data_18_2_20141028T100727.mat,8,1,739.1301,0,
620.2032,Experiment4Metamer_ResponseGroup2.m,1,11,1,15,19,p,0,113,Data_18_2_20141028T100727.mat,8,1,620.2032,0,
656.2691,Experiment4Metamer_ResponseGroup2.m,2,12,1,10,20,q,0,114,Data_18_2_20141028T100727.mat,8,2,656.2691,0,
745.7912,Experiment4Metamer_ResponseGroup2.m,1,10,1,8,19,p,0,115,Data_18_2_20141028T100727.mat,8,1,745.7912,0,
659.7192,Experiment4Metamer_ResponseGroup2.m,1,8,1,1,19,p,0,116,Data_18_2_20141028T100727.mat,8,1,659.7192,0,
552.6698,Experiment4Metamer_ResponseGroup2.m,1,11,1,10,19,p,0,118,Data_18_2_20141028T100727.mat,8,1,552.6698,0,
778.9979,Experiment4Metamer_ResponseGroup2.m,2,14,1,20,20,q,0,119,Data_18_2_20141028T100727.mat,8,2,778.9979,0,
556.8837,Experiment4Metamer_ResponseGroup2.m,1,12,2,14,19,p,0,120,Data_18_2_20141028T100727.mat,8,2,556.8837,0,
731.3194,Experiment4Metamer_ResponseGroup2.m,2,10,2,13,20,q,0,121,Data_18_2_20141028T100727.mat,8,1,731.3194,0,
638.155,Experiment4Metamer_ResponseGroup2.m,1,19,1,7,19,p,0,122,Data_18_2_20141028T100727.mat,8,1,638.155,0,
667.7882,Experiment4Metamer_ResponseGroup2.m,1,10,2,18,19,p,0,123,Data_18_2_20141028T100727.mat,8,2,667.7882,0,
701.1622,Experiment4Metamer_ResponseGroup2.m,2,2,1,16,20,q,0,124,Data_18_2_20141028T100727.mat,8,2,701.1622,0,
656.7339,Experiment4Metamer_ResponseGroup2.m,1,14,1,12,19,p,0,125,Data_18_2_20141028T100727.mat,8,1,656.7339,0,
774.3923,Experiment4Metamer_ResponseGroup2.m,1,9,2,19,19,p,0,126,Data_18_2_20141028T100727.mat,8,2,774.3923,0,
699.5275,Experiment4Metamer_ResponseGroup2.m,2,19,1,6,20,q,0,127,Data_18_2_20141028T100727.mat,8,2,699.5275,0,
570.2529,Experiment4Metamer_ResponseGroup2.m,1,16,2,10,19,p,0,128,Data_18_2_20141028T100727.mat,8,2,570.2529,0,
583.2108,Experiment4Metamer_ResponseGroup2.m,1,3,1,12,19,p,0,129,Data_18_2_20141028T100727.mat,8,1,583.2108,0,
526.0393,Experiment4Metamer_ResponseGroup2.m,1,11,1,14,19,p,0,130,Data_18_2_20141028T100727.mat,8,1,526.0393,0,
686.3798,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,131,Data_18_2_20141028T100727.mat,8,1,686.3798,0,
550.2853,Experiment4Metamer_ResponseGroup2.m,1,8,1,13,19,p,0,132,Data_18_2_20141028T100727.mat,8,1,550.2853,0,
935.3487,Experiment4Metamer_ResponseGroup2.m,2,9,1,14,20,q,0,133,Data_18_2_20141028T100727.mat,8,2,935.3487,0,
536.0299,Experiment4Metamer_ResponseGroup2.m,1,8,1,20,19,p,0,134,Data_18_2_20141028T100727.mat,8,1,536.0299,0,
730.419,Experiment4Metamer_ResponseGroup2.m,2,6,1,20,20,q,0,135,Data_18_2_20141028T100727.mat,8,2,730.419,0,
686.1674,Experiment4Metamer_ResponseGroup2.m,2,16,2,10,20,q,0,136,Data_18_2_20141028T100727.mat,8,1,686.1674,0,
581.1962,Experiment4Metamer_ResponseGroup2.m,1,19,2,7,19,p,0,138,Data_18_2_20141028T100727.mat,8,2,581.1962,0,
538.3206,Experiment4Metamer_ResponseGroup2.m,2,6,1,13,20,q,0,139,Data_18_2_20141028T100727.mat,8,2,538.3206,0,
576.5553,Experiment4Metamer_ResponseGroup2.m,1,9,1,2,19,p,0,140,Data_18_2_20141028T100727.mat,8,1,576.5553,0,
830.7547,Experiment4Metamer_ResponseGroup2.m,2,13,2,20,20,q,0,141,Data_18_2_20141028T100727.mat,8,1,830.7547,0,
527.0694,Experiment4Metamer_ResponseGroup2.m,1,19,1,10,19,p,0,143,Data_18_2_20141028T100727.mat,8,1,527.0694,0,
680.0571,Experiment4Metamer_ResponseGroup2.m,2,1,1,19,20,q,0,144,Data_18_2_20141028T100727.mat,8,2,680.0571,0,
574.2476,Experiment4Metamer_ResponseGroup2.m,1,15,1,15,19,p,0,147,Data_18_2_20141028T100727.mat,8,1,574.2476,0,
643.389,Experiment4Metamer_ResponseGroup2.m,1,14,1,15,19,p,0,148,Data_18_2_20141028T100727.mat,8,1,643.389,0,
530.6232,Experiment4Metamer_ResponseGroup2.m,2,16,1,15,20,q,0,149,Data_18_2_20141028T100727.mat,8,2,530.6232,0,
873.0719,Experiment4Metamer_ResponseGroup2.m,2,11,2,14,20,q,0,150,Data_18_2_20141028T100727.mat,8,1,873.0719,0,
592.1292,Experiment4Metamer_ResponseGroup2.m,1,9,2,9,19,p,0,151,Data_18_2_20141028T100727.mat,8,2,592.1292,0,
728.9107,Experiment4Metamer_ResponseGroup2.m,1,19,1,14,19,p,0,152,Data_18_2_20141028T100727.mat,8,1,728.9107,0,
760.7852,Experiment4Metamer_ResponseGroup2.m,1,20,2,4,19,p,0,153,Data_18_2_20141028T100727.mat,8,2,760.7852,0,
601.5942,Experiment4Metamer_ResponseGroup2.m,2,14,1,3,20,q,0,154,Data_18_2_20141028T100727.mat,8,2,601.5942,0,
734.9484,Experiment4Metamer_ResponseGroup2.m,2,20,1,2,20,q,0,155,Data_18_2_20141028T100727.mat,8,2,734.9484,0,
670.2103,Experiment4Metamer_ResponseGroup2.m,1,7,2,3,19,p,0,156,Data_18_2_20141028T100727.mat,8,2,670.2103,0,
717.8613,Experiment4Metamer_ResponseGroup2.m,2,8,2,17,20,q,0,157,Data_18_2_20141028T100727.mat,8,1,717.8613,0,
834.8057,Experiment4Metamer_ResponseGroup2.m,2,12,2,13,20,q,0,158,Data_18_2_20141028T100727.mat,8,1,834.8057,0,
711.4172,Experiment4Metamer_ResponseGroup2.m,1,10,2,18,19,p,0,159,Data_18_2_20141028T100727.mat,8,2,711.4172,0,
637.2345,Experiment4Metamer_ResponseGroup2.m,2,11,2,9,20,q,0,160,Data_18_2_20141028T100727.mat,8,1,637.2345,0,
703.6942,Experiment4Metamer_ResponseGroup2.m,2,14,1,17,20,q,0,162,Data_18_2_20141028T100727.mat,8,2,703.6942,0,
797.9232,Experiment4Metamer_ResponseGroup2.m,1,20,2,18,19,p,0,163,Data_18_2_20141028T100727.mat,8,2,797.9232,0,
852.5184,Experiment4Metamer_ResponseGroup2.m,1,12,1,19,19,p,0,164,Data_18_2_20141028T100727.mat,8,1,852.5184,0,
853.3467,Experiment4Metamer_ResponseGroup2.m,1,20,1,20,19,p,0,166,Data_18_2_20141028T100727.mat,8,1,853.3467,0,
640.7795,Experiment4Metamer_ResponseGroup2.m,1,13,1,16,19,p,0,167,Data_18_2_20141028T100727.mat,8,1,640.7795,0,
704.1962,Experiment4Metamer_ResponseGroup2.m,2,2,1,18,20,q,0,168,Data_18_2_20141028T100727.mat,8,2,704.1962,0,
564.699,Experiment4Metamer_ResponseGroup2.m,1,8,2,11,19,p,0,169,Data_18_2_20141028T100727.mat,8,2,564.699,0,
658.1448,Experiment4Metamer_ResponseGroup2.m,1,14,1,16,19,p,0,170,Data_18_2_20141028T100727.mat,8,1,658.1448,0,
576.6329,Experiment4Metamer_ResponseGroup2.m,2,12,1,5,20,q,0,171,Data_18_2_20141028T100727.mat,8,2,576.6329,0,
592.8065,Experiment4Metamer_ResponseGroup2.m,1,16,1,18,19,p,0,172,Data_18_2_20141028T100727.mat,8,1,592.8065,0,
556.6038,Experiment4Metamer_ResponseGroup2.m,1,14,1,18,19,p,0,173,Data_18_2_20141028T100727.mat,8,1,556.6038,0,
593.7958,Experiment4Metamer_ResponseGroup2.m,1,6,2,13,19,p,0,174,Data_18_2_20141028T100727.mat,8,2,593.7958,0,
716.5584,Experiment4Metamer_ResponseGroup2.m,1,20,1,19,19,p,0,175,Data_18_2_20141028T100727.mat,8,1,716.5584,0,
717.3058,Experiment4Metamer_ResponseGroup2.m,1,8,2,7,19,p,0,176,Data_18_2_20141028T100727.mat,8,2,717.3058,0,
699.8051,Experiment4Metamer_ResponseGroup2.m,2,15,1,16,20,q,0,177,Data_18_2_20141028T100727.mat,8,2,699.8051,0,
703.7458,Experiment4Metamer_ResponseGroup2.m,2,10,1,18,20,q,0,178,Data_18_2_20141028T100727.mat,8,2,703.7458,0,
610.5963,Experiment4Metamer_ResponseGroup2.m,1,9,2,1,19,p,0,179,Data_18_2_20141028T100727.mat,8,2,610.5963,0,
663.0826,Experiment4Metamer_ResponseGroup2.m,2,12,2,7,20,q,0,180,Data_18_2_20141028T100727.mat,8,1,663.0826,0,
584.3799,Experiment4Metamer_ResponseGroup2.m,1,3,2,14,19,p,0,181,Data_18_2_20141028T100727.mat,8,2,584.3799,0,
806.2324,Experiment4Metamer_ResponseGroup2.m,2,11,1,6,20,q,0,182,Data_18_2_20141028T100727.mat,8,2,806.2324,0,
727.0525,Experiment4Metamer_ResponseGroup2.m,2,3,1,16,20,q,0,183,Data_18_2_20141028T100727.mat,8,2,727.0525,0,
642.2459,Experiment4Metamer_ResponseGroup2.m,2,6,2,6,20,q,0,184,Data_18_2_20141028T100727.mat,8,1,642.2459,0,
777.8835,Experiment4Metamer_ResponseGroup2.m,2,9,2,18,20,q,0,185,Data_18_2_20141028T100727.mat,8,1,777.8835,0,
567.6033,Experiment4Metamer_ResponseGroup2.m,1,8,1,7,19,p,0,186,Data_18_2_20141028T100727.mat,8,1,567.6033,0,
579.2833,Experiment4Metamer_ResponseGroup2.m,2,9,1,20,20,q,0,187,Data_18_2_20141028T100727.mat,8,2,579.2833,0,
559.3541,Experiment4Metamer_ResponseGroup2.m,2,15,1,13,20,q,0,188,Data_18_2_20141028T100727.mat,8,2,559.3541,0,
669.5143,Experiment4Metamer_ResponseGroup2.m,1,4,1,9,19,p,0,189,Data_18_2_20141028T100727.mat,8,1,669.5143,0,
653.647,Experiment4Metamer_ResponseGroup2.m,2,1,1,2,20,q,0,190,Data_18_2_20141028T100727.mat,8,2,653.647,0,
725.8531,Experiment4Metamer_ResponseGroup2.m,1,15,2,7,19,p,0,191,Data_18_2_20141028T100727.mat,8,2,725.8531,0,
729.1282,Experiment4Metamer_ResponseGroup2.m,1,1,2,2,19,p,0,192,Data_18_2_20141028T100727.mat,8,2,729.1282,0,
614.6165,Experiment4Metamer_ResponseGroup2.m,1,20,2,19,19,p,0,193,Data_18_2_20141028T100727.mat,8,2,614.6165,0,
632.8336,Experiment4Metamer_ResponseGroup2.m,1,7,2,10,19,p,0,194,Data_18_2_20141028T100727.mat,8,2,632.8336,0,
594.3618,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,195,Data_18_2_20141028T100727.mat,8,1,594.3618,0,
824.882,Experiment4Metamer_ResponseGroup2.m,2,13,1,3,20,q,0,196,Data_18_2_20141028T100727.mat,8,2,824.882,0,
704.7712,Experiment4Metamer_ResponseGroup2.m,1,5,1,6,19,p,0,197,Data_18_2_20141028T100727.mat,8,1,704.7712,0,
573.2185,Experiment4Metamer_ResponseGroup2.m,1,11,1,20,19,p,0,198,Data_18_2_20141028T100727.mat,8,1,573.2185,0,
699.317,Experiment4Metamer_ResponseGroup2.m,2,10,1,13,20,q,0,199,Data_18_2_20141028T100727.mat,8,2,699.317,0,
606.9475,Experiment4Metamer_ResponseGroup2.m,2,3,1,8,20,q,0,200,Data_18_2_20141028T100727.mat,8,2,606.9475,0,
705.022,Experiment4Metamer_ResponseGroup2.m,2,16,1,9,20,q,0,201,Data_18_2_20141028T100727.mat,8,2,705.022,0,
625.3668,Experiment4Metamer_ResponseGroup2.m,1,15,1,16,19,p,0,202,Data_18_2_20141028T100727.mat,8,1,625.3668,0,
639.6799,Experiment4Metamer_ResponseGroup2.m,2,15,2,6,20,q,0,203,Data_18_2_20141028T100727.mat,8,1,639.6799,0,
718.7265,Experiment4Metamer_ResponseGroup2.m,1,18,1,10,19,p,0,205,Data_18_2_20141028T100727.mat,8,1,718.7265,0,
636.2649,Experiment4Metamer_ResponseGroup2.m,1,13,1,7,19,p,0,206,Data_18_2_20141028T100727.mat,8,1,636.2649,0,
534.3293,Experiment4Metamer_ResponseGroup2.m,1,13,2,8,19,p,0,207,Data_18_2_20141028T100727.mat,8,2,534.3293,0,
706.208,Experiment4Metamer_ResponseGroup2.m,1,5,1,20,19,p,0,208,Data_18_2_20141028T100727.mat,8,1,706.208,0,
606.3978,Experiment4Metamer_ResponseGroup2.m,1,7,2,3,19,p,0,209,Data_18_2_20141028T100727.mat,8,2,606.3978,0,
652.4261,Experiment4Metamer_ResponseGroup2.m,1,6,2,15,19,p,0,210,Data_18_2_20141028T100727.mat,8,2,652.4261,0,
557.2644,Experiment4Metamer_ResponseGroup2.m,1,20,2,5,19,p,0,211,Data_18_2_20141028T100727.mat,8,2,557.2644,0,
477.5032,Experiment4Metamer_ResponseGroup2.m,1,16,2,4,19,p,0,212,Data_18_2_20141028T100727.mat,8,2,477.5032,0,
549.3957,Experiment4Metamer_ResponseGroup2.m,1,1,1,20,19,p,0,213,Data_18_2_20141028T100727.mat,8,1,549.3957,0,
539.6853,Experiment4Metamer_ResponseGroup2.m,1,15,2,10,19,p,0,214,Data_18_2_20141028T100727.mat,8,2,539.6853,0,
655.0986,Experiment4Metamer_ResponseGroup2.m,2,20,2,7,20,q,0,215,Data_18_2_20141028T100727.mat,8,1,655.0986,0,
646.1346,Experiment4Metamer_ResponseGroup2.m,2,16,2,5,20,q,0,216,Data_18_2_20141028T100727.mat,8,1,646.1346,0,
547.6265,Experiment4Metamer_ResponseGroup2.m,1,15,2,20,19,p,0,217,Data_18_2_20141028T100727.mat,8,2,547.6265,0,
564.6585,Experiment4Metamer_ResponseGroup2.m,2,3,1,5,20,q,0,218,Data_18_2_20141028T100727.mat,8,2,564.6585,0,
637.0205,Experiment4Metamer_ResponseGroup2.m,1,12,1,15,19,p,0,219,Data_18_2_20141028T100727.mat,8,1,637.0205,0,
563.1523,Experiment4Metamer_ResponseGroup2.m,1,8,2,17,19,p,0,220,Data_18_2_20141028T100727.mat,8,2,563.1523,0,
603.0628,Experiment4Metamer_ResponseGroup2.m,2,19,1,17,20,q,0,221,Data_18_2_20141028T100727.mat,8,2,603.0628,0,
725.9046,Experiment4Metamer_ResponseGroup2.m,1,13,2,12,19,p,0,222,Data_18_2_20141028T100727.mat,8,2,725.9046,0,
497.3952,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,223,Data_18_2_20141028T100727.mat,8,1,497.3952,0,
622.2686,Experiment4Metamer_ResponseGroup2.m,2,17,1,19,20,q,0,224,Data_18_2_20141028T100727.mat,8,2,622.2686,0,
582.5471,Experiment4Metamer_ResponseGroup2.m,1,5,1,4,19,p,0,225,Data_18_2_20141028T100727.mat,8,1,582.5471,0,
655.9061,Experiment4Metamer_ResponseGroup2.m,1,12,1,12,19,p,0,226,Data_18_2_20141028T100727.mat,8,1,655.9061,0,
