RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,errorCount,trimData,outlier,
810.9469,Experiment4Metamer_ResponseGroup2.m,1,19,1,6,19,p,0,40,Data_2_2_20141021T110351.mat,7,1,0,810.9469,0,
652.654,Experiment4Metamer_ResponseGroup2.m,1,13,1,5,19,p,0,41,Data_2_2_20141021T110351.mat,7,1,0,652.654,0,
674.4182,Experiment4Metamer_ResponseGroup2.m,1,13,1,6,19,p,0,42,Data_2_2_20141021T110351.mat,7,1,0,674.4182,0,
725.9673,Experiment4Metamer_ResponseGroup2.m,2,15,2,14,20,q,0,43,Data_2_2_20141021T110351.mat,7,1,0,725.9673,0,
917.4418,Experiment4Metamer_ResponseGroup2.m,2,13,2,10,20,q,0,46,Data_2_2_20141021T110351.mat,7,1,0,917.4418,0,
827.8761,Experiment4Metamer_ResponseGroup2.m,1,13,2,3,19,p,0,47,Data_2_2_20141021T110351.mat,7,2,0,827.8761,0,
768.0724,Experiment4Metamer_ResponseGroup2.m,1,2,2,18,19,p,0,48,Data_2_2_20141021T110351.mat,7,2,0,768.0724,0,
674.6581,Experiment4Metamer_ResponseGroup2.m,1,3,1,10,19,p,0,49,Data_2_2_20141021T110351.mat,7,1,0,674.6581,0,
726.9337,Experiment4Metamer_ResponseGroup2.m,1,5,1,15,19,p,0,51,Data_2_2_20141021T110351.mat,7,1,0,726.9337,0,
634.0145,Experiment4Metamer_ResponseGroup2.m,1,5,2,2,19,p,0,54,Data_2_2_20141021T110351.mat,7,2,0,634.0145,0,
780.3324,Experiment4Metamer_ResponseGroup2.m,2,7,2,18,20,q,0,55,Data_2_2_20141021T110351.mat,7,1,0,780.3324,0,
847.3328,Experiment4Metamer_ResponseGroup2.m,2,6,2,3,20,q,0,56,Data_2_2_20141021T110351.mat,7,1,0,847.3328,0,
769.5084,Experiment4Metamer_ResponseGroup2.m,2,16,1,8,20,q,0,58,Data_2_2_20141021T110351.mat,7,2,0,769.5084,0,
856.9002,Experiment4Metamer_ResponseGroup2.m,1,4,1,17,19,p,0,59,Data_2_2_20141021T110351.mat,7,1,0,856.9002,0,
639.6463,Experiment4Metamer_ResponseGroup2.m,1,15,1,10,19,p,0,60,Data_2_2_20141021T110351.mat,7,1,0,639.6463,0,
673.4247,Experiment4Metamer_ResponseGroup2.m,2,3,2,12,20,q,0,61,Data_2_2_20141021T110351.mat,7,1,0,673.4247,0,
787.5861,Experiment4Metamer_ResponseGroup2.m,1,7,2,20,19,p,0,62,Data_2_2_20141021T110351.mat,7,2,0,787.5861,0,
821.6458,Experiment4Metamer_ResponseGroup2.m,1,16,2,1,19,p,0,63,Data_2_2_20141021T110351.mat,7,2,0,821.6458,0,
747.0576,Experiment4Metamer_ResponseGroup2.m,1,18,1,9,19,p,0,65,Data_2_2_20141021T110351.mat,7,1,0,747.0576,0,
895.6891,Experiment4Metamer_ResponseGroup2.m,2,2,2,4,20,q,0,66,Data_2_2_20141021T110351.mat,7,1,0,895.6891,0,
646.6469,Experiment4Metamer_ResponseGroup2.m,1,16,1,10,19,p,0,67,Data_2_2_20141021T110351.mat,7,1,0,646.6469,0,
874.4022,Experiment4Metamer_ResponseGroup2.m,2,1,2,16,20,q,0,68,Data_2_2_20141021T110351.mat,7,1,0,874.4022,0,
689.3096,Experiment4Metamer_ResponseGroup2.m,1,11,1,19,19,p,0,69,Data_2_2_20141021T110351.mat,7,1,0,689.3096,0,
699.3611,Experiment4Metamer_ResponseGroup2.m,1,3,1,1,19,p,0,70,Data_2_2_20141021T110351.mat,7,1,0,699.3611,0,
710.1281,Experiment4Metamer_ResponseGroup2.m,1,1,1,8,19,p,0,71,Data_2_2_20141021T110351.mat,7,1,0,710.1281,0,
656.5929,Experiment4Metamer_ResponseGroup2.m,2,8,1,19,20,q,0,72,Data_2_2_20141021T110351.mat,7,2,0,656.5929,0,
599.5851,Experiment4Metamer_ResponseGroup2.m,1,18,2,18,19,p,0,73,Data_2_2_20141021T110351.mat,7,2,0,599.5851,0,
660.6408,Experiment4Metamer_ResponseGroup2.m,1,14,2,11,19,p,0,74,Data_2_2_20141021T110351.mat,7,2,0,660.6408,0,
624.5948,Experiment4Metamer_ResponseGroup2.m,2,8,2,6,20,q,0,75,Data_2_2_20141021T110351.mat,7,1,0,624.5948,0,
588.5184,Experiment4Metamer_ResponseGroup2.m,1,13,1,3,19,p,0,76,Data_2_2_20141021T110351.mat,7,1,0,588.5184,0,
735.1912,Experiment4Metamer_ResponseGroup2.m,2,7,1,3,20,q,0,77,Data_2_2_20141021T110351.mat,7,2,0,735.1912,0,
728.2625,Experiment4Metamer_ResponseGroup2.m,2,4,1,11,20,q,0,78,Data_2_2_20141021T110351.mat,7,2,0,728.2625,0,
655.3084,Experiment4Metamer_ResponseGroup2.m,2,4,1,12,20,q,0,79,Data_2_2_20141021T110351.mat,7,2,0,655.3084,0,
708.2965,Experiment4Metamer_ResponseGroup2.m,2,8,1,7,20,q,0,80,Data_2_2_20141021T110351.mat,7,2,0,708.2965,0,
685.5291,Experiment4Metamer_ResponseGroup2.m,2,2,1,12,20,q,0,82,Data_2_2_20141021T110351.mat,7,2,0,685.5291,0,
657.8115,Experiment4Metamer_ResponseGroup2.m,1,1,1,12,19,p,0,83,Data_2_2_20141021T110351.mat,7,1,0,657.8115,0,
692.7083,Experiment4Metamer_ResponseGroup2.m,1,2,1,19,19,p,0,84,Data_2_2_20141021T110351.mat,7,1,0,692.7083,0,
619.8341,Experiment4Metamer_ResponseGroup2.m,2,6,1,8,20,q,0,85,Data_2_2_20141021T110351.mat,7,2,0,619.8341,0,
729.1712,Experiment4Metamer_ResponseGroup2.m,2,19,2,8,20,q,0,86,Data_2_2_20141021T110351.mat,7,1,0,729.1712,0,
625.3317,Experiment4Metamer_ResponseGroup2.m,2,19,2,7,20,q,0,87,Data_2_2_20141021T110351.mat,7,1,0,625.3317,0,
645.9027,Experiment4Metamer_ResponseGroup2.m,2,5,2,20,20,q,0,88,Data_2_2_20141021T110351.mat,7,1,0,645.9027,0,
562.6627,Experiment4Metamer_ResponseGroup2.m,1,9,1,15,19,p,0,89,Data_2_2_20141021T110351.mat,7,1,0,562.6627,0,
726.2373,Experiment4Metamer_ResponseGroup2.m,1,18,2,19,19,p,0,90,Data_2_2_20141021T110351.mat,7,2,0,726.2373,0,
714.4348,Experiment4Metamer_ResponseGroup2.m,1,13,1,16,19,p,0,92,Data_2_2_20141021T110351.mat,7,1,0,714.4348,0,
793.8901,Experiment4Metamer_ResponseGroup2.m,1,19,2,19,19,p,0,93,Data_2_2_20141021T110351.mat,7,2,0,793.8901,0,
809.3347,Experiment4Metamer_ResponseGroup2.m,1,17,2,10,19,p,0,94,Data_2_2_20141021T110351.mat,7,2,0,809.3347,0,
786.238,Experiment4Metamer_ResponseGroup2.m,2,6,2,20,20,q,0,95,Data_2_2_20141021T110351.mat,7,1,0,786.238,0,
755.9511,Experiment4Metamer_ResponseGroup2.m,2,11,2,12,20,q,0,96,Data_2_2_20141021T110351.mat,7,1,0,755.9511,0,
561.4986,Experiment4Metamer_ResponseGroup2.m,2,11,2,14,20,q,0,97,Data_2_2_20141021T110351.mat,7,1,0,561.4986,0,
854.7116,Experiment4Metamer_ResponseGroup2.m,1,17,2,11,19,p,0,98,Data_2_2_20141021T110351.mat,7,2,0,854.7116,0,
681.1176,Experiment4Metamer_ResponseGroup2.m,2,3,2,11,20,q,0,99,Data_2_2_20141021T110351.mat,7,1,0,681.1176,0,
925.3959,Experiment4Metamer_ResponseGroup2.m,2,20,1,2,20,q,0,100,Data_2_2_20141021T110351.mat,7,2,0,925.3959,0,
681.7937,Experiment4Metamer_ResponseGroup2.m,2,8,2,11,20,q,0,101,Data_2_2_20141021T110351.mat,7,1,0,681.7937,0,
614.1108,Experiment4Metamer_ResponseGroup2.m,1,18,2,17,19,p,0,102,Data_2_2_20141021T110351.mat,7,2,0,614.1108,0,
712.8992,Experiment4Metamer_ResponseGroup2.m,2,14,1,6,20,q,0,103,Data_2_2_20141021T110351.mat,7,2,0,712.8992,0,
718.812,Experiment4Metamer_ResponseGroup2.m,2,1,2,18,20,q,0,105,Data_2_2_20141021T110351.mat,7,1,0,718.812,0,
652.9916,Experiment4Metamer_ResponseGroup2.m,2,1,2,14,20,q,0,106,Data_2_2_20141021T110351.mat,7,1,0,652.9916,0,
665.2515,Experiment4Metamer_ResponseGroup2.m,2,12,1,12,20,q,0,107,Data_2_2_20141021T110351.mat,7,2,0,665.2515,0,
618.0424,Experiment4Metamer_ResponseGroup2.m,2,7,1,16,20,q,0,108,Data_2_2_20141021T110351.mat,7,2,0,618.0424,0,
652.4612,Experiment4Metamer_ResponseGroup2.m,2,19,2,3,20,q,0,109,Data_2_2_20141021T110351.mat,7,1,0,652.4612,0,
627.4862,Experiment4Metamer_ResponseGroup2.m,2,6,1,4,20,q,0,110,Data_2_2_20141021T110351.mat,7,2,0,627.4862,0,
671.6031,Experiment4Metamer_ResponseGroup2.m,1,8,2,8,19,p,0,111,Data_2_2_20141021T110351.mat,7,2,0,671.6031,0,
574.0631,Experiment4Metamer_ResponseGroup2.m,1,5,2,12,19,p,0,113,Data_2_2_20141021T110351.mat,7,2,0,574.0631,0,
716.9042,Experiment4Metamer_ResponseGroup2.m,2,14,1,10,20,q,0,114,Data_2_2_20141021T110351.mat,7,2,0,716.9042,0,
597.0195,Experiment4Metamer_ResponseGroup2.m,2,12,2,19,20,q,0,115,Data_2_2_20141021T110351.mat,7,1,0,597.0195,0,
614.6045,Experiment4Metamer_ResponseGroup2.m,1,16,1,19,19,p,0,116,Data_2_2_20141021T110351.mat,7,1,0,614.6045,0,
724.7305,Experiment4Metamer_ResponseGroup2.m,1,5,2,17,19,p,0,117,Data_2_2_20141021T110351.mat,7,2,0,724.7305,0,
661.1074,Experiment4Metamer_ResponseGroup2.m,1,19,1,14,19,p,0,118,Data_2_2_20141021T110351.mat,7,1,0,661.1074,0,
825.8451,Experiment4Metamer_ResponseGroup2.m,2,1,1,6,20,q,0,119,Data_2_2_20141021T110351.mat,7,2,0,825.8451,0,
641.9024,Experiment4Metamer_ResponseGroup2.m,2,1,1,20,20,q,0,120,Data_2_2_20141021T110351.mat,7,2,0,641.9024,0,
694.7848,Experiment4Metamer_ResponseGroup2.m,1,5,1,11,19,p,0,121,Data_2_2_20141021T110351.mat,7,1,0,694.7848,0,
710.7228,Experiment4Metamer_ResponseGroup2.m,2,2,2,20,20,q,0,123,Data_2_2_20141021T110351.mat,7,1,0,710.7228,0,
651.9299,Experiment4Metamer_ResponseGroup2.m,2,12,2,3,20,q,0,125,Data_2_2_20141021T110351.mat,7,1,0,651.9299,0,
826.0309,Experiment4Metamer_ResponseGroup2.m,2,2,1,10,20,q,0,127,Data_2_2_20141021T110351.mat,7,2,0,826.0309,0,
629.8051,Experiment4Metamer_ResponseGroup2.m,2,2,2,10,20,q,0,128,Data_2_2_20141021T110351.mat,7,1,0,629.8051,0,
878.4078,Experiment4Metamer_ResponseGroup2.m,1,10,2,2,19,p,0,130,Data_2_2_20141021T110351.mat,7,2,0,878.4078,0,
627.4021,Experiment4Metamer_ResponseGroup2.m,1,13,1,16,19,p,0,131,Data_2_2_20141021T110351.mat,7,1,0,627.4021,0,
685.5435,Experiment4Metamer_ResponseGroup2.m,2,5,2,5,20,q,0,132,Data_2_2_20141021T110351.mat,7,1,0,685.5435,0,
573.7121,Experiment4Metamer_ResponseGroup2.m,2,8,1,1,20,q,0,133,Data_2_2_20141021T110351.mat,7,2,0,573.7121,0,
549.2418,Experiment4Metamer_ResponseGroup2.m,2,5,1,15,20,q,0,134,Data_2_2_20141021T110351.mat,7,2,0,549.2418,0,
623.9618,Experiment4Metamer_ResponseGroup2.m,1,11,1,5,19,p,0,135,Data_2_2_20141021T110351.mat,7,1,0,623.9618,0,
732.005,Experiment4Metamer_ResponseGroup2.m,1,14,2,3,19,p,0,136,Data_2_2_20141021T110351.mat,7,2,0,732.005,0,
800.48,Experiment4Metamer_ResponseGroup2.m,1,19,2,11,19,p,0,137,Data_2_2_20141021T110351.mat,7,2,0,800.48,0,
886.2905,Experiment4Metamer_ResponseGroup2.m,2,16,2,6,20,q,0,138,Data_2_2_20141021T110351.mat,7,1,0,886.2905,0,
517.6753,Experiment4Metamer_ResponseGroup2.m,2,7,1,11,20,q,0,140,Data_2_2_20141021T110351.mat,7,2,0,517.6753,0,
653.1338,Experiment4Metamer_ResponseGroup2.m,1,13,2,9,19,p,0,141,Data_2_2_20141021T110351.mat,7,2,0,653.1338,0,
631.9003,Experiment4Metamer_ResponseGroup2.m,1,20,1,15,19,p,0,142,Data_2_2_20141021T110351.mat,7,1,0,631.9003,0,
709.9158,Experiment4Metamer_ResponseGroup2.m,1,7,2,5,19,p,0,143,Data_2_2_20141021T110351.mat,7,2,0,709.9158,0,
641.841,Experiment4Metamer_ResponseGroup2.m,2,6,2,3,20,q,0,144,Data_2_2_20141021T110351.mat,7,1,0,641.841,0,
660.6425,Experiment4Metamer_ResponseGroup2.m,2,18,1,1,20,q,0,145,Data_2_2_20141021T110351.mat,7,2,0,660.6425,0,
685.8471,Experiment4Metamer_ResponseGroup2.m,2,20,1,14,20,q,0,146,Data_2_2_20141021T110351.mat,7,2,0,685.8471,0,
747.7503,Experiment4Metamer_ResponseGroup2.m,1,17,2,13,19,p,0,147,Data_2_2_20141021T110351.mat,7,2,0,747.7503,0,
634.7846,Experiment4Metamer_ResponseGroup2.m,1,4,1,6,19,p,0,148,Data_2_2_20141021T110351.mat,7,1,0,634.7846,0,
659.1333,Experiment4Metamer_ResponseGroup2.m,2,1,2,14,20,q,0,150,Data_2_2_20141021T110351.mat,7,1,0,659.1333,0,
740.568,Experiment4Metamer_ResponseGroup2.m,2,19,2,13,20,q,0,151,Data_2_2_20141021T110351.mat,7,1,0,740.568,0,
540.9906,Experiment4Metamer_ResponseGroup2.m,2,1,2,9,20,q,0,152,Data_2_2_20141021T110351.mat,7,1,0,540.9906,0,
691.9649,Experiment4Metamer_ResponseGroup2.m,1,7,2,3,19,p,0,153,Data_2_2_20141021T110351.mat,7,2,0,691.9649,0,
688.0953,Experiment4Metamer_ResponseGroup2.m,1,2,1,4,19,p,0,154,Data_2_2_20141021T110351.mat,7,1,0,688.0953,0,
550.8655,Experiment4Metamer_ResponseGroup2.m,2,3,2,17,20,q,0,155,Data_2_2_20141021T110351.mat,7,1,0,550.8655,0,
789.6143,Experiment4Metamer_ResponseGroup2.m,1,14,1,10,19,p,0,156,Data_2_2_20141021T110351.mat,7,1,0,789.6143,0,
723.4794,Experiment4Metamer_ResponseGroup2.m,1,8,2,10,19,p,0,157,Data_2_2_20141021T110351.mat,7,2,0,723.4794,0,
642.6493,Experiment4Metamer_ResponseGroup2.m,2,1,2,18,20,q,0,158,Data_2_2_20141021T110351.mat,7,1,0,642.6493,0,
774.5251,Experiment4Metamer_ResponseGroup2.m,2,12,2,8,20,q,0,159,Data_2_2_20141021T110351.mat,7,1,0,774.5251,0,
708.1081,Experiment4Metamer_ResponseGroup2.m,2,13,1,12,20,q,0,160,Data_2_2_20141021T110351.mat,7,2,0,708.1081,0,
693.6936,Experiment4Metamer_ResponseGroup2.m,2,14,2,12,20,q,0,161,Data_2_2_20141021T110351.mat,7,1,0,693.6936,0,
541.645,Experiment4Metamer_ResponseGroup2.m,2,15,2,4,20,q,0,162,Data_2_2_20141021T110351.mat,7,1,0,541.645,0,
606.0647,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,163,Data_2_2_20141021T110351.mat,7,1,0,606.0647,0,
931.481,Experiment4Metamer_ResponseGroup2.m,2,6,1,4,20,q,0,164,Data_2_2_20141021T110351.mat,7,2,0,931.481,0,
630.2412,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,165,Data_2_2_20141021T110351.mat,7,1,0,630.2412,0,
618.6319,Experiment4Metamer_ResponseGroup2.m,2,7,1,20,20,q,0,166,Data_2_2_20141021T110351.mat,7,2,0,618.6319,0,
618.5861,Experiment4Metamer_ResponseGroup2.m,1,5,2,15,19,p,0,167,Data_2_2_20141021T110351.mat,7,2,0,618.5861,0,
560.467,Experiment4Metamer_ResponseGroup2.m,2,5,2,6,20,q,0,168,Data_2_2_20141021T110351.mat,7,1,0,560.467,0,
731.6487,Experiment4Metamer_ResponseGroup2.m,1,9,1,10,19,p,0,169,Data_2_2_20141021T110351.mat,7,1,0,731.6487,0,
919.2261,Experiment4Metamer_ResponseGroup2.m,1,19,2,7,19,p,0,170,Data_2_2_20141021T110351.mat,7,2,0,919.2261,0,
683.2018,Experiment4Metamer_ResponseGroup2.m,2,2,1,8,20,q,0,171,Data_2_2_20141021T110351.mat,7,2,0,683.2018,0,
652.3398,Experiment4Metamer_ResponseGroup2.m,2,3,1,18,20,q,0,173,Data_2_2_20141021T110351.mat,7,2,0,652.3398,0,
634.9156,Experiment4Metamer_ResponseGroup2.m,2,2,1,16,20,q,0,176,Data_2_2_20141021T110351.mat,7,2,0,634.9156,0,
582.4869,Experiment4Metamer_ResponseGroup2.m,2,20,1,13,20,q,0,177,Data_2_2_20141021T110351.mat,7,2,0,582.4869,0,
693.7997,Experiment4Metamer_ResponseGroup2.m,2,12,2,13,20,q,0,179,Data_2_2_20141021T110351.mat,7,1,0,693.7997,0,
783.6522,Experiment4Metamer_ResponseGroup2.m,2,13,2,19,20,q,0,180,Data_2_2_20141021T110351.mat,7,1,0,783.6522,0,
536.1397,Experiment4Metamer_ResponseGroup2.m,2,12,2,1,20,q,0,181,Data_2_2_20141021T110351.mat,7,1,0,536.1397,0,
583.0393,Experiment4Metamer_ResponseGroup2.m,2,5,1,4,20,q,0,182,Data_2_2_20141021T110351.mat,7,2,0,583.0393,0,
900.935,Experiment4Metamer_ResponseGroup2.m,1,5,1,18,19,p,0,183,Data_2_2_20141021T110351.mat,7,1,0,900.935,0,
632.5944,Experiment4Metamer_ResponseGroup2.m,2,1,1,5,20,q,0,184,Data_2_2_20141021T110351.mat,7,2,0,632.5944,0,
595.9332,Experiment4Metamer_ResponseGroup2.m,2,20,2,3,20,q,0,185,Data_2_2_20141021T110351.mat,7,1,0,595.9332,0,
785.3531,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,186,Data_2_2_20141021T110351.mat,7,1,0,785.3531,0,
680.7277,Experiment4Metamer_ResponseGroup2.m,2,14,2,9,20,q,0,187,Data_2_2_20141021T110351.mat,7,1,0,680.7277,0,
755.7649,Experiment4Metamer_ResponseGroup2.m,2,10,1,8,20,q,0,188,Data_2_2_20141021T110351.mat,7,2,0,755.7649,0,
627.4797,Experiment4Metamer_ResponseGroup2.m,2,6,2,2,20,q,0,189,Data_2_2_20141021T110351.mat,7,1,0,627.4797,0,
683.0684,Experiment4Metamer_ResponseGroup2.m,1,4,1,4,19,p,0,190,Data_2_2_20141021T110351.mat,7,1,0,683.0684,0,
636.5822,Experiment4Metamer_ResponseGroup2.m,2,9,1,20,20,q,0,192,Data_2_2_20141021T110351.mat,7,2,0,636.5822,0,
607.681,Experiment4Metamer_ResponseGroup2.m,2,1,2,6,20,q,0,193,Data_2_2_20141021T110351.mat,7,1,0,607.681,0,
893.2205,Experiment4Metamer_ResponseGroup2.m,2,7,1,1,20,q,0,194,Data_2_2_20141021T110351.mat,7,2,0,893.2205,0,
515.2977,Experiment4Metamer_ResponseGroup2.m,2,5,2,17,20,q,0,195,Data_2_2_20141021T110351.mat,7,1,0,515.2977,0,
783.5253,Experiment4Metamer_ResponseGroup2.m,2,10,2,1,20,q,0,196,Data_2_2_20141021T110351.mat,7,1,0,783.5253,0,
428.6586,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,197,Data_2_2_20141021T110351.mat,7,1,0,428.6586,0,
692.4584,Experiment4Metamer_ResponseGroup2.m,1,2,1,7,19,p,0,198,Data_2_2_20141021T110351.mat,7,1,0,692.4584,0,
653.5239,Experiment4Metamer_ResponseGroup2.m,2,10,2,15,20,q,0,199,Data_2_2_20141021T110351.mat,7,1,0,653.5239,0,
816.7411,Experiment4Metamer_ResponseGroup2.m,2,4,1,2,20,q,0,200,Data_2_2_20141021T110351.mat,7,2,0,816.7411,0,
639.8718,Experiment4Metamer_ResponseGroup2.m,2,8,1,13,20,q,0,201,Data_2_2_20141021T110351.mat,7,2,0,639.8718,0,
714.3445,Experiment4Metamer_ResponseGroup2.m,1,19,2,4,19,p,0,202,Data_2_2_20141021T110351.mat,7,2,0,714.3445,0,
616.2289,Experiment4Metamer_ResponseGroup2.m,1,2,1,20,19,p,0,203,Data_2_2_20141021T110351.mat,7,1,0,616.2289,0,
517.9387,Experiment4Metamer_ResponseGroup2.m,1,6,2,20,19,p,0,204,Data_2_2_20141021T110351.mat,7,2,0,517.9387,0,
743.9854,Experiment4Metamer_ResponseGroup2.m,1,13,1,17,19,p,0,205,Data_2_2_20141021T110351.mat,7,1,0,743.9854,0,
639.903,Experiment4Metamer_ResponseGroup2.m,1,7,1,19,19,p,0,206,Data_2_2_20141021T110351.mat,7,1,0,639.903,0,
781.8409,Experiment4Metamer_ResponseGroup2.m,2,16,2,2,20,q,0,207,Data_2_2_20141021T110351.mat,7,1,0,781.8409,0,
877.9369,Experiment4Metamer_ResponseGroup2.m,1,12,2,18,19,p,0,208,Data_2_2_20141021T110351.mat,7,2,0,877.9369,0,
746.8715,Experiment4Metamer_ResponseGroup2.m,2,4,1,9,20,q,0,209,Data_2_2_20141021T110351.mat,7,2,0,746.8715,0,
751.1833,Experiment4Metamer_ResponseGroup2.m,1,8,2,4,19,p,0,210,Data_2_2_20141021T110351.mat,7,2,0,751.1833,0,
632.1075,Experiment4Metamer_ResponseGroup2.m,1,19,1,18,19,p,0,211,Data_2_2_20141021T110351.mat,7,1,0,632.1075,0,
701.0085,Experiment4Metamer_ResponseGroup2.m,2,13,2,10,20,q,0,212,Data_2_2_20141021T110351.mat,7,1,0,701.0085,0,
747.9663,Experiment4Metamer_ResponseGroup2.m,2,9,1,12,20,q,0,213,Data_2_2_20141021T110351.mat,7,2,0,747.9663,0,
544.0776,Experiment4Metamer_ResponseGroup2.m,1,8,2,19,19,p,0,214,Data_2_2_20141021T110351.mat,7,2,0,544.0776,0,
930.1354,Experiment4Metamer_ResponseGroup2.m,2,16,1,15,20,q,0,215,Data_2_2_20141021T110351.mat,7,2,0,930.1354,0,
723.0618,Experiment4Metamer_ResponseGroup2.m,1,16,2,2,19,p,0,216,Data_2_2_20141021T110351.mat,7,2,0,723.0618,0,
673.7423,Experiment4Metamer_ResponseGroup2.m,2,7,2,9,20,q,0,217,Data_2_2_20141021T110351.mat,7,1,0,673.7423,0,
686.4563,Experiment4Metamer_ResponseGroup2.m,1,14,1,13,19,p,0,218,Data_2_2_20141021T110351.mat,7,1,0,686.4563,0,
620.6211,Experiment4Metamer_ResponseGroup2.m,1,19,2,11,19,p,0,219,Data_2_2_20141021T110351.mat,7,2,0,620.6211,0,
757.1027,Experiment4Metamer_ResponseGroup2.m,2,13,2,11,20,q,0,220,Data_2_2_20141021T110351.mat,7,1,0,757.1027,0,
620.0139,Experiment4Metamer_ResponseGroup2.m,2,19,1,19,20,q,0,221,Data_2_2_20141021T110351.mat,7,2,0,620.0139,0,
674.6851,Experiment4Metamer_ResponseGroup2.m,2,17,2,15,20,q,0,222,Data_2_2_20141021T110351.mat,7,1,0,674.6851,0,
590.4813,Experiment4Metamer_ResponseGroup2.m,2,18,1,2,20,q,0,223,Data_2_2_20141021T110351.mat,7,2,0,590.4813,0,
819.2306,Experiment4Metamer_ResponseGroup2.m,1,4,2,7,19,p,0,224,Data_2_2_20141021T110351.mat,7,2,0,819.2306,0,
