RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
533.7402,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,65,Data_9_1_20141022T155535.mat,16,1,533.7402,0,
599.1493,Experiment4Metamer_ResponseGroup1.m,1,13,2,7,20,q,0,67,Data_9_1_20141022T155535.mat,16,2,599.1493,0,
645.0187,Experiment4Metamer_ResponseGroup1.m,2,3,1,3,19,p,0,68,Data_9_1_20141022T155535.mat,16,2,645.0187,0,
617.7886,Experiment4Metamer_ResponseGroup1.m,1,2,1,19,20,q,0,69,Data_9_1_20141022T155535.mat,16,1,617.7886,0,
708.7415,Experiment4Metamer_ResponseGroup1.m,2,12,1,2,19,p,0,70,Data_9_1_20141022T155535.mat,16,2,708.7415,0,
576.313,Experiment4Metamer_ResponseGroup1.m,2,20,1,20,19,p,0,72,Data_9_1_20141022T155535.mat,16,2,576.313,0,
601.935,Experiment4Metamer_ResponseGroup1.m,1,10,2,12,20,q,0,73,Data_9_1_20141022T155535.mat,16,2,601.935,0,
907.4681,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,74,Data_9_1_20141022T155535.mat,16,1,907.4681,0,
703.882,Experiment4Metamer_ResponseGroup1.m,1,9,1,9,20,q,0,75,Data_9_1_20141022T155535.mat,16,1,703.882,0,
638.4473,Experiment4Metamer_ResponseGroup1.m,2,8,2,9,19,p,0,76,Data_9_1_20141022T155535.mat,16,1,638.4473,0,
760.3903,Experiment4Metamer_ResponseGroup1.m,2,2,2,9,19,p,0,77,Data_9_1_20141022T155535.mat,16,1,760.3903,0,
640.1468,Experiment4Metamer_ResponseGroup1.m,2,16,2,3,19,p,0,78,Data_9_1_20141022T155535.mat,16,1,640.1468,0,
540.0485,Experiment4Metamer_ResponseGroup1.m,1,8,2,14,20,q,0,79,Data_9_1_20141022T155535.mat,16,2,540.0485,0,
567.5291,Experiment4Metamer_ResponseGroup1.m,1,19,2,10,20,q,0,80,Data_9_1_20141022T155535.mat,16,2,567.5291,0,
728.6338,Experiment4Metamer_ResponseGroup1.m,2,2,2,6,19,p,0,81,Data_9_1_20141022T155535.mat,16,1,728.6338,0,
729.3077,Experiment4Metamer_ResponseGroup1.m,2,1,2,16,19,p,0,82,Data_9_1_20141022T155535.mat,16,1,729.3077,0,
864.3675,Experiment4Metamer_ResponseGroup1.m,1,13,2,17,20,q,0,84,Data_9_1_20141022T155535.mat,16,2,864.3675,0,
676.7149,Experiment4Metamer_ResponseGroup1.m,1,20,1,6,20,q,0,85,Data_9_1_20141022T155535.mat,16,1,676.7149,0,
648.3371,Experiment4Metamer_ResponseGroup1.m,1,2,2,7,20,q,0,86,Data_9_1_20141022T155535.mat,16,2,648.3371,0,
646.4073,Experiment4Metamer_ResponseGroup1.m,2,19,2,5,19,p,0,87,Data_9_1_20141022T155535.mat,16,1,646.4073,0,
832.1206,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,88,Data_9_1_20141022T155535.mat,16,2,832.1206,0,
680.608,Experiment4Metamer_ResponseGroup1.m,2,16,2,2,19,p,0,89,Data_9_1_20141022T155535.mat,16,1,680.608,0,
582.6134,Experiment4Metamer_ResponseGroup1.m,1,20,1,9,20,q,0,90,Data_9_1_20141022T155535.mat,16,1,582.6134,0,
682.7159,Experiment4Metamer_ResponseGroup1.m,1,15,1,12,20,q,0,91,Data_9_1_20141022T155535.mat,16,1,682.7159,0,
596.4728,Experiment4Metamer_ResponseGroup1.m,1,14,2,11,20,q,0,92,Data_9_1_20141022T155535.mat,16,2,596.4728,0,
689.5877,Experiment4Metamer_ResponseGroup1.m,2,12,2,5,19,p,0,93,Data_9_1_20141022T155535.mat,16,1,689.5877,0,
840.4154,Experiment4Metamer_ResponseGroup1.m,2,11,1,17,19,p,0,94,Data_9_1_20141022T155535.mat,16,2,840.4154,0,
669.4281,Experiment4Metamer_ResponseGroup1.m,1,9,1,3,20,q,0,95,Data_9_1_20141022T155535.mat,16,1,669.4281,0,
583.6908,Experiment4Metamer_ResponseGroup1.m,2,1,1,20,19,p,0,96,Data_9_1_20141022T155535.mat,16,2,583.6908,0,
611.081,Experiment4Metamer_ResponseGroup1.m,1,5,2,12,20,q,0,97,Data_9_1_20141022T155535.mat,16,2,611.081,0,
569.5735,Experiment4Metamer_ResponseGroup1.m,2,12,1,20,19,p,0,98,Data_9_1_20141022T155535.mat,16,2,569.5735,0,
658.9841,Experiment4Metamer_ResponseGroup1.m,2,2,2,7,19,p,0,99,Data_9_1_20141022T155535.mat,16,1,658.9841,0,
667.3089,Experiment4Metamer_ResponseGroup1.m,2,4,2,20,19,p,0,100,Data_9_1_20141022T155535.mat,16,1,667.3089,0,
646.4418,Experiment4Metamer_ResponseGroup1.m,1,9,2,6,20,q,0,101,Data_9_1_20141022T155535.mat,16,2,646.4418,0,
615.3667,Experiment4Metamer_ResponseGroup1.m,2,13,2,11,19,p,0,102,Data_9_1_20141022T155535.mat,16,1,615.3667,0,
499.4686,Experiment4Metamer_ResponseGroup1.m,1,8,2,3,20,q,0,103,Data_9_1_20141022T155535.mat,16,2,499.4686,0,
772.5088,Experiment4Metamer_ResponseGroup1.m,2,6,1,6,19,p,0,104,Data_9_1_20141022T155535.mat,16,2,772.5088,0,
649.6401,Experiment4Metamer_ResponseGroup1.m,2,5,2,18,19,p,0,105,Data_9_1_20141022T155535.mat,16,1,649.6401,0,
628.4287,Experiment4Metamer_ResponseGroup1.m,2,5,1,12,19,p,0,107,Data_9_1_20141022T155535.mat,16,2,628.4287,0,
621.6224,Experiment4Metamer_ResponseGroup1.m,1,13,2,7,20,q,0,108,Data_9_1_20141022T155535.mat,16,2,621.6224,0,
594.035,Experiment4Metamer_ResponseGroup1.m,1,5,1,8,20,q,0,109,Data_9_1_20141022T155535.mat,16,1,594.035,0,
638.8728,Experiment4Metamer_ResponseGroup1.m,1,13,1,1,20,q,0,110,Data_9_1_20141022T155535.mat,16,1,638.8728,0,
747.5286,Experiment4Metamer_ResponseGroup1.m,2,1,2,18,19,p,0,111,Data_9_1_20141022T155535.mat,16,1,747.5286,0,
783.8052,Experiment4Metamer_ResponseGroup1.m,1,3,2,8,20,q,0,112,Data_9_1_20141022T155535.mat,16,2,783.8052,0,
617.192,Experiment4Metamer_ResponseGroup1.m,1,13,2,17,20,q,0,113,Data_9_1_20141022T155535.mat,16,2,617.192,0,
508.359,Experiment4Metamer_ResponseGroup1.m,1,17,2,5,20,q,0,115,Data_9_1_20141022T155535.mat,16,2,508.359,0,
531.8087,Experiment4Metamer_ResponseGroup1.m,1,15,1,5,20,q,0,116,Data_9_1_20141022T155535.mat,16,1,531.8087,0,
585.3299,Experiment4Metamer_ResponseGroup1.m,2,18,2,11,19,p,0,117,Data_9_1_20141022T155535.mat,16,1,585.3299,0,
564.0386,Experiment4Metamer_ResponseGroup1.m,2,16,1,18,19,p,0,118,Data_9_1_20141022T155535.mat,16,2,564.0386,0,
806.8313,Experiment4Metamer_ResponseGroup1.m,2,18,2,11,19,p,0,119,Data_9_1_20141022T155535.mat,16,1,806.8313,0,
585.1214,Experiment4Metamer_ResponseGroup1.m,2,16,2,14,19,p,0,120,Data_9_1_20141022T155535.mat,16,1,585.1214,0,
784.4474,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,121,Data_9_1_20141022T155535.mat,16,1,784.4474,0,
665.5788,Experiment4Metamer_ResponseGroup1.m,1,11,2,15,20,q,0,122,Data_9_1_20141022T155535.mat,16,2,665.5788,0,
783.2616,Experiment4Metamer_ResponseGroup1.m,1,8,2,19,20,q,0,123,Data_9_1_20141022T155535.mat,16,2,783.2616,0,
575.3043,Experiment4Metamer_ResponseGroup1.m,2,13,1,15,19,p,0,124,Data_9_1_20141022T155535.mat,16,2,575.3043,0,
581.8865,Experiment4Metamer_ResponseGroup1.m,1,3,1,6,20,q,0,125,Data_9_1_20141022T155535.mat,16,1,581.8865,0,
569.5605,Experiment4Metamer_ResponseGroup1.m,1,14,1,17,20,q,0,127,Data_9_1_20141022T155535.mat,16,1,569.5605,0,
724.3947,Experiment4Metamer_ResponseGroup1.m,2,1,2,14,19,p,0,128,Data_9_1_20141022T155535.mat,16,1,724.3947,0,
585.8642,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,129,Data_9_1_20141022T155535.mat,16,2,585.8642,0,
660.8202,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,130,Data_9_1_20141022T155535.mat,16,2,660.8202,0,
652.6477,Experiment4Metamer_ResponseGroup1.m,2,15,2,4,19,p,0,131,Data_9_1_20141022T155535.mat,16,1,652.6477,0,
703.5907,Experiment4Metamer_ResponseGroup1.m,1,13,2,13,20,q,0,134,Data_9_1_20141022T155535.mat,16,2,703.5907,0,
786.6114,Experiment4Metamer_ResponseGroup1.m,2,14,1,12,19,p,0,135,Data_9_1_20141022T155535.mat,16,2,786.6114,0,
614.1228,Experiment4Metamer_ResponseGroup1.m,2,18,1,6,19,p,0,137,Data_9_1_20141022T155535.mat,16,2,614.1228,0,
639.5067,Experiment4Metamer_ResponseGroup1.m,1,13,2,9,20,q,0,138,Data_9_1_20141022T155535.mat,16,2,639.5067,0,
518.1886,Experiment4Metamer_ResponseGroup1.m,1,20,1,12,20,q,0,140,Data_9_1_20141022T155535.mat,16,1,518.1886,0,
657.6501,Experiment4Metamer_ResponseGroup1.m,2,2,2,20,19,p,0,141,Data_9_1_20141022T155535.mat,16,1,657.6501,0,
743.4226,Experiment4Metamer_ResponseGroup1.m,2,20,2,6,19,p,0,143,Data_9_1_20141022T155535.mat,16,1,743.4226,0,
818.2382,Experiment4Metamer_ResponseGroup1.m,1,15,2,13,20,q,0,144,Data_9_1_20141022T155535.mat,16,2,818.2382,0,
595.3204,Experiment4Metamer_ResponseGroup1.m,2,7,1,4,19,p,0,145,Data_9_1_20141022T155535.mat,16,2,595.3204,0,
796.6756,Experiment4Metamer_ResponseGroup1.m,2,12,2,16,19,p,0,146,Data_9_1_20141022T155535.mat,16,1,796.6756,0,
586.6618,Experiment4Metamer_ResponseGroup1.m,2,16,1,8,19,p,0,147,Data_9_1_20141022T155535.mat,16,2,586.6618,0,
701.0782,Experiment4Metamer_ResponseGroup1.m,1,3,1,13,20,q,0,148,Data_9_1_20141022T155535.mat,16,1,701.0782,0,
638.9291,Experiment4Metamer_ResponseGroup1.m,1,16,1,12,20,q,0,149,Data_9_1_20141022T155535.mat,16,1,638.9291,0,
613.4476,Experiment4Metamer_ResponseGroup1.m,2,8,1,12,19,p,0,150,Data_9_1_20141022T155535.mat,16,2,613.4476,0,
743.0033,Experiment4Metamer_ResponseGroup1.m,1,20,1,15,20,q,0,151,Data_9_1_20141022T155535.mat,16,1,743.0033,0,
580.6775,Experiment4Metamer_ResponseGroup1.m,1,14,1,3,20,q,0,152,Data_9_1_20141022T155535.mat,16,1,580.6775,0,
554.0688,Experiment4Metamer_ResponseGroup1.m,1,5,2,4,20,q,0,153,Data_9_1_20141022T155535.mat,16,2,554.0688,0,
480.1356,Experiment4Metamer_ResponseGroup1.m,1,3,1,9,20,q,0,154,Data_9_1_20141022T155535.mat,16,1,480.1356,0,
569.3569,Experiment4Metamer_ResponseGroup1.m,1,17,2,6,20,q,0,155,Data_9_1_20141022T155535.mat,16,2,569.3569,0,
847.5181,Experiment4Metamer_ResponseGroup1.m,2,13,1,17,19,p,0,156,Data_9_1_20141022T155535.mat,16,2,847.5181,0,
824.2772,Experiment4Metamer_ResponseGroup1.m,1,4,2,3,20,q,0,157,Data_9_1_20141022T155535.mat,16,2,824.2772,0,
654.2607,Experiment4Metamer_ResponseGroup1.m,1,5,1,10,20,q,0,158,Data_9_1_20141022T155535.mat,16,1,654.2607,0,
573.8095,Experiment4Metamer_ResponseGroup1.m,1,14,1,7,20,q,0,159,Data_9_1_20141022T155535.mat,16,1,573.8095,0,
728.1995,Experiment4Metamer_ResponseGroup1.m,2,7,1,10,19,p,0,160,Data_9_1_20141022T155535.mat,16,2,728.1995,0,
609.4395,Experiment4Metamer_ResponseGroup1.m,1,8,1,2,20,q,0,162,Data_9_1_20141022T155535.mat,16,1,609.4395,0,
611.2105,Experiment4Metamer_ResponseGroup1.m,1,19,2,19,20,q,0,163,Data_9_1_20141022T155535.mat,16,2,611.2105,0,
559.3466,Experiment4Metamer_ResponseGroup1.m,1,15,2,6,20,q,0,164,Data_9_1_20141022T155535.mat,16,2,559.3466,0,
507.6673,Experiment4Metamer_ResponseGroup1.m,1,15,1,20,20,q,0,165,Data_9_1_20141022T155535.mat,16,1,507.6673,0,
561.0725,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,166,Data_9_1_20141022T155535.mat,16,1,561.0725,0,
635.623,Experiment4Metamer_ResponseGroup1.m,1,18,1,5,20,q,0,167,Data_9_1_20141022T155535.mat,16,1,635.623,0,
741.2843,Experiment4Metamer_ResponseGroup1.m,1,4,1,18,20,q,0,168,Data_9_1_20141022T155535.mat,16,1,741.2843,0,
824.7528,Experiment4Metamer_ResponseGroup1.m,2,14,2,9,19,p,0,169,Data_9_1_20141022T155535.mat,16,1,824.7528,0,
722.1959,Experiment4Metamer_ResponseGroup1.m,2,18,2,13,19,p,0,170,Data_9_1_20141022T155535.mat,16,1,722.1959,0,
688.1586,Experiment4Metamer_ResponseGroup1.m,2,2,2,19,19,p,0,171,Data_9_1_20141022T155535.mat,16,1,688.1586,0,
595.3314,Experiment4Metamer_ResponseGroup1.m,2,10,2,9,19,p,0,172,Data_9_1_20141022T155535.mat,16,1,595.3314,0,
901.1579,Experiment4Metamer_ResponseGroup1.m,1,2,2,16,20,q,0,173,Data_9_1_20141022T155535.mat,16,2,901.1579,0,
642.5646,Experiment4Metamer_ResponseGroup1.m,2,3,2,12,19,p,0,174,Data_9_1_20141022T155535.mat,16,1,642.5646,0,
969.5895,Experiment4Metamer_ResponseGroup1.m,1,4,2,3,20,q,0,175,Data_9_1_20141022T155535.mat,16,2,969.5895,0,
638.4995,Experiment4Metamer_ResponseGroup1.m,2,17,2,19,19,p,0,176,Data_9_1_20141022T155535.mat,16,1,638.4995,0,
791.7627,Experiment4Metamer_ResponseGroup1.m,2,9,2,2,19,p,0,178,Data_9_1_20141022T155535.mat,16,1,791.7627,0,
661.6299,Experiment4Metamer_ResponseGroup1.m,2,1,1,18,19,p,0,179,Data_9_1_20141022T155535.mat,16,2,661.6299,0,
724.2608,Experiment4Metamer_ResponseGroup1.m,1,4,2,3,20,q,0,180,Data_9_1_20141022T155535.mat,16,2,724.2608,0,
956.5341,Experiment4Metamer_ResponseGroup1.m,2,19,1,18,19,p,0,181,Data_9_1_20141022T155535.mat,16,2,956.5341,0,
795.4412,Experiment4Metamer_ResponseGroup1.m,1,17,2,8,20,q,0,182,Data_9_1_20141022T155535.mat,16,2,795.4412,0,
692.8018,Experiment4Metamer_ResponseGroup1.m,2,3,1,3,19,p,0,183,Data_9_1_20141022T155535.mat,16,2,692.8018,0,
591.4648,Experiment4Metamer_ResponseGroup1.m,2,1,2,10,19,p,0,184,Data_9_1_20141022T155535.mat,16,1,591.4648,0,
794.8642,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,185,Data_9_1_20141022T155535.mat,16,2,794.8642,0,
688.8574,Experiment4Metamer_ResponseGroup1.m,2,2,1,5,19,p,0,186,Data_9_1_20141022T155535.mat,16,2,688.8574,0,
898.9101,Experiment4Metamer_ResponseGroup1.m,2,18,2,5,19,p,0,187,Data_9_1_20141022T155535.mat,16,1,898.9101,0,
649.8419,Experiment4Metamer_ResponseGroup1.m,1,17,1,17,20,q,0,188,Data_9_1_20141022T155535.mat,16,1,649.8419,0,
638.2499,Experiment4Metamer_ResponseGroup1.m,2,11,1,3,19,p,0,189,Data_9_1_20141022T155535.mat,16,2,638.2499,0,
631.6601,Experiment4Metamer_ResponseGroup1.m,1,12,1,1,20,q,0,190,Data_9_1_20141022T155535.mat,16,1,631.6601,0,
799.0773,Experiment4Metamer_ResponseGroup1.m,1,10,2,20,20,q,0,191,Data_9_1_20141022T155535.mat,16,2,799.0773,0,
945.5523,Experiment4Metamer_ResponseGroup1.m,2,11,1,10,19,p,0,192,Data_9_1_20141022T155535.mat,16,2,945.5523,0,
729.8857,Experiment4Metamer_ResponseGroup1.m,1,11,1,2,20,q,0,193,Data_9_1_20141022T155535.mat,16,1,729.8857,0,
677.9638,Experiment4Metamer_ResponseGroup1.m,2,13,1,7,19,p,0,195,Data_9_1_20141022T155535.mat,16,2,677.9638,0,
783.9239,Experiment4Metamer_ResponseGroup1.m,1,18,2,14,20,q,0,196,Data_9_1_20141022T155535.mat,16,2,783.9239,0,
615.6649,Experiment4Metamer_ResponseGroup1.m,1,17,1,4,20,q,0,197,Data_9_1_20141022T155535.mat,16,1,615.6649,0,
542.8368,Experiment4Metamer_ResponseGroup1.m,1,5,1,18,20,q,0,198,Data_9_1_20141022T155535.mat,16,1,542.8368,0,
556.1446,Experiment4Metamer_ResponseGroup1.m,2,13,1,13,19,p,0,199,Data_9_1_20141022T155535.mat,16,2,556.1446,0,
623.3136,Experiment4Metamer_ResponseGroup1.m,2,18,2,4,19,p,0,200,Data_9_1_20141022T155535.mat,16,1,623.3136,0,
619.253,Experiment4Metamer_ResponseGroup1.m,2,8,2,20,19,p,0,201,Data_9_1_20141022T155535.mat,16,1,619.253,0,
603.0719,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,202,Data_9_1_20141022T155535.mat,16,1,603.0719,0,
792.3191,Experiment4Metamer_ResponseGroup1.m,2,16,1,13,19,p,0,203,Data_9_1_20141022T155535.mat,16,2,792.3191,0,
821.8516,Experiment4Metamer_ResponseGroup1.m,2,19,2,2,19,p,0,204,Data_9_1_20141022T155535.mat,16,1,821.8516,0,
694.2786,Experiment4Metamer_ResponseGroup1.m,1,1,2,16,20,q,0,205,Data_9_1_20141022T155535.mat,16,2,694.2786,0,
760.2026,Experiment4Metamer_ResponseGroup1.m,2,11,1,9,19,p,0,206,Data_9_1_20141022T155535.mat,16,2,760.2026,0,
662.7129,Experiment4Metamer_ResponseGroup1.m,2,12,2,19,19,p,0,207,Data_9_1_20141022T155535.mat,16,1,662.7129,0,
512.4763,Experiment4Metamer_ResponseGroup1.m,2,18,2,7,19,p,0,208,Data_9_1_20141022T155535.mat,16,1,512.4763,0,
685.6863,Experiment4Metamer_ResponseGroup1.m,1,13,2,4,20,q,0,210,Data_9_1_20141022T155535.mat,16,2,685.6863,0,
572.251,Experiment4Metamer_ResponseGroup1.m,1,1,2,17,20,q,0,211,Data_9_1_20141022T155535.mat,16,2,572.251,0,
812.1185,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,212,Data_9_1_20141022T155535.mat,16,2,812.1185,0,
870.8507,Experiment4Metamer_ResponseGroup1.m,1,9,2,6,20,q,0,213,Data_9_1_20141022T155535.mat,16,2,870.8507,0,
678.216,Experiment4Metamer_ResponseGroup1.m,1,18,2,6,20,q,0,214,Data_9_1_20141022T155535.mat,16,2,678.216,0,
716.0877,Experiment4Metamer_ResponseGroup1.m,2,5,1,1,19,p,0,215,Data_9_1_20141022T155535.mat,16,2,716.0877,0,
792.8868,Experiment4Metamer_ResponseGroup1.m,2,9,2,3,19,p,0,216,Data_9_1_20141022T155535.mat,16,1,792.8868,0,
592.4059,Experiment4Metamer_ResponseGroup1.m,2,20,1,10,19,p,0,217,Data_9_1_20141022T155535.mat,16,2,592.4059,0,
665.1583,Experiment4Metamer_ResponseGroup1.m,2,9,2,8,19,p,0,218,Data_9_1_20141022T155535.mat,16,1,665.1583,0,
691.8739,Experiment4Metamer_ResponseGroup1.m,2,12,1,17,19,p,0,219,Data_9_1_20141022T155535.mat,16,2,691.8739,0,
661.3012,Experiment4Metamer_ResponseGroup1.m,1,9,1,1,20,q,0,220,Data_9_1_20141022T155535.mat,16,1,661.3012,0,
810.9706,Experiment4Metamer_ResponseGroup1.m,1,15,1,1,20,q,0,221,Data_9_1_20141022T155535.mat,16,1,810.9706,0,
770.2689,Experiment4Metamer_ResponseGroup1.m,1,9,1,9,20,q,0,222,Data_9_1_20141022T155535.mat,16,1,770.2689,0,
931.4885,Experiment4Metamer_ResponseGroup1.m,1,16,2,16,20,q,0,223,Data_9_1_20141022T155535.mat,16,2,931.4885,0,
