RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
617.1497,Experiment4Metamer_ResponseGroup1.m,1,8,1,3,20,q,0,60,Data_13_1_20141023T125851.mat,4,1,617.1497,0,
862.6595,Experiment4Metamer_ResponseGroup1.m,2,10,2,8,19,p,0,62,Data_13_1_20141023T125851.mat,4,1,862.6595,0,
771.5429,Experiment4Metamer_ResponseGroup1.m,2,2,1,8,19,p,0,63,Data_13_1_20141023T125851.mat,4,2,771.5429,0,
732.0813,Experiment4Metamer_ResponseGroup1.m,1,13,1,8,20,q,0,64,Data_13_1_20141023T125851.mat,4,1,732.0813,0,
770.4768,Experiment4Metamer_ResponseGroup1.m,2,2,2,1,19,p,0,66,Data_13_1_20141023T125851.mat,4,1,770.4768,0,
796.5369,Experiment4Metamer_ResponseGroup1.m,2,18,2,20,19,p,0,67,Data_13_1_20141023T125851.mat,4,1,796.5369,0,
806.1744,Experiment4Metamer_ResponseGroup1.m,1,13,2,6,20,q,0,68,Data_13_1_20141023T125851.mat,4,2,806.1744,0,
714.7702,Experiment4Metamer_ResponseGroup1.m,2,14,1,2,19,p,0,69,Data_13_1_20141023T125851.mat,4,2,714.7702,0,
561.3785,Experiment4Metamer_ResponseGroup1.m,1,6,1,19,20,q,0,70,Data_13_1_20141023T125851.mat,4,1,561.3785,0,
670.7075,Experiment4Metamer_ResponseGroup1.m,2,8,1,8,19,p,0,71,Data_13_1_20141023T125851.mat,4,2,670.7075,0,
678.7842,Experiment4Metamer_ResponseGroup1.m,1,6,2,14,20,q,0,72,Data_13_1_20141023T125851.mat,4,2,678.7842,0,
848.2067,Experiment4Metamer_ResponseGroup1.m,1,12,2,12,20,q,0,73,Data_13_1_20141023T125851.mat,4,2,848.2067,0,
770.0953,Experiment4Metamer_ResponseGroup1.m,1,9,1,18,20,q,0,76,Data_13_1_20141023T125851.mat,4,1,770.0953,0,
1036.0428,Experiment4Metamer_ResponseGroup1.m,1,20,2,16,20,q,0,77,Data_13_1_20141023T125851.mat,4,2,1036.0428,0,
922.1284,Experiment4Metamer_ResponseGroup1.m,2,6,2,7,19,p,0,78,Data_13_1_20141023T125851.mat,4,1,922.1284,0,
820.3906,Experiment4Metamer_ResponseGroup1.m,2,19,1,9,19,p,0,79,Data_13_1_20141023T125851.mat,4,2,820.3906,0,
719.4014,Experiment4Metamer_ResponseGroup1.m,2,7,1,13,19,p,0,80,Data_13_1_20141023T125851.mat,4,2,719.4014,0,
799.754,Experiment4Metamer_ResponseGroup1.m,1,9,1,7,20,q,0,81,Data_13_1_20141023T125851.mat,4,1,799.754,0,
756.5534,Experiment4Metamer_ResponseGroup1.m,1,2,2,1,20,q,0,82,Data_13_1_20141023T125851.mat,4,2,756.5534,0,
772.7341,Experiment4Metamer_ResponseGroup1.m,2,7,2,15,19,p,0,83,Data_13_1_20141023T125851.mat,4,1,772.7341,0,
732.3583,Experiment4Metamer_ResponseGroup1.m,2,6,2,15,19,p,0,84,Data_13_1_20141023T125851.mat,4,1,732.3583,0,
556.4244,Experiment4Metamer_ResponseGroup1.m,1,19,2,10,20,q,0,85,Data_13_1_20141023T125851.mat,4,2,556.4244,0,
822.6624,Experiment4Metamer_ResponseGroup1.m,2,15,2,16,19,p,0,86,Data_13_1_20141023T125851.mat,4,1,822.6624,0,
849.8856,Experiment4Metamer_ResponseGroup1.m,2,1,2,8,19,p,0,87,Data_13_1_20141023T125851.mat,4,1,849.8856,0,
799.6047,Experiment4Metamer_ResponseGroup1.m,1,10,1,1,20,q,0,89,Data_13_1_20141023T125851.mat,4,1,799.6047,0,
998.4273,Experiment4Metamer_ResponseGroup1.m,2,5,1,4,19,p,0,90,Data_13_1_20141023T125851.mat,4,2,998.4273,0,
941.132,Experiment4Metamer_ResponseGroup1.m,2,2,2,10,19,p,0,91,Data_13_1_20141023T125851.mat,4,1,941.132,0,
851.9396,Experiment4Metamer_ResponseGroup1.m,1,4,2,17,20,q,0,92,Data_13_1_20141023T125851.mat,4,2,851.9396,0,
741.3188,Experiment4Metamer_ResponseGroup1.m,1,8,2,13,20,q,0,93,Data_13_1_20141023T125851.mat,4,2,741.3188,0,
791.4296,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,94,Data_13_1_20141023T125851.mat,4,2,791.4296,0,
1087.5425,Experiment4Metamer_ResponseGroup1.m,1,14,2,15,20,q,0,95,Data_13_1_20141023T125851.mat,4,2,1087.5425,0,
1055.2501,Experiment4Metamer_ResponseGroup1.m,2,7,1,5,19,p,0,96,Data_13_1_20141023T125851.mat,4,2,1055.2501,0,
688.8564,Experiment4Metamer_ResponseGroup1.m,1,8,2,20,20,q,0,97,Data_13_1_20141023T125851.mat,4,2,688.8564,0,
789.5057,Experiment4Metamer_ResponseGroup1.m,1,1,1,9,20,q,0,98,Data_13_1_20141023T125851.mat,4,1,789.5057,0,
743.7634,Experiment4Metamer_ResponseGroup1.m,2,1,1,18,19,p,0,99,Data_13_1_20141023T125851.mat,4,2,743.7634,0,
768.1128,Experiment4Metamer_ResponseGroup1.m,2,10,2,10,19,p,0,100,Data_13_1_20141023T125851.mat,4,1,768.1128,0,
784.1107,Experiment4Metamer_ResponseGroup1.m,1,10,1,15,20,q,0,101,Data_13_1_20141023T125851.mat,4,1,784.1107,0,
935.8591,Experiment4Metamer_ResponseGroup1.m,2,10,1,14,19,p,0,102,Data_13_1_20141023T125851.mat,4,2,935.8591,0,
811.7905,Experiment4Metamer_ResponseGroup1.m,2,6,1,7,19,p,0,103,Data_13_1_20141023T125851.mat,4,2,811.7905,0,
541.5731,Experiment4Metamer_ResponseGroup1.m,1,19,1,13,20,q,0,104,Data_13_1_20141023T125851.mat,4,1,541.5731,0,
639.0601,Experiment4Metamer_ResponseGroup1.m,2,18,1,15,19,p,0,105,Data_13_1_20141023T125851.mat,4,2,639.0601,0,
648.1313,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,20,q,0,106,Data_13_1_20141023T125851.mat,4,1,648.1313,0,
694.6766,Experiment4Metamer_ResponseGroup1.m,2,17,1,15,19,p,0,107,Data_13_1_20141023T125851.mat,4,2,694.6766,0,
781.7401,Experiment4Metamer_ResponseGroup1.m,2,19,1,11,19,p,0,108,Data_13_1_20141023T125851.mat,4,2,781.7401,0,
687.3379,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,110,Data_13_1_20141023T125851.mat,4,2,687.3379,0,
662.5462,Experiment4Metamer_ResponseGroup1.m,1,10,1,16,20,q,0,111,Data_13_1_20141023T125851.mat,4,1,662.5462,0,
797.5323,Experiment4Metamer_ResponseGroup1.m,1,2,2,13,20,q,0,112,Data_13_1_20141023T125851.mat,4,2,797.5323,0,
688.4629,Experiment4Metamer_ResponseGroup1.m,1,11,1,20,20,q,0,113,Data_13_1_20141023T125851.mat,4,1,688.4629,0,
693.0223,Experiment4Metamer_ResponseGroup1.m,1,14,2,4,20,q,0,114,Data_13_1_20141023T125851.mat,4,2,693.0223,0,
1043.0112,Experiment4Metamer_ResponseGroup1.m,2,17,2,19,19,p,0,115,Data_13_1_20141023T125851.mat,4,1,1043.0112,0,
790.8874,Experiment4Metamer_ResponseGroup1.m,2,5,2,1,19,p,0,116,Data_13_1_20141023T125851.mat,4,1,790.8874,0,
916.4786,Experiment4Metamer_ResponseGroup1.m,1,17,1,2,20,q,0,117,Data_13_1_20141023T125851.mat,4,1,916.4786,0,
779.62,Experiment4Metamer_ResponseGroup1.m,2,19,2,5,19,p,0,118,Data_13_1_20141023T125851.mat,4,1,779.62,0,
1193.8326,Experiment4Metamer_ResponseGroup1.m,2,11,1,4,19,p,0,119,Data_13_1_20141023T125851.mat,4,2,1193.8326,0,
904.5979,Experiment4Metamer_ResponseGroup1.m,1,8,2,2,20,q,0,120,Data_13_1_20141023T125851.mat,4,2,904.5979,0,
765.5156,Experiment4Metamer_ResponseGroup1.m,1,12,1,5,20,q,0,121,Data_13_1_20141023T125851.mat,4,1,765.5156,0,
641.6801,Experiment4Metamer_ResponseGroup1.m,1,3,1,4,20,q,0,122,Data_13_1_20141023T125851.mat,4,1,641.6801,0,
794.4282,Experiment4Metamer_ResponseGroup1.m,1,12,2,16,20,q,0,123,Data_13_1_20141023T125851.mat,4,2,794.4282,0,
865.1447,Experiment4Metamer_ResponseGroup1.m,2,17,1,20,19,p,0,124,Data_13_1_20141023T125851.mat,4,2,865.1447,0,
945.083,Experiment4Metamer_ResponseGroup1.m,1,8,2,6,20,q,0,125,Data_13_1_20141023T125851.mat,4,2,945.083,0,
1080.8273,Experiment4Metamer_ResponseGroup1.m,2,5,2,6,19,p,0,126,Data_13_1_20141023T125851.mat,4,1,1080.8273,0,
805.357,Experiment4Metamer_ResponseGroup1.m,1,4,1,19,20,q,0,127,Data_13_1_20141023T125851.mat,4,1,805.357,0,
1055.597,Experiment4Metamer_ResponseGroup1.m,1,15,1,8,20,q,0,128,Data_13_1_20141023T125851.mat,4,1,1055.597,0,
850.9926,Experiment4Metamer_ResponseGroup1.m,2,7,1,15,19,p,0,129,Data_13_1_20141023T125851.mat,4,2,850.9926,0,
1041.9751,Experiment4Metamer_ResponseGroup1.m,1,8,1,12,20,q,0,130,Data_13_1_20141023T125851.mat,4,1,1041.9751,0,
1025.1767,Experiment4Metamer_ResponseGroup1.m,1,7,1,12,20,q,0,131,Data_13_1_20141023T125851.mat,4,1,1025.1767,0,
844.9682,Experiment4Metamer_ResponseGroup1.m,2,20,2,3,19,p,0,132,Data_13_1_20141023T125851.mat,4,1,844.9682,0,
699.5145,Experiment4Metamer_ResponseGroup1.m,1,16,1,16,20,q,0,134,Data_13_1_20141023T125851.mat,4,1,699.5145,0,
596.2664,Experiment4Metamer_ResponseGroup1.m,1,18,1,6,20,q,0,135,Data_13_1_20141023T125851.mat,4,1,596.2664,0,
771.309,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,136,Data_13_1_20141023T125851.mat,4,1,771.309,0,
741.9234,Experiment4Metamer_ResponseGroup1.m,1,17,1,14,20,q,0,137,Data_13_1_20141023T125851.mat,4,1,741.9234,0,
716.5254,Experiment4Metamer_ResponseGroup1.m,2,15,2,2,19,p,0,138,Data_13_1_20141023T125851.mat,4,1,716.5254,0,
894.1482,Experiment4Metamer_ResponseGroup1.m,2,18,1,2,19,p,0,139,Data_13_1_20141023T125851.mat,4,2,894.1482,0,
807.8629,Experiment4Metamer_ResponseGroup1.m,2,19,2,20,19,p,0,140,Data_13_1_20141023T125851.mat,4,1,807.8629,0,
723.3828,Experiment4Metamer_ResponseGroup1.m,2,20,2,11,19,p,0,142,Data_13_1_20141023T125851.mat,4,1,723.3828,0,
930.3076,Experiment4Metamer_ResponseGroup1.m,2,12,2,16,19,p,0,143,Data_13_1_20141023T125851.mat,4,1,930.3076,0,
636.6274,Experiment4Metamer_ResponseGroup1.m,1,5,1,8,20,q,0,144,Data_13_1_20141023T125851.mat,4,1,636.6274,0,
647.9515,Experiment4Metamer_ResponseGroup1.m,2,19,1,11,19,p,0,145,Data_13_1_20141023T125851.mat,4,2,647.9515,0,
1068.4177,Experiment4Metamer_ResponseGroup1.m,2,6,2,2,19,p,0,146,Data_13_1_20141023T125851.mat,4,1,1068.4177,0,
914.6392,Experiment4Metamer_ResponseGroup1.m,2,12,2,1,19,p,0,148,Data_13_1_20141023T125851.mat,4,1,914.6392,0,
931.1116,Experiment4Metamer_ResponseGroup1.m,1,16,1,9,20,q,0,149,Data_13_1_20141023T125851.mat,4,1,931.1116,0,
1105.7378,Experiment4Metamer_ResponseGroup1.m,1,6,2,1,20,q,0,151,Data_13_1_20141023T125851.mat,4,2,1105.7378,0,
721.4123,Experiment4Metamer_ResponseGroup1.m,2,20,1,8,19,p,0,152,Data_13_1_20141023T125851.mat,4,2,721.4123,0,
660.2272,Experiment4Metamer_ResponseGroup1.m,1,15,1,20,20,q,0,153,Data_13_1_20141023T125851.mat,4,1,660.2272,0,
871.6774,Experiment4Metamer_ResponseGroup1.m,1,7,1,2,20,q,0,154,Data_13_1_20141023T125851.mat,4,1,871.6774,0,
967.6387,Experiment4Metamer_ResponseGroup1.m,2,8,1,12,19,p,0,155,Data_13_1_20141023T125851.mat,4,2,967.6387,0,
830.8818,Experiment4Metamer_ResponseGroup1.m,2,9,2,2,19,p,0,156,Data_13_1_20141023T125851.mat,4,1,830.8818,0,
890.5918,Experiment4Metamer_ResponseGroup1.m,2,19,2,14,19,p,0,157,Data_13_1_20141023T125851.mat,4,1,890.5918,0,
949.1748,Experiment4Metamer_ResponseGroup1.m,1,9,1,17,20,q,0,158,Data_13_1_20141023T125851.mat,4,1,949.1748,0,
869.4273,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,159,Data_13_1_20141023T125851.mat,4,1,869.4273,0,
946.1108,Experiment4Metamer_ResponseGroup1.m,1,7,1,9,20,q,0,160,Data_13_1_20141023T125851.mat,4,1,946.1108,0,
913.1133,Experiment4Metamer_ResponseGroup1.m,1,6,1,9,20,q,0,161,Data_13_1_20141023T125851.mat,4,1,913.1133,0,
706.3555,Experiment4Metamer_ResponseGroup1.m,1,5,2,19,20,q,0,163,Data_13_1_20141023T125851.mat,4,2,706.3555,0,
834.4527,Experiment4Metamer_ResponseGroup1.m,2,16,2,9,19,p,0,165,Data_13_1_20141023T125851.mat,4,1,834.4527,0,
753.0599,Experiment4Metamer_ResponseGroup1.m,1,11,1,1,20,q,0,166,Data_13_1_20141023T125851.mat,4,1,753.0599,0,
612.3186,Experiment4Metamer_ResponseGroup1.m,1,4,2,12,20,q,0,167,Data_13_1_20141023T125851.mat,4,2,612.3186,0,
683.0686,Experiment4Metamer_ResponseGroup1.m,1,10,2,13,20,q,0,168,Data_13_1_20141023T125851.mat,4,2,683.0686,0,
728.8872,Experiment4Metamer_ResponseGroup1.m,1,12,2,14,20,q,0,169,Data_13_1_20141023T125851.mat,4,2,728.8872,0,
679.3521,Experiment4Metamer_ResponseGroup1.m,1,16,2,9,20,q,0,170,Data_13_1_20141023T125851.mat,4,2,679.3521,0,
692.624,Experiment4Metamer_ResponseGroup1.m,1,3,2,8,20,q,0,171,Data_13_1_20141023T125851.mat,4,2,692.624,0,
649.8904,Experiment4Metamer_ResponseGroup1.m,2,19,2,2,19,p,0,172,Data_13_1_20141023T125851.mat,4,1,649.8904,0,
943.6772,Experiment4Metamer_ResponseGroup1.m,2,15,2,4,19,p,0,173,Data_13_1_20141023T125851.mat,4,1,943.6772,0,
720.2476,Experiment4Metamer_ResponseGroup1.m,1,9,1,10,20,q,0,174,Data_13_1_20141023T125851.mat,4,1,720.2476,0,
705.5638,Experiment4Metamer_ResponseGroup1.m,1,3,1,18,20,q,0,175,Data_13_1_20141023T125851.mat,4,1,705.5638,0,
789.0028,Experiment4Metamer_ResponseGroup1.m,2,10,2,12,19,p,0,176,Data_13_1_20141023T125851.mat,4,1,789.0028,0,
726.9438,Experiment4Metamer_ResponseGroup1.m,2,7,2,17,19,p,0,177,Data_13_1_20141023T125851.mat,4,1,726.9438,0,
747.5155,Experiment4Metamer_ResponseGroup1.m,2,7,1,13,19,p,0,178,Data_13_1_20141023T125851.mat,4,2,747.5155,0,
695.9719,Experiment4Metamer_ResponseGroup1.m,1,17,1,4,20,q,0,179,Data_13_1_20141023T125851.mat,4,1,695.9719,0,
716.077,Experiment4Metamer_ResponseGroup1.m,2,10,2,8,19,p,0,180,Data_13_1_20141023T125851.mat,4,1,716.077,0,
886.9316,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,181,Data_13_1_20141023T125851.mat,4,2,886.9316,0,
819.3216,Experiment4Metamer_ResponseGroup1.m,2,15,2,5,19,p,0,182,Data_13_1_20141023T125851.mat,4,1,819.3216,0,
701.1284,Experiment4Metamer_ResponseGroup1.m,1,4,1,18,20,q,0,183,Data_13_1_20141023T125851.mat,4,1,701.1284,0,
701.656,Experiment4Metamer_ResponseGroup1.m,2,9,1,16,19,p,0,184,Data_13_1_20141023T125851.mat,4,2,701.656,0,
797.3429,Experiment4Metamer_ResponseGroup1.m,2,7,1,19,19,p,0,186,Data_13_1_20141023T125851.mat,4,2,797.3429,0,
820.9786,Experiment4Metamer_ResponseGroup1.m,2,14,2,4,19,p,0,187,Data_13_1_20141023T125851.mat,4,1,820.9786,0,
728.8451,Experiment4Metamer_ResponseGroup1.m,1,13,1,15,20,q,0,188,Data_13_1_20141023T125851.mat,4,1,728.8451,0,
634.4208,Experiment4Metamer_ResponseGroup1.m,1,6,1,10,20,q,0,189,Data_13_1_20141023T125851.mat,4,1,634.4208,0,
622.8635,Experiment4Metamer_ResponseGroup1.m,1,9,1,8,20,q,0,190,Data_13_1_20141023T125851.mat,4,1,622.8635,0,
858.4306,Experiment4Metamer_ResponseGroup1.m,2,16,2,15,19,p,0,191,Data_13_1_20141023T125851.mat,4,1,858.4306,0,
882.6481,Experiment4Metamer_ResponseGroup1.m,2,7,1,10,19,p,0,192,Data_13_1_20141023T125851.mat,4,2,882.6481,0,
731.3897,Experiment4Metamer_ResponseGroup1.m,2,9,1,10,19,p,0,193,Data_13_1_20141023T125851.mat,4,2,731.3897,0,
720.6765,Experiment4Metamer_ResponseGroup1.m,2,14,2,15,19,p,0,194,Data_13_1_20141023T125851.mat,4,1,720.6765,0,
651.6543,Experiment4Metamer_ResponseGroup1.m,2,18,2,3,19,p,0,195,Data_13_1_20141023T125851.mat,4,1,651.6543,0,
704.4295,Experiment4Metamer_ResponseGroup1.m,1,19,1,13,20,q,0,196,Data_13_1_20141023T125851.mat,4,1,704.4295,0,
780.3707,Experiment4Metamer_ResponseGroup1.m,1,14,2,16,20,q,0,197,Data_13_1_20141023T125851.mat,4,2,780.3707,0,
881.8097,Experiment4Metamer_ResponseGroup1.m,2,14,1,2,19,p,0,198,Data_13_1_20141023T125851.mat,4,2,881.8097,0,
637.3131,Experiment4Metamer_ResponseGroup1.m,1,1,2,20,20,q,0,199,Data_13_1_20141023T125851.mat,4,2,637.3131,0,
735.0537,Experiment4Metamer_ResponseGroup1.m,1,15,2,20,20,q,0,200,Data_13_1_20141023T125851.mat,4,2,735.0537,0,
815.6066,Experiment4Metamer_ResponseGroup1.m,2,11,2,12,19,p,0,201,Data_13_1_20141023T125851.mat,4,1,815.6066,0,
737.2638,Experiment4Metamer_ResponseGroup1.m,1,5,2,12,20,q,0,203,Data_13_1_20141023T125851.mat,4,2,737.2638,0,
647.6005,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,204,Data_13_1_20141023T125851.mat,4,2,647.6005,0,
965.3268,Experiment4Metamer_ResponseGroup1.m,2,11,2,11,19,p,0,206,Data_13_1_20141023T125851.mat,4,1,965.3268,0,
659.4048,Experiment4Metamer_ResponseGroup1.m,2,9,1,1,19,p,0,207,Data_13_1_20141023T125851.mat,4,2,659.4048,0,
739.4309,Experiment4Metamer_ResponseGroup1.m,2,6,1,7,19,p,0,208,Data_13_1_20141023T125851.mat,4,2,739.4309,0,
674.9883,Experiment4Metamer_ResponseGroup1.m,2,19,2,7,19,p,0,209,Data_13_1_20141023T125851.mat,4,1,674.9883,0,
722.2231,Experiment4Metamer_ResponseGroup1.m,1,12,1,10,20,q,0,210,Data_13_1_20141023T125851.mat,4,1,722.2231,0,
918.3647,Experiment4Metamer_ResponseGroup1.m,1,3,1,17,20,q,0,211,Data_13_1_20141023T125851.mat,4,1,918.3647,0,
824.4613,Experiment4Metamer_ResponseGroup1.m,2,12,2,11,19,p,0,212,Data_13_1_20141023T125851.mat,4,1,824.4613,0,
765.1216,Experiment4Metamer_ResponseGroup1.m,2,5,1,4,19,p,0,213,Data_13_1_20141023T125851.mat,4,2,765.1216,0,
564.0541,Experiment4Metamer_ResponseGroup1.m,2,19,2,8,19,p,0,214,Data_13_1_20141023T125851.mat,4,1,564.0541,0,
745.2085,Experiment4Metamer_ResponseGroup1.m,1,8,1,6,20,q,0,215,Data_13_1_20141023T125851.mat,4,1,745.2085,0,
688.7555,Experiment4Metamer_ResponseGroup1.m,1,16,2,1,20,q,0,216,Data_13_1_20141023T125851.mat,4,2,688.7555,0,
1173.9451,Experiment4Metamer_ResponseGroup1.m,2,13,1,20,19,p,0,217,Data_13_1_20141023T125851.mat,4,2,1173.9451,0,
526.6835,Experiment4Metamer_ResponseGroup1.m,1,8,1,12,20,q,0,218,Data_13_1_20141023T125851.mat,4,1,526.6835,0,
703.6721,Experiment4Metamer_ResponseGroup1.m,1,6,2,6,20,q,0,220,Data_13_1_20141023T125851.mat,4,2,703.6721,0,
732.3396,Experiment4Metamer_ResponseGroup1.m,2,3,2,18,19,p,0,221,Data_13_1_20141023T125851.mat,4,1,732.3396,0,
673.4571,Experiment4Metamer_ResponseGroup1.m,2,6,2,8,19,p,0,222,Data_13_1_20141023T125851.mat,4,1,673.4571,0,
706.3586,Experiment4Metamer_ResponseGroup1.m,2,12,1,6,19,p,0,223,Data_13_1_20141023T125851.mat,4,2,706.3586,0,
575.807,Experiment4Metamer_ResponseGroup1.m,1,19,1,1,20,q,0,224,Data_13_1_20141023T125851.mat,4,1,575.807,0,
591.9604,Experiment4Metamer_ResponseGroup1.m,2,18,2,3,19,p,0,225,Data_13_1_20141023T125851.mat,4,1,591.9604,0,
