RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
711.5753,Experiment4Metamer_ResponseGroup1.m,1,13,1,6,20,q,0,28,Data_15_1_20141024T123422.mat,6,1,711.5753,0,
609.7556,Experiment4Metamer_ResponseGroup1.m,2,3,2,15,19,p,0,29,Data_15_1_20141024T123422.mat,6,1,609.7556,0,
735.7159,Experiment4Metamer_ResponseGroup1.m,1,11,2,6,20,q,0,30,Data_15_1_20141024T123422.mat,6,2,735.7159,0,
640.8229,Experiment4Metamer_ResponseGroup1.m,2,3,2,16,19,p,0,31,Data_15_1_20141024T123422.mat,6,1,640.8229,0,
835.9334,Experiment4Metamer_ResponseGroup1.m,2,6,1,4,19,p,0,32,Data_15_1_20141024T123422.mat,6,2,835.9334,0,
695.5963,Experiment4Metamer_ResponseGroup1.m,1,2,1,17,20,q,0,33,Data_15_1_20141024T123422.mat,6,1,695.5963,0,
608.2782,Experiment4Metamer_ResponseGroup1.m,1,13,1,9,20,q,0,34,Data_15_1_20141024T123422.mat,6,1,608.2782,0,
691.1294,Experiment4Metamer_ResponseGroup1.m,2,14,2,18,19,p,0,35,Data_15_1_20141024T123422.mat,6,1,691.1294,0,
816.4102,Experiment4Metamer_ResponseGroup1.m,2,8,1,6,19,p,0,36,Data_15_1_20141024T123422.mat,6,2,816.4102,0,
823.1103,Experiment4Metamer_ResponseGroup1.m,2,6,2,3,19,p,0,37,Data_15_1_20141024T123422.mat,6,1,823.1103,0,
703.7132,Experiment4Metamer_ResponseGroup1.m,2,10,2,10,19,p,0,38,Data_15_1_20141024T123422.mat,6,1,703.7132,0,
826.8082,Experiment4Metamer_ResponseGroup1.m,1,9,2,16,20,q,0,39,Data_15_1_20141024T123422.mat,6,2,826.8082,0,
734.3566,Experiment4Metamer_ResponseGroup1.m,1,20,1,3,20,q,0,40,Data_15_1_20141024T123422.mat,6,1,734.3566,0,
883.0339,Experiment4Metamer_ResponseGroup1.m,1,15,1,2,20,q,0,41,Data_15_1_20141024T123422.mat,6,1,883.0339,0,
702.4889,Experiment4Metamer_ResponseGroup1.m,2,2,1,10,19,p,0,42,Data_15_1_20141024T123422.mat,6,2,702.4889,0,
594.3781,Experiment4Metamer_ResponseGroup1.m,2,11,2,10,19,p,0,43,Data_15_1_20141024T123422.mat,6,1,594.3781,0,
893.3793,Experiment4Metamer_ResponseGroup1.m,1,1,2,3,20,q,0,44,Data_15_1_20141024T123422.mat,6,2,893.3793,0,
618.6001,Experiment4Metamer_ResponseGroup1.m,2,11,2,16,19,p,0,45,Data_15_1_20141024T123422.mat,6,1,618.6001,0,
705.706,Experiment4Metamer_ResponseGroup1.m,2,19,2,3,19,p,0,46,Data_15_1_20141024T123422.mat,6,1,705.706,0,
978.8943,Experiment4Metamer_ResponseGroup1.m,1,12,2,17,20,q,0,47,Data_15_1_20141024T123422.mat,6,2,978.8943,0,
663.9489,Experiment4Metamer_ResponseGroup1.m,1,17,1,8,20,q,0,49,Data_15_1_20141024T123422.mat,6,1,663.9489,0,
784.2408,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,50,Data_15_1_20141024T123422.mat,6,1,784.2408,0,
743.547,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,51,Data_15_1_20141024T123422.mat,6,2,743.547,0,
681.1861,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,52,Data_15_1_20141024T123422.mat,6,1,681.1861,0,
815.5567,Experiment4Metamer_ResponseGroup1.m,2,17,2,12,19,p,0,53,Data_15_1_20141024T123422.mat,6,1,815.5567,0,
875.3071,Experiment4Metamer_ResponseGroup1.m,2,1,2,8,19,p,0,55,Data_15_1_20141024T123422.mat,6,1,875.3071,0,
685.5954,Experiment4Metamer_ResponseGroup1.m,2,1,2,6,19,p,0,56,Data_15_1_20141024T123422.mat,6,1,685.5954,0,
804.0602,Experiment4Metamer_ResponseGroup1.m,2,13,2,19,19,p,0,57,Data_15_1_20141024T123422.mat,6,1,804.0602,0,
864.8644,Experiment4Metamer_ResponseGroup1.m,2,5,1,13,19,p,0,58,Data_15_1_20141024T123422.mat,6,2,864.8644,0,
558.6642,Experiment4Metamer_ResponseGroup1.m,1,17,2,1,20,q,0,59,Data_15_1_20141024T123422.mat,6,2,558.6642,0,
894.4972,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,60,Data_15_1_20141024T123422.mat,6,1,894.4972,0,
716.5363,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,61,Data_15_1_20141024T123422.mat,6,2,716.5363,0,
699.4286,Experiment4Metamer_ResponseGroup1.m,2,8,1,9,19,p,0,62,Data_15_1_20141024T123422.mat,6,2,699.4286,0,
750.9961,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,63,Data_15_1_20141024T123422.mat,6,1,750.9961,0,
859.3733,Experiment4Metamer_ResponseGroup1.m,1,11,2,7,20,q,0,64,Data_15_1_20141024T123422.mat,6,2,859.3733,0,
794.3041,Experiment4Metamer_ResponseGroup1.m,2,12,2,5,19,p,0,65,Data_15_1_20141024T123422.mat,6,1,794.3041,0,
549.5281,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,20,q,0,66,Data_15_1_20141024T123422.mat,6,1,549.5281,0,
643.5888,Experiment4Metamer_ResponseGroup1.m,2,3,1,4,19,p,0,67,Data_15_1_20141024T123422.mat,6,2,643.5888,0,
641.0579,Experiment4Metamer_ResponseGroup1.m,1,17,2,11,20,q,0,68,Data_15_1_20141024T123422.mat,6,2,641.0579,0,
554.3663,Experiment4Metamer_ResponseGroup1.m,2,15,2,8,19,p,0,69,Data_15_1_20141024T123422.mat,6,1,554.3663,0,
427.2265,Experiment4Metamer_ResponseGroup1.m,1,5,1,18,20,q,0,70,Data_15_1_20141024T123422.mat,6,1,427.2265,0,
708.4446,Experiment4Metamer_ResponseGroup1.m,2,1,1,17,19,p,0,72,Data_15_1_20141024T123422.mat,6,2,708.4446,0,
785.5226,Experiment4Metamer_ResponseGroup1.m,2,5,2,20,19,p,0,73,Data_15_1_20141024T123422.mat,6,1,785.5226,0,
589.4398,Experiment4Metamer_ResponseGroup1.m,1,2,2,9,20,q,0,74,Data_15_1_20141024T123422.mat,6,2,589.4398,0,
645.8939,Experiment4Metamer_ResponseGroup1.m,2,18,1,19,19,p,0,75,Data_15_1_20141024T123422.mat,6,2,645.8939,0,
620.9886,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,76,Data_15_1_20141024T123422.mat,6,2,620.9886,0,
591.0299,Experiment4Metamer_ResponseGroup1.m,1,17,1,7,20,q,0,77,Data_15_1_20141024T123422.mat,6,1,591.0299,0,
641.896,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,78,Data_15_1_20141024T123422.mat,6,2,641.896,0,
698.9634,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,79,Data_15_1_20141024T123422.mat,6,2,698.9634,0,
576.7063,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,80,Data_15_1_20141024T123422.mat,6,1,576.7063,0,
624.1991,Experiment4Metamer_ResponseGroup1.m,2,5,2,17,19,p,0,81,Data_15_1_20141024T123422.mat,6,1,624.1991,0,
606.8473,Experiment4Metamer_ResponseGroup1.m,2,7,1,1,19,p,0,82,Data_15_1_20141024T123422.mat,6,2,606.8473,0,
533.91,Experiment4Metamer_ResponseGroup1.m,1,15,1,10,20,q,0,83,Data_15_1_20141024T123422.mat,6,1,533.91,0,
598.6722,Experiment4Metamer_ResponseGroup1.m,2,17,2,4,19,p,0,84,Data_15_1_20141024T123422.mat,6,1,598.6722,0,
532.1197,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,85,Data_15_1_20141024T123422.mat,6,1,532.1197,0,
568.4674,Experiment4Metamer_ResponseGroup1.m,2,14,2,20,19,p,0,86,Data_15_1_20141024T123422.mat,6,1,568.4674,0,
700.9652,Experiment4Metamer_ResponseGroup1.m,2,20,2,14,19,p,0,87,Data_15_1_20141024T123422.mat,6,1,700.9652,0,
656.1002,Experiment4Metamer_ResponseGroup1.m,1,6,2,9,20,q,0,88,Data_15_1_20141024T123422.mat,6,2,656.1002,0,
626.3822,Experiment4Metamer_ResponseGroup1.m,1,2,2,8,20,q,0,89,Data_15_1_20141024T123422.mat,6,2,626.3822,0,
590.9464,Experiment4Metamer_ResponseGroup1.m,2,16,1,17,19,p,0,90,Data_15_1_20141024T123422.mat,6,2,590.9464,0,
602.7559,Experiment4Metamer_ResponseGroup1.m,1,1,1,13,20,q,0,91,Data_15_1_20141024T123422.mat,6,1,602.7559,0,
606.9803,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,92,Data_15_1_20141024T123422.mat,6,2,606.9803,0,
661.6716,Experiment4Metamer_ResponseGroup1.m,2,15,2,15,19,p,0,93,Data_15_1_20141024T123422.mat,6,1,661.6716,0,
596.4274,Experiment4Metamer_ResponseGroup1.m,2,15,2,14,19,p,0,94,Data_15_1_20141024T123422.mat,6,1,596.4274,0,
570.4779,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,95,Data_15_1_20141024T123422.mat,6,1,570.4779,0,
675.9848,Experiment4Metamer_ResponseGroup1.m,1,18,2,18,20,q,0,97,Data_15_1_20141024T123422.mat,6,2,675.9848,0,
516.8187,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,98,Data_15_1_20141024T123422.mat,6,1,516.8187,0,
513.793,Experiment4Metamer_ResponseGroup1.m,2,19,2,9,19,p,0,99,Data_15_1_20141024T123422.mat,6,1,513.793,0,
596.8732,Experiment4Metamer_ResponseGroup1.m,2,19,2,16,19,p,0,100,Data_15_1_20141024T123422.mat,6,1,596.8732,0,
531.6552,Experiment4Metamer_ResponseGroup1.m,1,14,2,7,20,q,0,101,Data_15_1_20141024T123422.mat,6,2,531.6552,0,
594.7048,Experiment4Metamer_ResponseGroup1.m,2,20,2,6,19,p,0,102,Data_15_1_20141024T123422.mat,6,1,594.7048,0,
554.1652,Experiment4Metamer_ResponseGroup1.m,1,16,1,13,20,q,0,103,Data_15_1_20141024T123422.mat,6,1,554.1652,0,
577.2148,Experiment4Metamer_ResponseGroup1.m,2,18,1,3,19,p,0,104,Data_15_1_20141024T123422.mat,6,2,577.2148,0,
665.7096,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,105,Data_15_1_20141024T123422.mat,6,2,665.7096,0,
611.8625,Experiment4Metamer_ResponseGroup1.m,1,15,2,6,20,q,0,106,Data_15_1_20141024T123422.mat,6,2,611.8625,0,
845.5991,Experiment4Metamer_ResponseGroup1.m,1,14,1,14,20,q,0,107,Data_15_1_20141024T123422.mat,6,1,845.5991,0,
772.9701,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,108,Data_15_1_20141024T123422.mat,6,2,772.9701,0,
622.7764,Experiment4Metamer_ResponseGroup1.m,2,9,1,4,19,p,0,109,Data_15_1_20141024T123422.mat,6,2,622.7764,0,
551.6562,Experiment4Metamer_ResponseGroup1.m,1,8,2,5,20,q,0,110,Data_15_1_20141024T123422.mat,6,2,551.6562,0,
646.1553,Experiment4Metamer_ResponseGroup1.m,2,14,2,14,19,p,0,111,Data_15_1_20141024T123422.mat,6,1,646.1553,0,
706.9895,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,112,Data_15_1_20141024T123422.mat,6,2,706.9895,0,
671.6736,Experiment4Metamer_ResponseGroup1.m,1,11,1,15,20,q,0,113,Data_15_1_20141024T123422.mat,6,1,671.6736,0,
600.16,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,114,Data_15_1_20141024T123422.mat,6,2,600.16,0,
692.9482,Experiment4Metamer_ResponseGroup1.m,1,10,1,8,20,q,0,115,Data_15_1_20141024T123422.mat,6,1,692.9482,0,
602.495,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,116,Data_15_1_20141024T123422.mat,6,1,602.495,0,
933.1996,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,117,Data_15_1_20141024T123422.mat,6,2,933.1996,0,
791.3237,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,118,Data_15_1_20141024T123422.mat,6,1,791.3237,0,
700.1648,Experiment4Metamer_ResponseGroup1.m,2,10,2,13,19,p,0,121,Data_15_1_20141024T123422.mat,6,1,700.1648,0,
592.9174,Experiment4Metamer_ResponseGroup1.m,1,19,1,7,20,q,0,122,Data_15_1_20141024T123422.mat,6,1,592.9174,0,
750.4315,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,123,Data_15_1_20141024T123422.mat,6,2,750.4315,0,
717.9744,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,124,Data_15_1_20141024T123422.mat,6,2,717.9744,0,
746.9248,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,125,Data_15_1_20141024T123422.mat,6,1,746.9248,0,
699.4738,Experiment4Metamer_ResponseGroup1.m,2,19,1,6,19,p,0,127,Data_15_1_20141024T123422.mat,6,2,699.4738,0,
657.5351,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,128,Data_15_1_20141024T123422.mat,6,2,657.5351,0,
653.9891,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,129,Data_15_1_20141024T123422.mat,6,1,653.9891,0,
719.0974,Experiment4Metamer_ResponseGroup1.m,1,11,1,14,20,q,0,130,Data_15_1_20141024T123422.mat,6,1,719.0974,0,
793.5171,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,131,Data_15_1_20141024T123422.mat,6,1,793.5171,0,
754.7883,Experiment4Metamer_ResponseGroup1.m,1,8,1,13,20,q,0,132,Data_15_1_20141024T123422.mat,6,1,754.7883,0,
706.6025,Experiment4Metamer_ResponseGroup1.m,1,8,1,20,20,q,0,134,Data_15_1_20141024T123422.mat,6,1,706.6025,0,
1044.4219,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,135,Data_15_1_20141024T123422.mat,6,2,1044.4219,0,
723.1068,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,136,Data_15_1_20141024T123422.mat,6,1,723.1068,0,
774.2458,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,137,Data_15_1_20141024T123422.mat,6,1,774.2458,0,
680.8501,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,138,Data_15_1_20141024T123422.mat,6,2,680.8501,0,
720.0337,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,139,Data_15_1_20141024T123422.mat,6,2,720.0337,0,
514.2379,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,20,q,0,140,Data_15_1_20141024T123422.mat,6,1,514.2379,0,
753.8978,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,141,Data_15_1_20141024T123422.mat,6,1,753.8978,0,
490.6873,Experiment4Metamer_ResponseGroup1.m,1,19,1,10,20,q,0,143,Data_15_1_20141024T123422.mat,6,1,490.6873,0,
1011.1793,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,144,Data_15_1_20141024T123422.mat,6,2,1011.1793,0,
623.0464,Experiment4Metamer_ResponseGroup1.m,1,15,1,15,20,q,0,147,Data_15_1_20141024T123422.mat,6,1,623.0464,0,
626.2167,Experiment4Metamer_ResponseGroup1.m,1,14,1,15,20,q,0,148,Data_15_1_20141024T123422.mat,6,1,626.2167,0,
893.5152,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,149,Data_15_1_20141024T123422.mat,6,2,893.5152,0,
741.9478,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,150,Data_15_1_20141024T123422.mat,6,1,741.9478,0,
805.8328,Experiment4Metamer_ResponseGroup1.m,1,9,2,9,20,q,0,151,Data_15_1_20141024T123422.mat,6,2,805.8328,0,
553.582,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,20,q,0,152,Data_15_1_20141024T123422.mat,6,1,553.582,0,
797.9606,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,153,Data_15_1_20141024T123422.mat,6,2,797.9606,0,
865.0431,Experiment4Metamer_ResponseGroup1.m,2,14,1,3,19,p,0,154,Data_15_1_20141024T123422.mat,6,2,865.0431,0,
829.2968,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,156,Data_15_1_20141024T123422.mat,6,2,829.2968,0,
626.5774,Experiment4Metamer_ResponseGroup1.m,2,8,2,17,19,p,0,157,Data_15_1_20141024T123422.mat,6,1,626.5774,0,
767.9286,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,19,p,0,158,Data_15_1_20141024T123422.mat,6,1,767.9286,0,
857.5745,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,159,Data_15_1_20141024T123422.mat,6,2,857.5745,0,
963.1339,Experiment4Metamer_ResponseGroup1.m,2,11,2,9,19,p,0,160,Data_15_1_20141024T123422.mat,6,1,963.1339,0,
837.1905,Experiment4Metamer_ResponseGroup1.m,2,14,1,17,19,p,0,162,Data_15_1_20141024T123422.mat,6,2,837.1905,0,
577.6078,Experiment4Metamer_ResponseGroup1.m,1,20,2,18,20,q,0,163,Data_15_1_20141024T123422.mat,6,2,577.6078,0,
584.1284,Experiment4Metamer_ResponseGroup1.m,1,12,1,19,20,q,0,164,Data_15_1_20141024T123422.mat,6,1,584.1284,0,
589.9782,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,165,Data_15_1_20141024T123422.mat,6,1,589.9782,0,
543.6014,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,166,Data_15_1_20141024T123422.mat,6,1,543.6014,0,
671.6931,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,167,Data_15_1_20141024T123422.mat,6,1,671.6931,0,
734.5677,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,168,Data_15_1_20141024T123422.mat,6,2,734.5677,0,
664.4431,Experiment4Metamer_ResponseGroup1.m,1,8,2,11,20,q,0,169,Data_15_1_20141024T123422.mat,6,2,664.4431,0,
587.7357,Experiment4Metamer_ResponseGroup1.m,1,14,1,16,20,q,0,170,Data_15_1_20141024T123422.mat,6,1,587.7357,0,
672.637,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,171,Data_15_1_20141024T123422.mat,6,2,672.637,0,
639.9608,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,172,Data_15_1_20141024T123422.mat,6,1,639.9608,0,
777.819,Experiment4Metamer_ResponseGroup1.m,1,14,1,18,20,q,0,173,Data_15_1_20141024T123422.mat,6,1,777.819,0,
646.1976,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,174,Data_15_1_20141024T123422.mat,6,2,646.1976,0,
537.1404,Experiment4Metamer_ResponseGroup1.m,1,20,1,19,20,q,0,175,Data_15_1_20141024T123422.mat,6,1,537.1404,0,
783.3995,Experiment4Metamer_ResponseGroup1.m,1,8,2,7,20,q,0,176,Data_15_1_20141024T123422.mat,6,2,783.3995,0,
708.0962,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,177,Data_15_1_20141024T123422.mat,6,2,708.0962,0,
703.0383,Experiment4Metamer_ResponseGroup1.m,2,10,1,18,19,p,0,178,Data_15_1_20141024T123422.mat,6,2,703.0383,0,
696.6146,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,179,Data_15_1_20141024T123422.mat,6,2,696.6146,0,
926.6046,Experiment4Metamer_ResponseGroup1.m,2,12,2,7,19,p,0,180,Data_15_1_20141024T123422.mat,6,1,926.6046,0,
709.1348,Experiment4Metamer_ResponseGroup1.m,1,3,2,14,20,q,0,181,Data_15_1_20141024T123422.mat,6,2,709.1348,0,
1085.8954,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,182,Data_15_1_20141024T123422.mat,6,2,1085.8954,0,
885.3195,Experiment4Metamer_ResponseGroup1.m,2,3,1,16,19,p,0,183,Data_15_1_20141024T123422.mat,6,2,885.3195,0,
803.1,Experiment4Metamer_ResponseGroup1.m,2,6,2,6,19,p,0,184,Data_15_1_20141024T123422.mat,6,1,803.1,0,
769.7207,Experiment4Metamer_ResponseGroup1.m,2,9,2,18,19,p,0,185,Data_15_1_20141024T123422.mat,6,1,769.7207,0,
847.5874,Experiment4Metamer_ResponseGroup1.m,1,8,1,7,20,q,0,186,Data_15_1_20141024T123422.mat,6,1,847.5874,0,
813.8997,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,187,Data_15_1_20141024T123422.mat,6,2,813.8997,0,
811.5922,Experiment4Metamer_ResponseGroup1.m,1,4,1,9,20,q,0,189,Data_15_1_20141024T123422.mat,6,1,811.5922,0,
960.1549,Experiment4Metamer_ResponseGroup1.m,2,1,1,2,19,p,0,190,Data_15_1_20141024T123422.mat,6,2,960.1549,0,
610.5922,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,191,Data_15_1_20141024T123422.mat,6,2,610.5922,0,
653.2513,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,192,Data_15_1_20141024T123422.mat,6,2,653.2513,0,
748.4431,Experiment4Metamer_ResponseGroup1.m,1,20,2,19,20,q,0,193,Data_15_1_20141024T123422.mat,6,2,748.4431,0,
801.1921,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,194,Data_15_1_20141024T123422.mat,6,2,801.1921,0,
769.5882,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,195,Data_15_1_20141024T123422.mat,6,1,769.5882,0,
971.5248,Experiment4Metamer_ResponseGroup1.m,2,13,1,3,19,p,0,196,Data_15_1_20141024T123422.mat,6,2,971.5248,0,
618.992,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,197,Data_15_1_20141024T123422.mat,6,1,618.992,0,
1083.4161,Experiment4Metamer_ResponseGroup1.m,2,10,1,13,19,p,0,199,Data_15_1_20141024T123422.mat,6,2,1083.4161,0,
942.7463,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,201,Data_15_1_20141024T123422.mat,6,2,942.7463,0,
549.1301,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,202,Data_15_1_20141024T123422.mat,6,1,549.1301,0,
982.1151,Experiment4Metamer_ResponseGroup1.m,2,15,2,6,19,p,0,203,Data_15_1_20141024T123422.mat,6,1,982.1151,0,
875.7904,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,204,Data_15_1_20141024T123422.mat,6,1,875.7904,0,
856.4582,Experiment4Metamer_ResponseGroup1.m,1,18,1,10,20,q,0,205,Data_15_1_20141024T123422.mat,6,1,856.4582,0,
855.303,Experiment4Metamer_ResponseGroup1.m,1,13,1,7,20,q,0,206,Data_15_1_20141024T123422.mat,6,1,855.303,0,
974.5323,Experiment4Metamer_ResponseGroup1.m,1,13,2,8,20,q,0,207,Data_15_1_20141024T123422.mat,6,2,974.5323,0,
682.1853,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,208,Data_15_1_20141024T123422.mat,6,1,682.1853,0,
561.0791,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,209,Data_15_1_20141024T123422.mat,6,2,561.0791,0,
648.0826,Experiment4Metamer_ResponseGroup1.m,1,6,2,15,20,q,0,210,Data_15_1_20141024T123422.mat,6,2,648.0826,0,
567.6355,Experiment4Metamer_ResponseGroup1.m,1,20,2,5,20,q,0,211,Data_15_1_20141024T123422.mat,6,2,567.6355,0,
532.7252,Experiment4Metamer_ResponseGroup1.m,1,16,2,4,20,q,0,212,Data_15_1_20141024T123422.mat,6,2,532.7252,0,
634.1909,Experiment4Metamer_ResponseGroup1.m,1,1,1,20,20,q,0,213,Data_15_1_20141024T123422.mat,6,1,634.1909,0,
589.5441,Experiment4Metamer_ResponseGroup1.m,1,15,2,10,20,q,0,214,Data_15_1_20141024T123422.mat,6,2,589.5441,0,
978.6779,Experiment4Metamer_ResponseGroup1.m,2,20,2,7,19,p,0,215,Data_15_1_20141024T123422.mat,6,1,978.6779,0,
1043.9996,Experiment4Metamer_ResponseGroup1.m,2,16,2,5,19,p,0,216,Data_15_1_20141024T123422.mat,6,1,1043.9996,0,
954.8377,Experiment4Metamer_ResponseGroup1.m,2,3,1,5,19,p,0,218,Data_15_1_20141024T123422.mat,6,2,954.8377,0,
703.7366,Experiment4Metamer_ResponseGroup1.m,1,12,1,15,20,q,0,219,Data_15_1_20141024T123422.mat,6,1,703.7366,0,
724.2593,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,220,Data_15_1_20141024T123422.mat,6,2,724.2593,0,
722.7976,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,221,Data_15_1_20141024T123422.mat,6,2,722.7976,0,
558.3667,Experiment4Metamer_ResponseGroup1.m,1,13,2,12,20,q,0,222,Data_15_1_20141024T123422.mat,6,2,558.3667,0,
763.607,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,223,Data_15_1_20141024T123422.mat,6,1,763.607,0,
701.3217,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,224,Data_15_1_20141024T123422.mat,6,2,701.3217,0,
572.4,Experiment4Metamer_ResponseGroup1.m,1,5,1,4,20,q,0,225,Data_15_1_20141024T123422.mat,6,1,572.4,0,
802.4935,Experiment4Metamer_ResponseGroup1.m,1,12,1,12,20,q,0,226,Data_15_1_20141024T123422.mat,6,1,802.4935,0,
