RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
662.4077,Experiment4Metamer_ResponseGroup2.m,2,12,2,3,20,q,0,125,Data_12_2_20141023T120418.mat,3,1,662.4077,0,
645.8294,Experiment4Metamer_ResponseGroup2.m,2,20,1,6,20,q,0,126,Data_12_2_20141023T120418.mat,3,2,645.8294,0,
681.0895,Experiment4Metamer_ResponseGroup2.m,2,2,1,10,20,q,0,127,Data_12_2_20141023T120418.mat,3,2,681.0895,0,
838.6248,Experiment4Metamer_ResponseGroup2.m,2,2,2,10,20,q,0,128,Data_12_2_20141023T120418.mat,3,1,838.6248,0,
747.5512,Experiment4Metamer_ResponseGroup2.m,1,10,2,2,19,p,0,130,Data_12_2_20141023T120418.mat,3,2,747.5512,0,
811.5145,Experiment4Metamer_ResponseGroup2.m,2,5,2,5,20,q,0,132,Data_12_2_20141023T120418.mat,3,1,811.5145,0,
719.0628,Experiment4Metamer_ResponseGroup2.m,2,8,1,1,20,q,0,133,Data_12_2_20141023T120418.mat,3,2,719.0628,0,
659.7863,Experiment4Metamer_ResponseGroup2.m,1,11,1,5,19,p,0,135,Data_12_2_20141023T120418.mat,3,1,659.7863,0,
575.5027,Experiment4Metamer_ResponseGroup2.m,1,14,2,3,19,p,0,136,Data_12_2_20141023T120418.mat,3,2,575.5027,0,
518.0759,Experiment4Metamer_ResponseGroup2.m,1,19,2,11,19,p,0,137,Data_12_2_20141023T120418.mat,3,2,518.0759,0,
786.8041,Experiment4Metamer_ResponseGroup2.m,1,8,1,14,19,p,0,139,Data_12_2_20141023T120418.mat,3,1,786.8041,0,
742.9877,Experiment4Metamer_ResponseGroup2.m,2,7,1,11,20,q,0,140,Data_12_2_20141023T120418.mat,3,2,742.9877,0,
721.5673,Experiment4Metamer_ResponseGroup2.m,1,13,2,9,19,p,0,141,Data_12_2_20141023T120418.mat,3,2,721.5673,0,
751.5755,Experiment4Metamer_ResponseGroup2.m,1,20,1,15,19,p,0,142,Data_12_2_20141023T120418.mat,3,1,751.5755,0,
863.2675,Experiment4Metamer_ResponseGroup2.m,1,7,2,5,19,p,0,143,Data_12_2_20141023T120418.mat,3,2,863.2675,0,
818.9526,Experiment4Metamer_ResponseGroup2.m,2,6,2,3,20,q,0,144,Data_12_2_20141023T120418.mat,3,1,818.9526,0,
798.5768,Experiment4Metamer_ResponseGroup2.m,2,18,1,1,20,q,0,145,Data_12_2_20141023T120418.mat,3,2,798.5768,0,
747.0826,Experiment4Metamer_ResponseGroup2.m,2,20,1,14,20,q,0,146,Data_12_2_20141023T120418.mat,3,2,747.0826,0,
1029.1633,Experiment4Metamer_ResponseGroup2.m,1,17,2,13,19,p,0,147,Data_12_2_20141023T120418.mat,3,2,1029.1633,0,
656.1626,Experiment4Metamer_ResponseGroup2.m,1,4,1,6,19,p,0,148,Data_12_2_20141023T120418.mat,3,1,656.1626,0,
644.9125,Experiment4Metamer_ResponseGroup2.m,1,15,2,5,19,p,0,149,Data_12_2_20141023T120418.mat,3,2,644.9125,0,
691.7793,Experiment4Metamer_ResponseGroup2.m,2,1,2,14,20,q,0,150,Data_12_2_20141023T120418.mat,3,1,691.7793,0,
522.7573,Experiment4Metamer_ResponseGroup2.m,2,1,2,9,20,q,0,152,Data_12_2_20141023T120418.mat,3,1,522.7573,0,
733.5488,Experiment4Metamer_ResponseGroup2.m,1,7,2,3,19,p,0,153,Data_12_2_20141023T120418.mat,3,2,733.5488,0,
716.9411,Experiment4Metamer_ResponseGroup2.m,1,2,1,4,19,p,0,154,Data_12_2_20141023T120418.mat,3,1,716.9411,0,
616.3868,Experiment4Metamer_ResponseGroup2.m,1,14,1,10,19,p,0,156,Data_12_2_20141023T120418.mat,3,1,616.3868,0,
983.787,Experiment4Metamer_ResponseGroup2.m,1,8,2,10,19,p,0,157,Data_12_2_20141023T120418.mat,3,2,983.787,0,
739.4924,Experiment4Metamer_ResponseGroup2.m,2,1,2,18,20,q,0,158,Data_12_2_20141023T120418.mat,3,1,739.4924,0,
687.0569,Experiment4Metamer_ResponseGroup2.m,2,12,2,8,20,q,0,159,Data_12_2_20141023T120418.mat,3,1,687.0569,0,
801.892,Experiment4Metamer_ResponseGroup2.m,2,13,1,12,20,q,0,160,Data_12_2_20141023T120418.mat,3,2,801.892,0,
809.9595,Experiment4Metamer_ResponseGroup2.m,2,14,2,12,20,q,0,161,Data_12_2_20141023T120418.mat,3,1,809.9595,0,
752.0638,Experiment4Metamer_ResponseGroup2.m,2,15,2,4,20,q,0,162,Data_12_2_20141023T120418.mat,3,1,752.0638,0,
881.3832,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,163,Data_12_2_20141023T120418.mat,3,1,881.3832,0,
669.0087,Experiment4Metamer_ResponseGroup2.m,2,6,1,4,20,q,0,164,Data_12_2_20141023T120418.mat,3,2,669.0087,0,
774.0622,Experiment4Metamer_ResponseGroup2.m,1,5,2,15,19,p,0,167,Data_12_2_20141023T120418.mat,3,2,774.0622,0,
716.3101,Experiment4Metamer_ResponseGroup2.m,2,5,2,6,20,q,0,168,Data_12_2_20141023T120418.mat,3,1,716.3101,0,
818.0444,Experiment4Metamer_ResponseGroup2.m,1,9,1,10,19,p,0,169,Data_12_2_20141023T120418.mat,3,1,818.0444,0,
806.2869,Experiment4Metamer_ResponseGroup2.m,2,2,1,8,20,q,0,171,Data_12_2_20141023T120418.mat,3,2,806.2869,0,
651.073,Experiment4Metamer_ResponseGroup2.m,1,12,2,17,19,p,0,172,Data_12_2_20141023T120418.mat,3,2,651.073,0,
674.3886,Experiment4Metamer_ResponseGroup2.m,2,3,1,18,20,q,0,173,Data_12_2_20141023T120418.mat,3,2,674.3886,0,
751.6951,Experiment4Metamer_ResponseGroup2.m,2,18,1,17,20,q,0,175,Data_12_2_20141023T120418.mat,3,2,751.6951,0,
927.4229,Experiment4Metamer_ResponseGroup2.m,2,12,2,13,20,q,0,179,Data_12_2_20141023T120418.mat,3,1,927.4229,0,
739.8722,Experiment4Metamer_ResponseGroup2.m,2,13,2,19,20,q,0,180,Data_12_2_20141023T120418.mat,3,1,739.8722,0,
701.3207,Experiment4Metamer_ResponseGroup2.m,2,12,2,1,20,q,0,181,Data_12_2_20141023T120418.mat,3,1,701.3207,0,
498.7482,Experiment4Metamer_ResponseGroup2.m,1,5,1,18,19,p,0,183,Data_12_2_20141023T120418.mat,3,1,498.7482,0,
590.5358,Experiment4Metamer_ResponseGroup2.m,2,1,1,5,20,q,0,184,Data_12_2_20141023T120418.mat,3,2,590.5358,0,
686.5252,Experiment4Metamer_ResponseGroup2.m,2,20,2,3,20,q,0,185,Data_12_2_20141023T120418.mat,3,1,686.5252,0,
581.6978,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,186,Data_12_2_20141023T120418.mat,3,1,581.6978,0,
583.7789,Experiment4Metamer_ResponseGroup2.m,2,14,2,9,20,q,0,187,Data_12_2_20141023T120418.mat,3,1,583.7789,0,
633.3684,Experiment4Metamer_ResponseGroup2.m,2,6,2,2,20,q,0,189,Data_12_2_20141023T120418.mat,3,1,633.3684,0,
601.7636,Experiment4Metamer_ResponseGroup2.m,1,4,1,4,19,p,0,190,Data_12_2_20141023T120418.mat,3,1,601.7636,0,
1036.6197,Experiment4Metamer_ResponseGroup2.m,1,1,2,16,19,p,0,191,Data_12_2_20141023T120418.mat,3,2,1036.6197,0,
719.4176,Experiment4Metamer_ResponseGroup2.m,2,9,1,20,20,q,0,192,Data_12_2_20141023T120418.mat,3,2,719.4176,0,
593.5361,Experiment4Metamer_ResponseGroup2.m,2,1,2,6,20,q,0,193,Data_12_2_20141023T120418.mat,3,1,593.5361,0,
839.4127,Experiment4Metamer_ResponseGroup2.m,2,7,1,1,20,q,0,194,Data_12_2_20141023T120418.mat,3,2,839.4127,0,
655.0748,Experiment4Metamer_ResponseGroup2.m,2,5,2,17,20,q,0,195,Data_12_2_20141023T120418.mat,3,1,655.0748,0,
800.6962,Experiment4Metamer_ResponseGroup2.m,2,10,2,1,20,q,0,196,Data_12_2_20141023T120418.mat,3,1,800.6962,0,
624.7932,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,197,Data_12_2_20141023T120418.mat,3,1,624.7932,0,
661.0112,Experiment4Metamer_ResponseGroup2.m,1,2,1,7,19,p,0,198,Data_12_2_20141023T120418.mat,3,1,661.0112,0,
718.9644,Experiment4Metamer_ResponseGroup2.m,2,10,2,15,20,q,0,199,Data_12_2_20141023T120418.mat,3,1,718.9644,0,
865.7538,Experiment4Metamer_ResponseGroup2.m,2,4,1,2,20,q,0,200,Data_12_2_20141023T120418.mat,3,2,865.7538,0,
617.7257,Experiment4Metamer_ResponseGroup2.m,2,8,1,13,20,q,0,201,Data_12_2_20141023T120418.mat,3,2,617.7257,0,
595.5897,Experiment4Metamer_ResponseGroup2.m,1,19,2,4,19,p,0,202,Data_12_2_20141023T120418.mat,3,2,595.5897,0,
554.7576,Experiment4Metamer_ResponseGroup2.m,1,2,1,20,19,p,0,203,Data_12_2_20141023T120418.mat,3,1,554.7576,0,
647.4475,Experiment4Metamer_ResponseGroup2.m,1,6,2,20,19,p,0,204,Data_12_2_20141023T120418.mat,3,2,647.4475,0,
547.1285,Experiment4Metamer_ResponseGroup2.m,1,13,1,17,19,p,0,205,Data_12_2_20141023T120418.mat,3,1,547.1285,0,
670.7478,Experiment4Metamer_ResponseGroup2.m,1,7,1,19,19,p,0,206,Data_12_2_20141023T120418.mat,3,1,670.7478,0,
638.6831,Experiment4Metamer_ResponseGroup2.m,2,16,2,2,20,q,0,207,Data_12_2_20141023T120418.mat,3,1,638.6831,0,
884.5814,Experiment4Metamer_ResponseGroup2.m,1,12,2,18,19,p,0,208,Data_12_2_20141023T120418.mat,3,2,884.5814,0,
553.3677,Experiment4Metamer_ResponseGroup2.m,2,4,1,9,20,q,0,209,Data_12_2_20141023T120418.mat,3,2,553.3677,0,
570.0761,Experiment4Metamer_ResponseGroup2.m,1,8,2,4,19,p,0,210,Data_12_2_20141023T120418.mat,3,2,570.0761,0,
818.5741,Experiment4Metamer_ResponseGroup2.m,1,19,1,18,19,p,0,211,Data_12_2_20141023T120418.mat,3,1,818.5741,0,
739.1988,Experiment4Metamer_ResponseGroup2.m,2,9,1,12,20,q,0,213,Data_12_2_20141023T120418.mat,3,2,739.1988,0,
587.5973,Experiment4Metamer_ResponseGroup2.m,1,8,2,19,19,p,0,214,Data_12_2_20141023T120418.mat,3,2,587.5973,0,
642.8559,Experiment4Metamer_ResponseGroup2.m,2,16,1,15,20,q,0,215,Data_12_2_20141023T120418.mat,3,2,642.8559,0,
805.4891,Experiment4Metamer_ResponseGroup2.m,1,16,2,2,19,p,0,216,Data_12_2_20141023T120418.mat,3,2,805.4891,0,
714.8152,Experiment4Metamer_ResponseGroup2.m,2,7,2,9,20,q,0,217,Data_12_2_20141023T120418.mat,3,1,714.8152,0,
676.738,Experiment4Metamer_ResponseGroup2.m,1,14,1,13,19,p,0,218,Data_12_2_20141023T120418.mat,3,1,676.738,0,
779.3689,Experiment4Metamer_ResponseGroup2.m,1,19,2,11,19,p,0,219,Data_12_2_20141023T120418.mat,3,2,779.3689,0,
848.9406,Experiment4Metamer_ResponseGroup2.m,2,13,2,11,20,q,0,220,Data_12_2_20141023T120418.mat,3,1,848.9406,0,
701.6412,Experiment4Metamer_ResponseGroup2.m,2,19,1,19,20,q,0,221,Data_12_2_20141023T120418.mat,3,2,701.6412,0,
594.1712,Experiment4Metamer_ResponseGroup2.m,2,17,2,15,20,q,0,222,Data_12_2_20141023T120418.mat,3,1,594.1712,0,
648.4297,Experiment4Metamer_ResponseGroup2.m,2,18,1,2,20,q,0,223,Data_12_2_20141023T120418.mat,3,2,648.4297,0,
658.3259,Experiment4Metamer_ResponseGroup2.m,1,11,1,9,19,p,0,225,Data_12_2_20141023T120418.mat,3,1,658.3259,0,
724.5035,Experiment4Metamer_ResponseGroup2.m,2,20,1,5,20,q,0,227,Data_12_2_20141023T120418.mat,3,2,724.5035,0,
960.2897,Experiment4Metamer_ResponseGroup2.m,1,17,1,20,19,p,0,228,Data_12_2_20141023T120418.mat,3,1,960.2897,0,
701.5217,Experiment4Metamer_ResponseGroup2.m,2,14,1,5,20,q,0,229,Data_12_2_20141023T120418.mat,3,2,701.5217,0,
630.8605,Experiment4Metamer_ResponseGroup2.m,1,1,2,16,19,p,0,230,Data_12_2_20141023T120418.mat,3,2,630.8605,0,
725.3013,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,231,Data_12_2_20141023T120418.mat,3,1,725.3013,0,
605.8282,Experiment4Metamer_ResponseGroup2.m,1,8,2,15,19,p,0,232,Data_12_2_20141023T120418.mat,3,2,605.8282,0,
664.773,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,233,Data_12_2_20141023T120418.mat,3,2,664.773,0,
578.846,Experiment4Metamer_ResponseGroup2.m,1,10,1,4,19,p,0,234,Data_12_2_20141023T120418.mat,3,1,578.846,0,
556.3852,Experiment4Metamer_ResponseGroup2.m,2,14,1,18,20,q,0,235,Data_12_2_20141023T120418.mat,3,2,556.3852,0,
533.6912,Experiment4Metamer_ResponseGroup2.m,2,17,1,6,20,q,0,236,Data_12_2_20141023T120418.mat,3,2,533.6912,0,
588.6251,Experiment4Metamer_ResponseGroup2.m,1,4,1,20,19,p,0,237,Data_12_2_20141023T120418.mat,3,1,588.6251,0,
