RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
676.928,Experiment4Metamer_ResponseGroup2.m,1,16,2,11,19,p,0,63,Data_14_2_20141023T135831.mat,5,2,676.928,0,
729.4145,Experiment4Metamer_ResponseGroup2.m,1,11,1,14,19,p,0,64,Data_14_2_20141023T135831.mat,5,1,729.4145,0,
777.5726,Experiment4Metamer_ResponseGroup2.m,2,6,1,11,20,q,0,65,Data_14_2_20141023T135831.mat,5,2,777.5726,0,
908.8867,Experiment4Metamer_ResponseGroup2.m,2,1,1,4,20,q,0,66,Data_14_2_20141023T135831.mat,5,2,908.8867,0,
866.5369,Experiment4Metamer_ResponseGroup2.m,2,20,1,8,20,q,0,67,Data_14_2_20141023T135831.mat,5,2,866.5369,0,
570.1867,Experiment4Metamer_ResponseGroup2.m,2,19,2,5,20,q,0,68,Data_14_2_20141023T135831.mat,5,1,570.1867,0,
622.1794,Experiment4Metamer_ResponseGroup2.m,2,1,2,13,20,q,0,69,Data_14_2_20141023T135831.mat,5,1,622.1794,0,
889.6944,Experiment4Metamer_ResponseGroup2.m,2,11,1,18,20,q,0,72,Data_14_2_20141023T135831.mat,5,2,889.6944,0,
571.5569,Experiment4Metamer_ResponseGroup2.m,1,8,1,8,19,p,0,73,Data_14_2_20141023T135831.mat,5,1,571.5569,0,
653.7895,Experiment4Metamer_ResponseGroup2.m,1,6,1,20,19,p,0,74,Data_14_2_20141023T135831.mat,5,1,653.7895,0,
612.2844,Experiment4Metamer_ResponseGroup2.m,2,19,1,10,20,q,0,75,Data_14_2_20141023T135831.mat,5,2,612.2844,0,
520.6106,Experiment4Metamer_ResponseGroup2.m,1,8,1,7,19,p,0,76,Data_14_2_20141023T135831.mat,5,1,520.6106,0,
568.0227,Experiment4Metamer_ResponseGroup2.m,2,8,1,3,20,q,0,77,Data_14_2_20141023T135831.mat,5,2,568.0227,0,
547.0638,Experiment4Metamer_ResponseGroup2.m,1,11,2,8,19,p,0,78,Data_14_2_20141023T135831.mat,5,2,547.0638,0,
670.2635,Experiment4Metamer_ResponseGroup2.m,2,17,1,11,20,q,0,79,Data_14_2_20141023T135831.mat,5,2,670.2635,0,
693.3459,Experiment4Metamer_ResponseGroup2.m,2,18,1,5,20,q,0,81,Data_14_2_20141023T135831.mat,5,2,693.3459,0,
620.4648,Experiment4Metamer_ResponseGroup2.m,1,19,2,1,19,p,0,82,Data_14_2_20141023T135831.mat,5,2,620.4648,0,
564.3286,Experiment4Metamer_ResponseGroup2.m,2,1,2,15,20,q,0,83,Data_14_2_20141023T135831.mat,5,1,564.3286,0,
719.1456,Experiment4Metamer_ResponseGroup2.m,2,12,2,17,20,q,0,84,Data_14_2_20141023T135831.mat,5,1,719.1456,0,
888.3589,Experiment4Metamer_ResponseGroup2.m,2,14,2,16,20,q,0,85,Data_14_2_20141023T135831.mat,5,1,888.3589,0,
923.9908,Experiment4Metamer_ResponseGroup2.m,1,9,2,7,19,p,0,86,Data_14_2_20141023T135831.mat,5,2,923.9908,0,
627.8424,Experiment4Metamer_ResponseGroup2.m,2,15,1,13,20,q,0,87,Data_14_2_20141023T135831.mat,5,2,627.8424,0,
582.8287,Experiment4Metamer_ResponseGroup2.m,1,7,1,15,19,p,0,88,Data_14_2_20141023T135831.mat,5,1,582.8287,0,
795.1272,Experiment4Metamer_ResponseGroup2.m,2,2,2,19,20,q,0,89,Data_14_2_20141023T135831.mat,5,1,795.1272,0,
616.7059,Experiment4Metamer_ResponseGroup2.m,2,9,2,17,20,q,0,91,Data_14_2_20141023T135831.mat,5,1,616.7059,0,
582.6817,Experiment4Metamer_ResponseGroup2.m,2,11,1,20,20,q,0,92,Data_14_2_20141023T135831.mat,5,2,582.6817,0,
582.1254,Experiment4Metamer_ResponseGroup2.m,2,12,1,13,20,q,0,93,Data_14_2_20141023T135831.mat,5,2,582.1254,0,
956.7438,Experiment4Metamer_ResponseGroup2.m,1,20,1,14,19,p,0,95,Data_14_2_20141023T135831.mat,5,1,956.7438,0,
746.4669,Experiment4Metamer_ResponseGroup2.m,1,15,2,1,19,p,0,96,Data_14_2_20141023T135831.mat,5,2,746.4669,0,
1004.3215,Experiment4Metamer_ResponseGroup2.m,2,1,2,4,20,q,0,97,Data_14_2_20141023T135831.mat,5,1,1004.3215,0,
1055.1632,Experiment4Metamer_ResponseGroup2.m,2,1,1,2,20,q,0,98,Data_14_2_20141023T135831.mat,5,2,1055.1632,0,
971.3547,Experiment4Metamer_ResponseGroup2.m,2,5,1,14,20,q,0,100,Data_14_2_20141023T135831.mat,5,2,971.3547,0,
1137.6184,Experiment4Metamer_ResponseGroup2.m,2,10,2,15,20,q,0,101,Data_14_2_20141023T135831.mat,5,1,1137.6184,0,
820.8733,Experiment4Metamer_ResponseGroup2.m,2,19,1,19,20,q,0,102,Data_14_2_20141023T135831.mat,5,2,820.8733,0,
817.4948,Experiment4Metamer_ResponseGroup2.m,1,10,2,15,19,p,0,103,Data_14_2_20141023T135831.mat,5,2,817.4948,0,
871.2294,Experiment4Metamer_ResponseGroup2.m,2,17,1,19,20,q,0,104,Data_14_2_20141023T135831.mat,5,2,871.2294,0,
830.0171,Experiment4Metamer_ResponseGroup2.m,1,14,1,13,19,p,0,105,Data_14_2_20141023T135831.mat,5,1,830.0171,0,
865.2716,Experiment4Metamer_ResponseGroup2.m,1,15,2,9,19,p,0,107,Data_14_2_20141023T135831.mat,5,2,865.2716,0,
655.0477,Experiment4Metamer_ResponseGroup2.m,1,15,2,18,19,p,0,108,Data_14_2_20141023T135831.mat,5,2,655.0477,0,
653.6921,Experiment4Metamer_ResponseGroup2.m,2,13,2,7,20,q,0,109,Data_14_2_20141023T135831.mat,5,1,653.6921,0,
625.4806,Experiment4Metamer_ResponseGroup2.m,1,2,1,5,19,p,0,110,Data_14_2_20141023T135831.mat,5,1,625.4806,0,
691.2828,Experiment4Metamer_ResponseGroup2.m,1,19,2,5,19,p,0,111,Data_14_2_20141023T135831.mat,5,2,691.2828,0,
844.4551,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,113,Data_14_2_20141023T135831.mat,5,2,844.4551,0,
665.6353,Experiment4Metamer_ResponseGroup2.m,2,9,1,1,20,q,0,114,Data_14_2_20141023T135831.mat,5,2,665.6353,0,
592.9128,Experiment4Metamer_ResponseGroup2.m,2,9,2,5,20,q,0,115,Data_14_2_20141023T135831.mat,5,1,592.9128,0,
488.9046,Experiment4Metamer_ResponseGroup2.m,2,6,1,5,20,q,0,116,Data_14_2_20141023T135831.mat,5,2,488.9046,0,
546.1423,Experiment4Metamer_ResponseGroup2.m,1,7,1,16,19,p,0,117,Data_14_2_20141023T135831.mat,5,1,546.1423,0,
641.5491,Experiment4Metamer_ResponseGroup2.m,2,16,2,12,20,q,0,118,Data_14_2_20141023T135831.mat,5,1,641.5491,0,
685.7438,Experiment4Metamer_ResponseGroup2.m,1,16,1,5,19,p,0,119,Data_14_2_20141023T135831.mat,5,1,685.7438,0,
882.2304,Experiment4Metamer_ResponseGroup2.m,2,2,1,6,20,q,0,120,Data_14_2_20141023T135831.mat,5,2,882.2304,0,
980.2728,Experiment4Metamer_ResponseGroup2.m,2,13,2,10,20,q,0,121,Data_14_2_20141023T135831.mat,5,1,980.2728,0,
750.8543,Experiment4Metamer_ResponseGroup2.m,1,18,2,10,19,p,0,122,Data_14_2_20141023T135831.mat,5,2,750.8543,0,
813.7111,Experiment4Metamer_ResponseGroup2.m,2,20,1,19,20,q,0,123,Data_14_2_20141023T135831.mat,5,2,813.7111,0,
689.4933,Experiment4Metamer_ResponseGroup2.m,1,19,2,3,19,p,0,124,Data_14_2_20141023T135831.mat,5,2,689.4933,0,
780.9222,Experiment4Metamer_ResponseGroup2.m,1,9,1,18,19,p,0,125,Data_14_2_20141023T135831.mat,5,1,780.9222,0,
388.3868,Experiment4Metamer_ResponseGroup2.m,1,10,1,15,19,p,0,127,Data_14_2_20141023T135831.mat,5,1,388.3868,0,
628.7128,Experiment4Metamer_ResponseGroup2.m,2,11,2,2,20,q,0,129,Data_14_2_20141023T135831.mat,5,1,628.7128,0,
486.3393,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,130,Data_14_2_20141023T135831.mat,5,1,486.3393,0,
465.4227,Experiment4Metamer_ResponseGroup2.m,1,19,1,4,19,p,0,132,Data_14_2_20141023T135831.mat,5,1,465.4227,0,
675.6811,Experiment4Metamer_ResponseGroup2.m,1,11,2,18,19,p,0,133,Data_14_2_20141023T135831.mat,5,2,675.6811,0,
1081.3903,Experiment4Metamer_ResponseGroup2.m,1,1,2,10,19,p,0,134,Data_14_2_20141023T135831.mat,5,2,1081.3903,0,
483.6209,Experiment4Metamer_ResponseGroup2.m,1,18,2,8,19,p,0,135,Data_14_2_20141023T135831.mat,5,2,483.6209,0,
447.2977,Experiment4Metamer_ResponseGroup2.m,1,18,1,9,19,p,0,136,Data_14_2_20141023T135831.mat,5,1,447.2977,0,
848.1685,Experiment4Metamer_ResponseGroup2.m,2,16,2,8,20,q,0,137,Data_14_2_20141023T135831.mat,5,1,848.1685,0,
873.25,Experiment4Metamer_ResponseGroup2.m,2,10,1,13,20,q,0,138,Data_14_2_20141023T135831.mat,5,2,873.25,0,
511.7324,Experiment4Metamer_ResponseGroup2.m,1,20,2,6,19,p,0,139,Data_14_2_20141023T135831.mat,5,2,511.7324,0,
900.082,Experiment4Metamer_ResponseGroup2.m,1,16,1,8,19,p,0,140,Data_14_2_20141023T135831.mat,5,1,900.082,0,
625.4948,Experiment4Metamer_ResponseGroup2.m,1,13,1,10,19,p,0,141,Data_14_2_20141023T135831.mat,5,1,625.4948,0,
1026.2229,Experiment4Metamer_ResponseGroup2.m,2,12,2,6,20,q,0,142,Data_14_2_20141023T135831.mat,5,1,1026.2229,0,
730.6317,Experiment4Metamer_ResponseGroup2.m,1,19,1,11,19,p,0,143,Data_14_2_20141023T135831.mat,5,1,730.6317,0,
737.5312,Experiment4Metamer_ResponseGroup2.m,1,8,1,8,19,p,0,144,Data_14_2_20141023T135831.mat,5,1,737.5312,0,
847.9356,Experiment4Metamer_ResponseGroup2.m,1,8,2,20,19,p,0,145,Data_14_2_20141023T135831.mat,5,2,847.9356,0,
976.7146,Experiment4Metamer_ResponseGroup2.m,2,11,2,15,20,q,0,146,Data_14_2_20141023T135831.mat,5,1,976.7146,0,
978.0583,Experiment4Metamer_ResponseGroup2.m,1,17,1,10,19,p,0,147,Data_14_2_20141023T135831.mat,5,1,978.0583,0,
537.6613,Experiment4Metamer_ResponseGroup2.m,1,10,1,17,19,p,0,148,Data_14_2_20141023T135831.mat,5,1,537.6613,0,
920.409,Experiment4Metamer_ResponseGroup2.m,2,8,1,13,20,q,0,149,Data_14_2_20141023T135831.mat,5,2,920.409,0,
682.1855,Experiment4Metamer_ResponseGroup2.m,1,2,2,11,19,p,0,151,Data_14_2_20141023T135831.mat,5,2,682.1855,0,
908.1032,Experiment4Metamer_ResponseGroup2.m,2,4,2,14,20,q,0,152,Data_14_2_20141023T135831.mat,5,1,908.1032,0,
1084.5767,Experiment4Metamer_ResponseGroup2.m,2,14,1,5,20,q,0,153,Data_14_2_20141023T135831.mat,5,2,1084.5767,0,
513.2419,Experiment4Metamer_ResponseGroup2.m,1,15,1,3,19,p,0,154,Data_14_2_20141023T135831.mat,5,1,513.2419,0,
800.8998,Experiment4Metamer_ResponseGroup2.m,1,19,2,5,19,p,0,155,Data_14_2_20141023T135831.mat,5,2,800.8998,0,
556.2059,Experiment4Metamer_ResponseGroup2.m,2,10,1,11,20,q,0,156,Data_14_2_20141023T135831.mat,5,2,556.2059,0,
1125.2784,Experiment4Metamer_ResponseGroup2.m,2,12,2,12,20,q,0,157,Data_14_2_20141023T135831.mat,5,1,1125.2784,0,
505.8708,Experiment4Metamer_ResponseGroup2.m,1,14,1,11,19,p,0,158,Data_14_2_20141023T135831.mat,5,1,505.8708,0,
565.2525,Experiment4Metamer_ResponseGroup2.m,2,8,1,2,20,q,0,159,Data_14_2_20141023T135831.mat,5,2,565.2525,0,
768.7263,Experiment4Metamer_ResponseGroup2.m,1,9,1,14,19,p,0,160,Data_14_2_20141023T135831.mat,5,1,768.7263,0,
843.4251,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,161,Data_14_2_20141023T135831.mat,5,1,843.4251,0,
753.3331,Experiment4Metamer_ResponseGroup2.m,2,1,1,17,20,q,0,162,Data_14_2_20141023T135831.mat,5,2,753.3331,0,
917.8169,Experiment4Metamer_ResponseGroup2.m,2,1,2,16,20,q,0,163,Data_14_2_20141023T135831.mat,5,1,917.8169,0,
640.5252,Experiment4Metamer_ResponseGroup2.m,2,5,1,18,20,q,0,164,Data_14_2_20141023T135831.mat,5,2,640.5252,0,
635.2216,Experiment4Metamer_ResponseGroup2.m,2,8,2,13,20,q,0,166,Data_14_2_20141023T135831.mat,5,1,635.2216,0,
612.2836,Experiment4Metamer_ResponseGroup2.m,1,3,2,1,19,p,0,167,Data_14_2_20141023T135831.mat,5,2,612.2836,0,
687.5244,Experiment4Metamer_ResponseGroup2.m,1,17,1,13,19,p,0,168,Data_14_2_20141023T135831.mat,5,1,687.5244,0,
424.0039,Experiment4Metamer_ResponseGroup2.m,1,20,1,8,19,p,0,169,Data_14_2_20141023T135831.mat,5,1,424.0039,0,
714.6664,Experiment4Metamer_ResponseGroup2.m,1,15,1,20,19,p,0,170,Data_14_2_20141023T135831.mat,5,1,714.6664,0,
573.2372,Experiment4Metamer_ResponseGroup2.m,1,8,2,8,19,p,0,171,Data_14_2_20141023T135831.mat,5,2,573.2372,0,
792.7721,Experiment4Metamer_ResponseGroup2.m,1,10,2,20,19,p,0,172,Data_14_2_20141023T135831.mat,5,2,792.7721,0,
713.0856,Experiment4Metamer_ResponseGroup2.m,2,14,1,5,20,q,0,173,Data_14_2_20141023T135831.mat,5,2,713.0856,0,
744.4725,Experiment4Metamer_ResponseGroup2.m,1,15,1,14,19,p,0,174,Data_14_2_20141023T135831.mat,5,1,744.4725,0,
871.2182,Experiment4Metamer_ResponseGroup2.m,1,7,1,1,19,p,0,175,Data_14_2_20141023T135831.mat,5,1,871.2182,0,
612.5059,Experiment4Metamer_ResponseGroup2.m,1,12,1,4,19,p,0,176,Data_14_2_20141023T135831.mat,5,1,612.5059,0,
582.6126,Experiment4Metamer_ResponseGroup2.m,1,8,2,10,19,p,0,177,Data_14_2_20141023T135831.mat,5,2,582.6126,0,
651.9766,Experiment4Metamer_ResponseGroup2.m,2,18,1,19,20,q,0,178,Data_14_2_20141023T135831.mat,5,2,651.9766,0,
580.2832,Experiment4Metamer_ResponseGroup2.m,2,15,2,16,20,q,0,179,Data_14_2_20141023T135831.mat,5,1,580.2832,0,
793.4135,Experiment4Metamer_ResponseGroup2.m,2,15,1,2,20,q,0,180,Data_14_2_20141023T135831.mat,5,2,793.4135,0,
790.376,Experiment4Metamer_ResponseGroup2.m,2,17,1,8,20,q,0,181,Data_14_2_20141023T135831.mat,5,2,790.376,0,
623.8672,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,182,Data_14_2_20141023T135831.mat,5,1,623.8672,0,
541.6937,Experiment4Metamer_ResponseGroup2.m,2,9,2,2,20,q,0,183,Data_14_2_20141023T135831.mat,5,1,541.6937,0,
690.7318,Experiment4Metamer_ResponseGroup2.m,1,18,2,15,19,p,0,184,Data_14_2_20141023T135831.mat,5,2,690.7318,0,
976.7255,Experiment4Metamer_ResponseGroup2.m,1,18,1,12,19,p,0,185,Data_14_2_20141023T135831.mat,5,1,976.7255,0,
621.4806,Experiment4Metamer_ResponseGroup2.m,2,8,2,2,20,q,0,186,Data_14_2_20141023T135831.mat,5,1,621.4806,0,
583.7826,Experiment4Metamer_ResponseGroup2.m,2,8,2,3,20,q,0,187,Data_14_2_20141023T135831.mat,5,1,583.7826,0,
693.2965,Experiment4Metamer_ResponseGroup2.m,1,14,2,17,19,p,0,188,Data_14_2_20141023T135831.mat,5,2,693.2965,0,
707.7586,Experiment4Metamer_ResponseGroup2.m,1,6,2,1,19,p,0,189,Data_14_2_20141023T135831.mat,5,2,707.7586,0,
711.4822,Experiment4Metamer_ResponseGroup2.m,1,11,2,16,19,p,0,190,Data_14_2_20141023T135831.mat,5,2,711.4822,0,
635.8741,Experiment4Metamer_ResponseGroup2.m,1,9,1,20,19,p,0,191,Data_14_2_20141023T135831.mat,5,1,635.8741,0,
759.8898,Experiment4Metamer_ResponseGroup2.m,1,10,1,2,19,p,0,193,Data_14_2_20141023T135831.mat,5,1,759.8898,0,
747.0177,Experiment4Metamer_ResponseGroup2.m,2,5,2,17,20,q,0,194,Data_14_2_20141023T135831.mat,5,1,747.0177,0,
748.8101,Experiment4Metamer_ResponseGroup2.m,2,6,2,18,20,q,0,195,Data_14_2_20141023T135831.mat,5,1,748.8101,0,
958.3807,Experiment4Metamer_ResponseGroup2.m,2,4,2,6,20,q,0,196,Data_14_2_20141023T135831.mat,5,1,958.3807,0,
910.1985,Experiment4Metamer_ResponseGroup2.m,1,16,2,11,19,p,0,197,Data_14_2_20141023T135831.mat,5,2,910.1985,0,
924.8311,Experiment4Metamer_ResponseGroup2.m,2,4,2,11,20,q,0,199,Data_14_2_20141023T135831.mat,5,1,924.8311,0,
523.403,Experiment4Metamer_ResponseGroup2.m,2,8,1,7,20,q,0,200,Data_14_2_20141023T135831.mat,5,2,523.403,0,
730.6683,Experiment4Metamer_ResponseGroup2.m,2,7,2,2,20,q,0,202,Data_14_2_20141023T135831.mat,5,1,730.6683,0,
765.6563,Experiment4Metamer_ResponseGroup2.m,2,12,1,14,20,q,0,205,Data_14_2_20141023T135831.mat,5,2,765.6563,0,
580.702,Experiment4Metamer_ResponseGroup2.m,1,5,2,9,19,p,0,206,Data_14_2_20141023T135831.mat,5,2,580.702,0,
746.7837,Experiment4Metamer_ResponseGroup2.m,1,4,1,19,19,p,0,207,Data_14_2_20141023T135831.mat,5,1,746.7837,0,
575.4861,Experiment4Metamer_ResponseGroup2.m,1,4,2,4,19,p,0,208,Data_14_2_20141023T135831.mat,5,2,575.4861,0,
981.8107,Experiment4Metamer_ResponseGroup2.m,2,2,2,2,20,q,0,209,Data_14_2_20141023T135831.mat,5,1,981.8107,0,
881.7569,Experiment4Metamer_ResponseGroup2.m,2,4,1,17,20,q,0,210,Data_14_2_20141023T135831.mat,5,2,881.7569,0,
1298.434,Experiment4Metamer_ResponseGroup2.m,2,12,1,12,20,q,0,211,Data_14_2_20141023T135831.mat,5,2,1298.434,0,
1252.6321,Experiment4Metamer_ResponseGroup2.m,2,11,1,2,20,q,0,212,Data_14_2_20141023T135831.mat,5,2,1252.6321,0,
1043.8563,Experiment4Metamer_ResponseGroup2.m,1,16,2,4,19,p,0,213,Data_14_2_20141023T135831.mat,5,2,1043.8563,0,
557.9006,Experiment4Metamer_ResponseGroup2.m,1,8,1,17,19,p,0,215,Data_14_2_20141023T135831.mat,5,1,557.9006,0,
746.3676,Experiment4Metamer_ResponseGroup2.m,1,6,2,5,19,p,0,216,Data_14_2_20141023T135831.mat,5,2,746.3676,0,
831.8431,Experiment4Metamer_ResponseGroup2.m,1,3,1,12,19,p,0,217,Data_14_2_20141023T135831.mat,5,1,831.8431,0,
889.2818,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,218,Data_14_2_20141023T135831.mat,5,1,889.2818,0,
765.2898,Experiment4Metamer_ResponseGroup2.m,1,1,2,15,19,p,0,220,Data_14_2_20141023T135831.mat,5,2,765.2898,0,
770.3995,Experiment4Metamer_ResponseGroup2.m,2,3,2,9,20,q,0,221,Data_14_2_20141023T135831.mat,5,1,770.3995,0,
562.0674,Experiment4Metamer_ResponseGroup2.m,1,10,1,8,19,p,0,222,Data_14_2_20141023T135831.mat,5,1,562.0674,0,
667.6459,Experiment4Metamer_ResponseGroup2.m,1,9,2,4,19,p,0,223,Data_14_2_20141023T135831.mat,5,2,667.6459,0,
660.125,Experiment4Metamer_ResponseGroup2.m,1,1,1,10,19,p,0,224,Data_14_2_20141023T135831.mat,5,1,660.125,0,
670.5238,Experiment4Metamer_ResponseGroup2.m,2,6,2,14,20,q,0,225,Data_14_2_20141023T135831.mat,5,1,670.5238,0,
733.146,Experiment4Metamer_ResponseGroup2.m,2,5,1,19,20,q,0,227,Data_14_2_20141023T135831.mat,5,2,733.146,0,
635.2818,Experiment4Metamer_ResponseGroup2.m,1,19,1,2,19,p,0,228,Data_14_2_20141023T135831.mat,5,1,635.2818,0,
513.8788,Experiment4Metamer_ResponseGroup2.m,1,5,1,15,19,p,0,229,Data_14_2_20141023T135831.mat,5,1,513.8788,0,
576.6358,Experiment4Metamer_ResponseGroup2.m,2,13,1,12,20,q,0,230,Data_14_2_20141023T135831.mat,5,2,576.6358,0,
552.403,Experiment4Metamer_ResponseGroup2.m,1,19,1,12,19,p,0,232,Data_14_2_20141023T135831.mat,5,1,552.403,0,
