RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
790.7169,Experiment4Metamer_ResponseGroup1.m,2,14,2,20,19,p,0,86,Data_11_1_20141023T110431.mat,2,1,790.7169,0,
1078.6388,Experiment4Metamer_ResponseGroup1.m,2,20,2,14,19,p,0,87,Data_11_1_20141023T110431.mat,2,1,1078.6388,0,
746.4836,Experiment4Metamer_ResponseGroup1.m,1,6,2,9,20,q,0,88,Data_11_1_20141023T110431.mat,2,2,746.4836,0,
754.4933,Experiment4Metamer_ResponseGroup1.m,1,2,2,8,20,q,0,89,Data_11_1_20141023T110431.mat,2,2,754.4933,0,
622.7112,Experiment4Metamer_ResponseGroup1.m,2,16,1,17,19,p,0,90,Data_11_1_20141023T110431.mat,2,2,622.7112,0,
930.0708,Experiment4Metamer_ResponseGroup1.m,1,1,1,13,20,q,0,91,Data_11_1_20141023T110431.mat,2,1,930.0708,0,
790.2167,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,92,Data_11_1_20141023T110431.mat,2,2,790.2167,0,
824.481,Experiment4Metamer_ResponseGroup1.m,2,15,2,15,19,p,0,93,Data_11_1_20141023T110431.mat,2,1,824.481,0,
697.4318,Experiment4Metamer_ResponseGroup1.m,2,15,2,14,19,p,0,94,Data_11_1_20141023T110431.mat,2,1,697.4318,0,
828.3604,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,95,Data_11_1_20141023T110431.mat,2,1,828.3604,0,
622.7805,Experiment4Metamer_ResponseGroup1.m,1,12,1,18,20,q,0,96,Data_11_1_20141023T110431.mat,2,1,622.7805,0,
904.4509,Experiment4Metamer_ResponseGroup1.m,1,18,2,18,20,q,0,97,Data_11_1_20141023T110431.mat,2,2,904.4509,0,
672.0092,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,98,Data_11_1_20141023T110431.mat,2,1,672.0092,0,
1051.743,Experiment4Metamer_ResponseGroup1.m,2,19,2,9,19,p,0,99,Data_11_1_20141023T110431.mat,2,1,1051.743,0,
535.9834,Experiment4Metamer_ResponseGroup1.m,2,19,2,16,19,p,0,100,Data_11_1_20141023T110431.mat,2,1,535.9834,0,
730.6699,Experiment4Metamer_ResponseGroup1.m,1,14,2,7,20,q,0,101,Data_11_1_20141023T110431.mat,2,2,730.6699,0,
1034.3031,Experiment4Metamer_ResponseGroup1.m,2,20,2,6,19,p,0,102,Data_11_1_20141023T110431.mat,2,1,1034.3031,0,
598.4256,Experiment4Metamer_ResponseGroup1.m,2,18,1,3,19,p,0,104,Data_11_1_20141023T110431.mat,2,2,598.4256,0,
720.4693,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,105,Data_11_1_20141023T110431.mat,2,2,720.4693,0,
546.5309,Experiment4Metamer_ResponseGroup1.m,1,15,2,6,20,q,0,106,Data_11_1_20141023T110431.mat,2,2,546.5309,0,
591.0458,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,108,Data_11_1_20141023T110431.mat,2,2,591.0458,0,
576.3198,Experiment4Metamer_ResponseGroup1.m,2,9,1,4,19,p,0,109,Data_11_1_20141023T110431.mat,2,2,576.3198,0,
675.5384,Experiment4Metamer_ResponseGroup1.m,1,8,2,5,20,q,0,110,Data_11_1_20141023T110431.mat,2,2,675.5384,0,
1032.3052,Experiment4Metamer_ResponseGroup1.m,2,14,2,14,19,p,0,111,Data_11_1_20141023T110431.mat,2,1,1032.3052,0,
801.8015,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,112,Data_11_1_20141023T110431.mat,2,2,801.8015,0,
759.3885,Experiment4Metamer_ResponseGroup1.m,1,11,1,15,20,q,0,113,Data_11_1_20141023T110431.mat,2,1,759.3885,0,
835.4132,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,114,Data_11_1_20141023T110431.mat,2,2,835.4132,0,
1030.1141,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,116,Data_11_1_20141023T110431.mat,2,1,1030.1141,0,
892.0327,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,117,Data_11_1_20141023T110431.mat,2,2,892.0327,0,
751.5275,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,118,Data_11_1_20141023T110431.mat,2,1,751.5275,0,
725.0349,Experiment4Metamer_ResponseGroup1.m,2,14,1,20,19,p,0,119,Data_11_1_20141023T110431.mat,2,2,725.0349,0,
859.0864,Experiment4Metamer_ResponseGroup1.m,1,12,2,14,20,q,0,120,Data_11_1_20141023T110431.mat,2,2,859.0864,0,
708.9455,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,123,Data_11_1_20141023T110431.mat,2,2,708.9455,0,
702.0232,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,124,Data_11_1_20141023T110431.mat,2,2,702.0232,0,
814.7577,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,125,Data_11_1_20141023T110431.mat,2,1,814.7577,0,
928.4287,Experiment4Metamer_ResponseGroup1.m,1,9,2,19,20,q,0,126,Data_11_1_20141023T110431.mat,2,2,928.4287,0,
651.933,Experiment4Metamer_ResponseGroup1.m,2,19,1,6,19,p,0,127,Data_11_1_20141023T110431.mat,2,2,651.933,0,
838.0284,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,128,Data_11_1_20141023T110431.mat,2,2,838.0284,0,
767.2705,Experiment4Metamer_ResponseGroup1.m,1,11,1,14,20,q,0,130,Data_11_1_20141023T110431.mat,2,1,767.2705,0,
1107.2013,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,131,Data_11_1_20141023T110431.mat,2,1,1107.2013,0,
880.8826,Experiment4Metamer_ResponseGroup1.m,1,8,1,13,20,q,0,132,Data_11_1_20141023T110431.mat,2,1,880.8826,0,
879.7449,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,133,Data_11_1_20141023T110431.mat,2,2,879.7449,0,
696.0631,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,135,Data_11_1_20141023T110431.mat,2,2,696.0631,0,
858.1719,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,136,Data_11_1_20141023T110431.mat,2,1,858.1719,0,
748.833,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,137,Data_11_1_20141023T110431.mat,2,1,748.833,0,
608.8479,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,138,Data_11_1_20141023T110431.mat,2,2,608.8479,0,
713.1163,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,139,Data_11_1_20141023T110431.mat,2,2,713.1163,0,
844.6836,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,20,q,0,140,Data_11_1_20141023T110431.mat,2,1,844.6836,0,
708.1536,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,141,Data_11_1_20141023T110431.mat,2,1,708.1536,0,
943.9071,Experiment4Metamer_ResponseGroup1.m,1,19,1,10,20,q,0,143,Data_11_1_20141023T110431.mat,2,1,943.9071,0,
659.4028,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,144,Data_11_1_20141023T110431.mat,2,2,659.4028,0,
1036.39,Experiment4Metamer_ResponseGroup1.m,2,7,1,15,19,p,0,145,Data_11_1_20141023T110431.mat,2,2,1036.39,0,
765.5854,Experiment4Metamer_ResponseGroup1.m,1,5,2,11,20,q,0,146,Data_11_1_20141023T110431.mat,2,2,765.5854,0,
893.9266,Experiment4Metamer_ResponseGroup1.m,1,14,1,15,20,q,0,148,Data_11_1_20141023T110431.mat,2,1,893.9266,0,
1081.4824,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,149,Data_11_1_20141023T110431.mat,2,2,1081.4824,0,
818.0118,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,150,Data_11_1_20141023T110431.mat,2,1,818.0118,0,
1138.189,Experiment4Metamer_ResponseGroup1.m,1,9,2,9,20,q,0,151,Data_11_1_20141023T110431.mat,2,2,1138.189,0,
747.2325,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,153,Data_11_1_20141023T110431.mat,2,2,747.2325,0,
1203.3264,Experiment4Metamer_ResponseGroup1.m,2,14,1,3,19,p,0,154,Data_11_1_20141023T110431.mat,2,2,1203.3264,0,
1038.9493,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,155,Data_11_1_20141023T110431.mat,2,2,1038.9493,0,
931.0425,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,156,Data_11_1_20141023T110431.mat,2,2,931.0425,0,
933.1747,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,19,p,0,158,Data_11_1_20141023T110431.mat,2,1,933.1747,0,
1211.2594,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,159,Data_11_1_20141023T110431.mat,2,2,1211.2594,0,
722.6309,Experiment4Metamer_ResponseGroup1.m,2,11,2,9,19,p,0,160,Data_11_1_20141023T110431.mat,2,1,722.6309,0,
652.8467,Experiment4Metamer_ResponseGroup1.m,2,13,1,1,19,p,0,161,Data_11_1_20141023T110431.mat,2,2,652.8467,0,
694.4987,Experiment4Metamer_ResponseGroup1.m,2,14,1,17,19,p,0,162,Data_11_1_20141023T110431.mat,2,2,694.4987,0,
736.4635,Experiment4Metamer_ResponseGroup1.m,1,20,2,18,20,q,0,163,Data_11_1_20141023T110431.mat,2,2,736.4635,0,
831.2729,Experiment4Metamer_ResponseGroup1.m,1,12,1,19,20,q,0,164,Data_11_1_20141023T110431.mat,2,1,831.2729,0,
829.3079,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,165,Data_11_1_20141023T110431.mat,2,1,829.3079,0,
802.3535,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,166,Data_11_1_20141023T110431.mat,2,1,802.3535,0,
650.387,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,167,Data_11_1_20141023T110431.mat,2,1,650.387,0,
1406.2009,Experiment4Metamer_ResponseGroup1.m,1,8,2,11,20,q,0,169,Data_11_1_20141023T110431.mat,2,2,1406.2009,0,
763.5611,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,171,Data_11_1_20141023T110431.mat,2,2,763.5611,0,
775.5746,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,172,Data_11_1_20141023T110431.mat,2,1,775.5746,0,
1112.8902,Experiment4Metamer_ResponseGroup1.m,1,14,1,18,20,q,0,173,Data_11_1_20141023T110431.mat,2,1,1112.8902,0,
673.0906,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,174,Data_11_1_20141023T110431.mat,2,2,673.0906,0,
605.2571,Experiment4Metamer_ResponseGroup1.m,1,20,1,19,20,q,0,175,Data_11_1_20141023T110431.mat,2,1,605.2571,0,
671.9759,Experiment4Metamer_ResponseGroup1.m,1,8,2,7,20,q,0,176,Data_11_1_20141023T110431.mat,2,2,671.9759,0,
1036.584,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,177,Data_11_1_20141023T110431.mat,2,2,1036.584,0,
685.9858,Experiment4Metamer_ResponseGroup1.m,2,10,1,18,19,p,0,178,Data_11_1_20141023T110431.mat,2,2,685.9858,0,
694.1711,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,179,Data_11_1_20141023T110431.mat,2,2,694.1711,0,
962.1289,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,182,Data_11_1_20141023T110431.mat,2,2,962.1289,0,
851.3974,Experiment4Metamer_ResponseGroup1.m,2,3,1,16,19,p,0,183,Data_11_1_20141023T110431.mat,2,2,851.3974,0,
778.9704,Experiment4Metamer_ResponseGroup1.m,2,6,2,6,19,p,0,184,Data_11_1_20141023T110431.mat,2,1,778.9704,0,
1064.0436,Experiment4Metamer_ResponseGroup1.m,2,9,2,18,19,p,0,185,Data_11_1_20141023T110431.mat,2,1,1064.0436,0,
774.1693,Experiment4Metamer_ResponseGroup1.m,1,8,1,7,20,q,0,186,Data_11_1_20141023T110431.mat,2,1,774.1693,0,
600.9327,Experiment4Metamer_ResponseGroup1.m,1,4,1,9,20,q,0,189,Data_11_1_20141023T110431.mat,2,1,600.9327,0,
662.633,Experiment4Metamer_ResponseGroup1.m,2,1,1,2,19,p,0,190,Data_11_1_20141023T110431.mat,2,2,662.633,0,
714.3465,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,191,Data_11_1_20141023T110431.mat,2,2,714.3465,0,
1083.4254,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,192,Data_11_1_20141023T110431.mat,2,2,1083.4254,0,
1454.4662,Experiment4Metamer_ResponseGroup1.m,1,20,2,19,20,q,0,193,Data_11_1_20141023T110431.mat,2,2,1454.4662,0,
1057.7378,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,194,Data_11_1_20141023T110431.mat,2,2,1057.7378,0,
1030.1716,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,195,Data_11_1_20141023T110431.mat,2,1,1030.1716,0,
886.2757,Experiment4Metamer_ResponseGroup1.m,2,13,1,3,19,p,0,196,Data_11_1_20141023T110431.mat,2,2,886.2757,0,
1151.2155,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,197,Data_11_1_20141023T110431.mat,2,1,1151.2155,0,
701.4753,Experiment4Metamer_ResponseGroup1.m,1,11,1,20,20,q,0,198,Data_11_1_20141023T110431.mat,2,1,701.4753,0,
895.04,Experiment4Metamer_ResponseGroup1.m,2,10,1,13,19,p,0,199,Data_11_1_20141023T110431.mat,2,2,895.04,0,
828.7294,Experiment4Metamer_ResponseGroup1.m,2,3,1,8,19,p,0,200,Data_11_1_20141023T110431.mat,2,2,828.7294,0,
949.3492,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,201,Data_11_1_20141023T110431.mat,2,2,949.3492,0,
1014.6003,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,202,Data_11_1_20141023T110431.mat,2,1,1014.6003,0,
764.57,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,204,Data_11_1_20141023T110431.mat,2,1,764.57,0,
758.5378,Experiment4Metamer_ResponseGroup1.m,1,13,1,7,20,q,0,206,Data_11_1_20141023T110431.mat,2,1,758.5378,0,
645.3943,Experiment4Metamer_ResponseGroup1.m,1,13,2,8,20,q,0,207,Data_11_1_20141023T110431.mat,2,2,645.3943,0,
609.9708,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,208,Data_11_1_20141023T110431.mat,2,1,609.9708,0,
751.022,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,209,Data_11_1_20141023T110431.mat,2,2,751.022,0,
670.9228,Experiment4Metamer_ResponseGroup1.m,1,6,2,15,20,q,0,210,Data_11_1_20141023T110431.mat,2,2,670.9228,0,
610.9496,Experiment4Metamer_ResponseGroup1.m,1,20,2,5,20,q,0,211,Data_11_1_20141023T110431.mat,2,2,610.9496,0,
860.4766,Experiment4Metamer_ResponseGroup1.m,1,16,2,4,20,q,0,212,Data_11_1_20141023T110431.mat,2,2,860.4766,0,
834.6868,Experiment4Metamer_ResponseGroup1.m,1,1,1,20,20,q,0,213,Data_11_1_20141023T110431.mat,2,1,834.6868,0,
630.1634,Experiment4Metamer_ResponseGroup1.m,1,15,2,10,20,q,0,214,Data_11_1_20141023T110431.mat,2,2,630.1634,0,
677.5629,Experiment4Metamer_ResponseGroup1.m,2,20,2,7,19,p,0,215,Data_11_1_20141023T110431.mat,2,1,677.5629,0,
535.0875,Experiment4Metamer_ResponseGroup1.m,1,15,2,20,20,q,0,217,Data_11_1_20141023T110431.mat,2,2,535.0875,0,
686.6489,Experiment4Metamer_ResponseGroup1.m,2,3,1,5,19,p,0,218,Data_11_1_20141023T110431.mat,2,2,686.6489,0,
1029.6689,Experiment4Metamer_ResponseGroup1.m,1,12,1,15,20,q,0,219,Data_11_1_20141023T110431.mat,2,1,1029.6689,0,
1277.572,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,221,Data_11_1_20141023T110431.mat,2,2,1277.572,0,
1062.914,Experiment4Metamer_ResponseGroup1.m,1,13,2,12,20,q,0,222,Data_11_1_20141023T110431.mat,2,2,1062.914,0,
1004.9842,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,223,Data_11_1_20141023T110431.mat,2,1,1004.9842,0,
1196.5827,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,224,Data_11_1_20141023T110431.mat,2,2,1196.5827,0,
755.8645,Experiment4Metamer_ResponseGroup1.m,1,12,1,12,20,q,0,226,Data_11_1_20141023T110431.mat,2,1,755.8645,0,
743.9717,Experiment4Metamer_ResponseGroup1.m,2,9,2,16,19,p,0,227,Data_11_1_20141023T110431.mat,2,1,743.9717,0,
964.2477,Experiment4Metamer_ResponseGroup1.m,2,12,1,3,19,p,0,229,Data_11_1_20141023T110431.mat,2,2,964.2477,0,
1046.4065,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,230,Data_11_1_20141023T110431.mat,2,1,1046.4065,0,
941.9324,Experiment4Metamer_ResponseGroup1.m,2,8,1,7,19,p,0,233,Data_11_1_20141023T110431.mat,2,2,941.9324,0,
749.2905,Experiment4Metamer_ResponseGroup1.m,1,13,1,12,20,q,0,234,Data_11_1_20141023T110431.mat,2,1,749.2905,0,
1035.9471,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,235,Data_11_1_20141023T110431.mat,2,1,1035.9471,0,
650.5822,Experiment4Metamer_ResponseGroup1.m,1,14,1,5,20,q,0,236,Data_11_1_20141023T110431.mat,2,1,650.5822,0,
803.8993,Experiment4Metamer_ResponseGroup1.m,2,13,1,13,19,p,0,237,Data_11_1_20141023T110431.mat,2,2,803.8993,0,
701.8644,Experiment4Metamer_ResponseGroup1.m,1,6,2,3,20,q,0,238,Data_11_1_20141023T110431.mat,2,2,701.8644,0,
1016.2477,Experiment4Metamer_ResponseGroup1.m,1,2,1,11,20,q,0,239,Data_11_1_20141023T110431.mat,2,1,1016.2477,0,
568.178,Experiment4Metamer_ResponseGroup1.m,1,5,2,3,20,q,0,240,Data_11_1_20141023T110431.mat,2,2,568.178,0,
737.3422,Experiment4Metamer_ResponseGroup1.m,1,9,1,11,20,q,0,241,Data_11_1_20141023T110431.mat,2,1,737.3422,0,
641.7624,Experiment4Metamer_ResponseGroup1.m,2,17,1,15,19,p,0,242,Data_11_1_20141023T110431.mat,2,2,641.7624,0,
978.133,Experiment4Metamer_ResponseGroup1.m,1,12,2,13,20,q,0,243,Data_11_1_20141023T110431.mat,2,2,978.133,0,
