RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,trimData,outlier,
594.2511,Experiment4Metamer_ResponseGroup2.m,1,8,1,3,19,p,0,60,Data_8_2_20141022T150138.mat,15,1,594.2511,0,
784.2297,Experiment4Metamer_ResponseGroup2.m,1,13,2,9,19,p,0,61,Data_8_2_20141022T150138.mat,15,2,784.2297,0,
736.9567,Experiment4Metamer_ResponseGroup2.m,2,10,2,8,20,q,0,62,Data_8_2_20141022T150138.mat,15,1,736.9567,0,
695.419,Experiment4Metamer_ResponseGroup2.m,2,2,1,8,20,q,0,63,Data_8_2_20141022T150138.mat,15,2,695.419,0,
625.1547,Experiment4Metamer_ResponseGroup2.m,1,13,1,8,19,p,0,64,Data_8_2_20141022T150138.mat,15,1,625.1547,0,
657.7754,Experiment4Metamer_ResponseGroup2.m,2,16,1,13,20,q,0,65,Data_8_2_20141022T150138.mat,15,2,657.7754,0,
623.4136,Experiment4Metamer_ResponseGroup2.m,2,2,2,1,20,q,0,66,Data_8_2_20141022T150138.mat,15,1,623.4136,0,
627.6272,Experiment4Metamer_ResponseGroup2.m,2,18,2,20,20,q,0,67,Data_8_2_20141022T150138.mat,15,1,627.6272,0,
535.4176,Experiment4Metamer_ResponseGroup2.m,1,13,2,6,19,p,0,68,Data_8_2_20141022T150138.mat,15,2,535.4176,0,
554.1828,Experiment4Metamer_ResponseGroup2.m,2,14,1,2,20,q,0,69,Data_8_2_20141022T150138.mat,15,2,554.1828,0,
620.6,Experiment4Metamer_ResponseGroup2.m,1,6,1,19,19,p,0,70,Data_8_2_20141022T150138.mat,15,1,620.6,0,
656.1133,Experiment4Metamer_ResponseGroup2.m,2,8,1,8,20,q,0,71,Data_8_2_20141022T150138.mat,15,2,656.1133,0,
559.3215,Experiment4Metamer_ResponseGroup2.m,1,6,2,14,19,p,0,72,Data_8_2_20141022T150138.mat,15,2,559.3215,0,
539.8311,Experiment4Metamer_ResponseGroup2.m,1,12,2,12,19,p,0,73,Data_8_2_20141022T150138.mat,15,2,539.8311,0,
484.8307,Experiment4Metamer_ResponseGroup2.m,2,7,2,11,20,q,0,74,Data_8_2_20141022T150138.mat,15,1,484.8307,0,
758.9963,Experiment4Metamer_ResponseGroup2.m,1,10,2,4,19,p,0,75,Data_8_2_20141022T150138.mat,15,2,758.9963,0,
763.1781,Experiment4Metamer_ResponseGroup2.m,1,9,1,18,19,p,0,76,Data_8_2_20141022T150138.mat,15,1,763.1781,0,
728.3719,Experiment4Metamer_ResponseGroup2.m,1,20,2,16,19,p,0,77,Data_8_2_20141022T150138.mat,15,2,728.3719,0,
852.136,Experiment4Metamer_ResponseGroup2.m,2,6,2,7,20,q,0,78,Data_8_2_20141022T150138.mat,15,1,852.136,0,
607.8998,Experiment4Metamer_ResponseGroup2.m,2,19,1,9,20,q,0,79,Data_8_2_20141022T150138.mat,15,2,607.8998,0,
685.4405,Experiment4Metamer_ResponseGroup2.m,2,7,1,13,20,q,0,80,Data_8_2_20141022T150138.mat,15,2,685.4405,0,
757.1863,Experiment4Metamer_ResponseGroup2.m,1,9,1,7,19,p,0,81,Data_8_2_20141022T150138.mat,15,1,757.1863,0,
623.2502,Experiment4Metamer_ResponseGroup2.m,1,2,2,1,19,p,0,82,Data_8_2_20141022T150138.mat,15,2,623.2502,0,
656.5932,Experiment4Metamer_ResponseGroup2.m,2,7,2,15,20,q,0,83,Data_8_2_20141022T150138.mat,15,1,656.5932,0,
686.5491,Experiment4Metamer_ResponseGroup2.m,2,6,2,15,20,q,0,84,Data_8_2_20141022T150138.mat,15,1,686.5491,0,
714.6656,Experiment4Metamer_ResponseGroup2.m,1,19,2,10,19,p,0,85,Data_8_2_20141022T150138.mat,15,2,714.6656,0,
670.0281,Experiment4Metamer_ResponseGroup2.m,2,15,2,16,20,q,0,86,Data_8_2_20141022T150138.mat,15,1,670.0281,0,
744.0144,Experiment4Metamer_ResponseGroup2.m,2,1,2,8,20,q,0,87,Data_8_2_20141022T150138.mat,15,1,744.0144,0,
663.8951,Experiment4Metamer_ResponseGroup2.m,2,8,1,17,20,q,0,88,Data_8_2_20141022T150138.mat,15,2,663.8951,0,
775.6814,Experiment4Metamer_ResponseGroup2.m,1,10,1,1,19,p,0,89,Data_8_2_20141022T150138.mat,15,1,775.6814,0,
719.9689,Experiment4Metamer_ResponseGroup2.m,2,5,1,4,20,q,0,90,Data_8_2_20141022T150138.mat,15,2,719.9689,0,
691.244,Experiment4Metamer_ResponseGroup2.m,2,2,2,10,20,q,0,91,Data_8_2_20141022T150138.mat,15,1,691.244,0,
641.8823,Experiment4Metamer_ResponseGroup2.m,1,4,2,17,19,p,0,92,Data_8_2_20141022T150138.mat,15,2,641.8823,0,
611.518,Experiment4Metamer_ResponseGroup2.m,1,8,2,13,19,p,0,93,Data_8_2_20141022T150138.mat,15,2,611.518,0,
617.7854,Experiment4Metamer_ResponseGroup2.m,2,6,1,13,20,q,0,94,Data_8_2_20141022T150138.mat,15,2,617.7854,0,
648.745,Experiment4Metamer_ResponseGroup2.m,1,14,2,15,19,p,0,95,Data_8_2_20141022T150138.mat,15,2,648.745,0,
626.5326,Experiment4Metamer_ResponseGroup2.m,2,7,1,5,20,q,0,96,Data_8_2_20141022T150138.mat,15,2,626.5326,0,
622.0604,Experiment4Metamer_ResponseGroup2.m,1,8,2,20,19,p,0,97,Data_8_2_20141022T150138.mat,15,2,622.0604,0,
871.9111,Experiment4Metamer_ResponseGroup2.m,1,1,1,9,19,p,0,98,Data_8_2_20141022T150138.mat,15,1,871.9111,0,
690.08,Experiment4Metamer_ResponseGroup2.m,2,1,1,18,20,q,0,99,Data_8_2_20141022T150138.mat,15,2,690.08,0,
764.9248,Experiment4Metamer_ResponseGroup2.m,2,10,2,10,20,q,0,100,Data_8_2_20141022T150138.mat,15,1,764.9248,0,
651.6695,Experiment4Metamer_ResponseGroup2.m,1,10,1,15,19,p,0,101,Data_8_2_20141022T150138.mat,15,1,651.6695,0,
623.8183,Experiment4Metamer_ResponseGroup2.m,2,10,1,14,20,q,0,102,Data_8_2_20141022T150138.mat,15,2,623.8183,0,
635.2719,Experiment4Metamer_ResponseGroup2.m,2,6,1,7,20,q,0,103,Data_8_2_20141022T150138.mat,15,2,635.2719,0,
586.5018,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,104,Data_8_2_20141022T150138.mat,15,1,586.5018,0,
655.5526,Experiment4Metamer_ResponseGroup2.m,2,18,1,15,20,q,0,105,Data_8_2_20141022T150138.mat,15,2,655.5526,0,
482.2068,Experiment4Metamer_ResponseGroup2.m,1,19,1,14,19,p,0,106,Data_8_2_20141022T150138.mat,15,1,482.2068,0,
654.3821,Experiment4Metamer_ResponseGroup2.m,2,17,1,15,20,q,0,107,Data_8_2_20141022T150138.mat,15,2,654.3821,0,
667.2827,Experiment4Metamer_ResponseGroup2.m,2,19,1,11,20,q,0,108,Data_8_2_20141022T150138.mat,15,2,667.2827,0,
670.77,Experiment4Metamer_ResponseGroup2.m,1,12,2,11,19,p,0,109,Data_8_2_20141022T150138.mat,15,2,670.77,0,
626.2923,Experiment4Metamer_ResponseGroup2.m,2,16,1,15,20,q,0,110,Data_8_2_20141022T150138.mat,15,2,626.2923,0,
524.5922,Experiment4Metamer_ResponseGroup2.m,1,10,1,16,19,p,0,111,Data_8_2_20141022T150138.mat,15,1,524.5922,0,
593.183,Experiment4Metamer_ResponseGroup2.m,1,2,2,13,19,p,0,112,Data_8_2_20141022T150138.mat,15,2,593.183,0,
726.662,Experiment4Metamer_ResponseGroup2.m,1,11,1,20,19,p,0,113,Data_8_2_20141022T150138.mat,15,1,726.662,0,
582.6658,Experiment4Metamer_ResponseGroup2.m,1,14,2,4,19,p,0,114,Data_8_2_20141022T150138.mat,15,2,582.6658,0,
644.2163,Experiment4Metamer_ResponseGroup2.m,2,17,2,19,20,q,0,115,Data_8_2_20141022T150138.mat,15,1,644.2163,0,
746.345,Experiment4Metamer_ResponseGroup2.m,2,5,2,1,20,q,0,116,Data_8_2_20141022T150138.mat,15,1,746.345,0,
653.2383,Experiment4Metamer_ResponseGroup2.m,1,17,1,2,19,p,0,117,Data_8_2_20141022T150138.mat,15,1,653.2383,0,
503.9807,Experiment4Metamer_ResponseGroup2.m,2,19,2,5,20,q,0,118,Data_8_2_20141022T150138.mat,15,1,503.9807,0,
612.1593,Experiment4Metamer_ResponseGroup2.m,2,11,1,4,20,q,0,119,Data_8_2_20141022T150138.mat,15,2,612.1593,0,
608.3261,Experiment4Metamer_ResponseGroup2.m,1,8,2,2,19,p,0,120,Data_8_2_20141022T150138.mat,15,2,608.3261,0,
549.1673,Experiment4Metamer_ResponseGroup2.m,1,12,1,5,19,p,0,121,Data_8_2_20141022T150138.mat,15,1,549.1673,0,
512.3746,Experiment4Metamer_ResponseGroup2.m,1,3,1,4,19,p,0,122,Data_8_2_20141022T150138.mat,15,1,512.3746,0,
642.2016,Experiment4Metamer_ResponseGroup2.m,1,12,2,16,19,p,0,123,Data_8_2_20141022T150138.mat,15,2,642.2016,0,
596.8744,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,124,Data_8_2_20141022T150138.mat,15,2,596.8744,0,
502.035,Experiment4Metamer_ResponseGroup2.m,1,8,2,6,19,p,0,125,Data_8_2_20141022T150138.mat,15,2,502.035,0,
724.1777,Experiment4Metamer_ResponseGroup2.m,2,5,2,6,20,q,0,126,Data_8_2_20141022T150138.mat,15,1,724.1777,0,
614.967,Experiment4Metamer_ResponseGroup2.m,1,4,1,19,19,p,0,127,Data_8_2_20141022T150138.mat,15,1,614.967,0,
649.8566,Experiment4Metamer_ResponseGroup2.m,1,15,1,8,19,p,0,128,Data_8_2_20141022T150138.mat,15,1,649.8566,0,
537.4591,Experiment4Metamer_ResponseGroup2.m,2,7,1,15,20,q,0,129,Data_8_2_20141022T150138.mat,15,2,537.4591,0,
535.2919,Experiment4Metamer_ResponseGroup2.m,1,8,1,12,19,p,0,130,Data_8_2_20141022T150138.mat,15,1,535.2919,0,
644.1123,Experiment4Metamer_ResponseGroup2.m,1,7,1,12,19,p,0,131,Data_8_2_20141022T150138.mat,15,1,644.1123,0,
691.9395,Experiment4Metamer_ResponseGroup2.m,2,20,2,3,20,q,0,132,Data_8_2_20141022T150138.mat,15,1,691.9395,0,
809.4521,Experiment4Metamer_ResponseGroup2.m,1,18,1,6,19,p,0,135,Data_8_2_20141022T150138.mat,15,1,809.4521,0,
685.7387,Experiment4Metamer_ResponseGroup2.m,1,16,1,18,19,p,0,136,Data_8_2_20141022T150138.mat,15,1,685.7387,0,
734.6921,Experiment4Metamer_ResponseGroup2.m,1,17,1,14,19,p,0,137,Data_8_2_20141022T150138.mat,15,1,734.6921,0,
610.6037,Experiment4Metamer_ResponseGroup2.m,2,15,2,2,20,q,0,138,Data_8_2_20141022T150138.mat,15,1,610.6037,0,
659.3641,Experiment4Metamer_ResponseGroup2.m,2,18,1,2,20,q,0,139,Data_8_2_20141022T150138.mat,15,2,659.3641,0,
658.1641,Experiment4Metamer_ResponseGroup2.m,2,19,2,20,20,q,0,140,Data_8_2_20141022T150138.mat,15,1,658.1641,0,
854.7013,Experiment4Metamer_ResponseGroup2.m,1,18,2,15,19,p,0,141,Data_8_2_20141022T150138.mat,15,2,854.7013,0,
666.335,Experiment4Metamer_ResponseGroup2.m,2,20,2,11,20,q,0,142,Data_8_2_20141022T150138.mat,15,1,666.335,0,
744.8128,Experiment4Metamer_ResponseGroup2.m,2,12,2,16,20,q,0,143,Data_8_2_20141022T150138.mat,15,1,744.8128,0,
675.6074,Experiment4Metamer_ResponseGroup2.m,1,5,1,8,19,p,0,144,Data_8_2_20141022T150138.mat,15,1,675.6074,0,
667.9255,Experiment4Metamer_ResponseGroup2.m,2,19,1,11,20,q,0,145,Data_8_2_20141022T150138.mat,15,2,667.9255,0,
688.4541,Experiment4Metamer_ResponseGroup2.m,2,6,2,2,20,q,0,146,Data_8_2_20141022T150138.mat,15,1,688.4541,0,
575.6229,Experiment4Metamer_ResponseGroup2.m,1,14,1,20,19,p,0,147,Data_8_2_20141022T150138.mat,15,1,575.6229,0,
713.6325,Experiment4Metamer_ResponseGroup2.m,2,12,2,1,20,q,0,148,Data_8_2_20141022T150138.mat,15,1,713.6325,0,
700.4597,Experiment4Metamer_ResponseGroup2.m,1,16,1,9,19,p,0,149,Data_8_2_20141022T150138.mat,15,1,700.4597,0,
624.1874,Experiment4Metamer_ResponseGroup2.m,1,17,2,8,19,p,0,150,Data_8_2_20141022T150138.mat,15,2,624.1874,0,
577.4187,Experiment4Metamer_ResponseGroup2.m,1,6,2,1,19,p,0,151,Data_8_2_20141022T150138.mat,15,2,577.4187,0,
624.9126,Experiment4Metamer_ResponseGroup2.m,2,20,1,8,20,q,0,152,Data_8_2_20141022T150138.mat,15,2,624.9126,0,
665.7099,Experiment4Metamer_ResponseGroup2.m,1,15,1,20,19,p,0,153,Data_8_2_20141022T150138.mat,15,1,665.7099,0,
741.9287,Experiment4Metamer_ResponseGroup2.m,2,8,1,12,20,q,0,155,Data_8_2_20141022T150138.mat,15,2,741.9287,0,
727.615,Experiment4Metamer_ResponseGroup2.m,2,9,2,2,20,q,0,156,Data_8_2_20141022T150138.mat,15,1,727.615,0,
759.4413,Experiment4Metamer_ResponseGroup2.m,2,19,2,14,20,q,0,157,Data_8_2_20141022T150138.mat,15,1,759.4413,0,
762.1741,Experiment4Metamer_ResponseGroup2.m,1,9,1,17,19,p,0,158,Data_8_2_20141022T150138.mat,15,1,762.1741,0,
619.4826,Experiment4Metamer_ResponseGroup2.m,1,3,1,12,19,p,0,159,Data_8_2_20141022T150138.mat,15,1,619.4826,0,
626.4067,Experiment4Metamer_ResponseGroup2.m,1,7,1,9,19,p,0,160,Data_8_2_20141022T150138.mat,15,1,626.4067,0,
858.2168,Experiment4Metamer_ResponseGroup2.m,1,6,1,9,19,p,0,161,Data_8_2_20141022T150138.mat,15,1,858.2168,0,
717.7376,Experiment4Metamer_ResponseGroup2.m,2,2,2,16,20,q,0,162,Data_8_2_20141022T150138.mat,15,1,717.7376,0,
737.6646,Experiment4Metamer_ResponseGroup2.m,2,16,2,9,20,q,0,165,Data_8_2_20141022T150138.mat,15,1,737.6646,0,
656.0399,Experiment4Metamer_ResponseGroup2.m,1,4,2,12,19,p,0,167,Data_8_2_20141022T150138.mat,15,2,656.0399,0,
725.1209,Experiment4Metamer_ResponseGroup2.m,1,10,2,13,19,p,0,168,Data_8_2_20141022T150138.mat,15,2,725.1209,0,
609.3838,Experiment4Metamer_ResponseGroup2.m,1,12,2,14,19,p,0,169,Data_8_2_20141022T150138.mat,15,2,609.3838,0,
639.6542,Experiment4Metamer_ResponseGroup2.m,1,16,2,9,19,p,0,170,Data_8_2_20141022T150138.mat,15,2,639.6542,0,
695.272,Experiment4Metamer_ResponseGroup2.m,1,3,2,8,19,p,0,171,Data_8_2_20141022T150138.mat,15,2,695.272,0,
718.0317,Experiment4Metamer_ResponseGroup2.m,2,19,2,2,20,q,0,172,Data_8_2_20141022T150138.mat,15,1,718.0317,0,
735.8362,Experiment4Metamer_ResponseGroup2.m,2,15,2,4,20,q,0,173,Data_8_2_20141022T150138.mat,15,1,735.8362,0,
662.3401,Experiment4Metamer_ResponseGroup2.m,1,9,1,10,19,p,0,174,Data_8_2_20141022T150138.mat,15,1,662.3401,0,
587.6856,Experiment4Metamer_ResponseGroup2.m,1,3,1,18,19,p,0,175,Data_8_2_20141022T150138.mat,15,1,587.6856,0,
793.2594,Experiment4Metamer_ResponseGroup2.m,2,10,2,12,20,q,0,176,Data_8_2_20141022T150138.mat,15,1,793.2594,0,
707.8612,Experiment4Metamer_ResponseGroup2.m,2,7,2,17,20,q,0,177,Data_8_2_20141022T150138.mat,15,1,707.8612,0,
704.4913,Experiment4Metamer_ResponseGroup2.m,2,7,1,13,20,q,0,178,Data_8_2_20141022T150138.mat,15,2,704.4913,0,
798.7676,Experiment4Metamer_ResponseGroup2.m,1,17,1,4,19,p,0,179,Data_8_2_20141022T150138.mat,15,1,798.7676,0,
650.55,Experiment4Metamer_ResponseGroup2.m,2,10,2,8,20,q,0,180,Data_8_2_20141022T150138.mat,15,1,650.55,0,
712.51,Experiment4Metamer_ResponseGroup2.m,2,9,1,14,20,q,0,181,Data_8_2_20141022T150138.mat,15,2,712.51,0,
681.9867,Experiment4Metamer_ResponseGroup2.m,2,15,2,5,20,q,0,182,Data_8_2_20141022T150138.mat,15,1,681.9867,0,
665.2425,Experiment4Metamer_ResponseGroup2.m,1,4,1,18,19,p,0,183,Data_8_2_20141022T150138.mat,15,1,665.2425,0,
705.1915,Experiment4Metamer_ResponseGroup2.m,2,9,1,16,20,q,0,184,Data_8_2_20141022T150138.mat,15,2,705.1915,0,
667.7412,Experiment4Metamer_ResponseGroup2.m,1,2,1,10,19,p,0,185,Data_8_2_20141022T150138.mat,15,1,667.7412,0,
667.7558,Experiment4Metamer_ResponseGroup2.m,2,7,1,19,20,q,0,186,Data_8_2_20141022T150138.mat,15,2,667.7558,0,
784.6873,Experiment4Metamer_ResponseGroup2.m,1,13,1,15,19,p,0,188,Data_8_2_20141022T150138.mat,15,1,784.6873,0,
612.5741,Experiment4Metamer_ResponseGroup2.m,1,6,1,10,19,p,0,189,Data_8_2_20141022T150138.mat,15,1,612.5741,0,
775.9418,Experiment4Metamer_ResponseGroup2.m,1,9,1,8,19,p,0,190,Data_8_2_20141022T150138.mat,15,1,775.9418,0,
626.5932,Experiment4Metamer_ResponseGroup2.m,2,16,2,15,20,q,0,191,Data_8_2_20141022T150138.mat,15,1,626.5932,0,
675.9586,Experiment4Metamer_ResponseGroup2.m,2,9,1,10,20,q,0,193,Data_8_2_20141022T150138.mat,15,2,675.9586,0,
860.8807,Experiment4Metamer_ResponseGroup2.m,2,14,2,15,20,q,0,194,Data_8_2_20141022T150138.mat,15,1,860.8807,0,
702.0802,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,195,Data_8_2_20141022T150138.mat,15,1,702.0802,0,
733.6495,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,196,Data_8_2_20141022T150138.mat,15,1,733.6495,0,
684.5388,Experiment4Metamer_ResponseGroup2.m,1,14,2,16,19,p,0,197,Data_8_2_20141022T150138.mat,15,2,684.5388,0,
715.9742,Experiment4Metamer_ResponseGroup2.m,2,14,1,2,20,q,0,198,Data_8_2_20141022T150138.mat,15,2,715.9742,0,
789.8908,Experiment4Metamer_ResponseGroup2.m,1,1,2,20,19,p,0,199,Data_8_2_20141022T150138.mat,15,2,789.8908,0,
650.3152,Experiment4Metamer_ResponseGroup2.m,1,15,2,20,19,p,0,200,Data_8_2_20141022T150138.mat,15,2,650.3152,0,
759.332,Experiment4Metamer_ResponseGroup2.m,2,11,2,12,20,q,0,201,Data_8_2_20141022T150138.mat,15,1,759.332,0,
816.073,Experiment4Metamer_ResponseGroup2.m,2,9,2,4,20,q,0,202,Data_8_2_20141022T150138.mat,15,1,816.073,0,
641.8121,Experiment4Metamer_ResponseGroup2.m,1,5,2,12,19,p,0,203,Data_8_2_20141022T150138.mat,15,2,641.8121,0,
633.3092,Experiment4Metamer_ResponseGroup2.m,1,5,2,8,19,p,0,204,Data_8_2_20141022T150138.mat,15,2,633.3092,0,
636.6045,Experiment4Metamer_ResponseGroup2.m,1,8,1,17,19,p,0,205,Data_8_2_20141022T150138.mat,15,1,636.6045,0,
608.8807,Experiment4Metamer_ResponseGroup2.m,2,11,2,11,20,q,0,206,Data_8_2_20141022T150138.mat,15,1,608.8807,0,
673.4235,Experiment4Metamer_ResponseGroup2.m,2,9,1,1,20,q,0,207,Data_8_2_20141022T150138.mat,15,2,673.4235,0,
778.4404,Experiment4Metamer_ResponseGroup2.m,2,6,1,7,20,q,0,208,Data_8_2_20141022T150138.mat,15,2,778.4404,0,
612.5657,Experiment4Metamer_ResponseGroup2.m,2,19,2,7,20,q,0,209,Data_8_2_20141022T150138.mat,15,1,612.5657,0,
709.7738,Experiment4Metamer_ResponseGroup2.m,1,12,1,10,19,p,0,210,Data_8_2_20141022T150138.mat,15,1,709.7738,0,
780.4307,Experiment4Metamer_ResponseGroup2.m,1,3,1,17,19,p,0,211,Data_8_2_20141022T150138.mat,15,1,780.4307,0,
791.9493,Experiment4Metamer_ResponseGroup2.m,2,12,2,11,20,q,0,212,Data_8_2_20141022T150138.mat,15,1,791.9493,0,
686.7253,Experiment4Metamer_ResponseGroup2.m,2,5,1,4,20,q,0,213,Data_8_2_20141022T150138.mat,15,2,686.7253,0,
626.1637,Experiment4Metamer_ResponseGroup2.m,2,19,2,8,20,q,0,214,Data_8_2_20141022T150138.mat,15,1,626.1637,0,
