RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.69069,Experiment4Metamer_ResponseGroup2.m,2,9,2,1,20,q,0,
0.59425,Experiment4Metamer_ResponseGroup2.m,1,8,1,3,19,p,0,
0.78423,Experiment4Metamer_ResponseGroup2.m,1,13,2,9,19,p,0,
0.73696,Experiment4Metamer_ResponseGroup2.m,2,10,2,8,20,q,0,
0.69542,Experiment4Metamer_ResponseGroup2.m,2,2,1,8,20,q,0,
0.62515,Experiment4Metamer_ResponseGroup2.m,1,13,1,8,19,p,0,
0.65778,Experiment4Metamer_ResponseGroup2.m,2,16,1,13,20,q,0,
0.62341,Experiment4Metamer_ResponseGroup2.m,2,2,2,1,20,q,0,
0.62763,Experiment4Metamer_ResponseGroup2.m,2,18,2,20,20,q,0,
0.53542,Experiment4Metamer_ResponseGroup2.m,1,13,2,6,19,p,0,
0.55418,Experiment4Metamer_ResponseGroup2.m,2,14,1,2,20,q,0,
0.6206,Experiment4Metamer_ResponseGroup2.m,1,6,1,19,19,p,0,
0.65611,Experiment4Metamer_ResponseGroup2.m,2,8,1,8,20,q,0,
0.55932,Experiment4Metamer_ResponseGroup2.m,1,6,2,14,19,p,0,
0.53983,Experiment4Metamer_ResponseGroup2.m,1,12,2,12,19,p,0,
0.48483,Experiment4Metamer_ResponseGroup2.m,2,7,2,11,20,q,0,
0.759,Experiment4Metamer_ResponseGroup2.m,1,10,2,4,19,p,0,
0.76318,Experiment4Metamer_ResponseGroup2.m,1,9,1,18,19,p,0,
0.72837,Experiment4Metamer_ResponseGroup2.m,1,20,2,16,19,p,0,
0.85214,Experiment4Metamer_ResponseGroup2.m,2,6,2,7,20,q,0,
0.6079,Experiment4Metamer_ResponseGroup2.m,2,19,1,9,20,q,0,
0.68544,Experiment4Metamer_ResponseGroup2.m,2,7,1,13,20,q,0,
0.75719,Experiment4Metamer_ResponseGroup2.m,1,9,1,7,19,p,0,
0.62325,Experiment4Metamer_ResponseGroup2.m,1,2,2,1,19,p,0,
0.65659,Experiment4Metamer_ResponseGroup2.m,2,7,2,15,20,q,0,
0.68655,Experiment4Metamer_ResponseGroup2.m,2,6,2,15,20,q,0,
0.71467,Experiment4Metamer_ResponseGroup2.m,1,19,2,10,19,p,0,
0.67003,Experiment4Metamer_ResponseGroup2.m,2,15,2,16,20,q,0,
0.74401,Experiment4Metamer_ResponseGroup2.m,2,1,2,8,20,q,0,
0.6639,Experiment4Metamer_ResponseGroup2.m,2,8,1,17,20,q,0,
0.77568,Experiment4Metamer_ResponseGroup2.m,1,10,1,1,19,p,0,
0.71997,Experiment4Metamer_ResponseGroup2.m,2,5,1,4,20,q,0,
0.69124,Experiment4Metamer_ResponseGroup2.m,2,2,2,10,20,q,0,
0.64188,Experiment4Metamer_ResponseGroup2.m,1,4,2,17,19,p,0,
0.61152,Experiment4Metamer_ResponseGroup2.m,1,8,2,13,19,p,0,
0.61779,Experiment4Metamer_ResponseGroup2.m,2,6,1,13,20,q,0,
0.64875,Experiment4Metamer_ResponseGroup2.m,1,14,2,15,19,p,0,
0.62653,Experiment4Metamer_ResponseGroup2.m,2,7,1,5,20,q,0,
0.62206,Experiment4Metamer_ResponseGroup2.m,1,8,2,20,19,p,0,
0.87191,Experiment4Metamer_ResponseGroup2.m,1,1,1,9,19,p,0,
0.69008,Experiment4Metamer_ResponseGroup2.m,2,1,1,18,20,q,0,
0.76492,Experiment4Metamer_ResponseGroup2.m,2,10,2,10,20,q,0,
0.65167,Experiment4Metamer_ResponseGroup2.m,1,10,1,15,19,p,0,
0.62382,Experiment4Metamer_ResponseGroup2.m,2,10,1,14,20,q,0,
0.63527,Experiment4Metamer_ResponseGroup2.m,2,6,1,7,20,q,0,
0.5865,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,
0.65555,Experiment4Metamer_ResponseGroup2.m,2,18,1,15,20,q,0,
0.48221,Experiment4Metamer_ResponseGroup2.m,1,19,1,14,19,p,0,
0.65438,Experiment4Metamer_ResponseGroup2.m,2,17,1,15,20,q,0,
0.66728,Experiment4Metamer_ResponseGroup2.m,2,19,1,11,20,q,0,
0.67077,Experiment4Metamer_ResponseGroup2.m,1,12,2,11,19,p,0,
0.62629,Experiment4Metamer_ResponseGroup2.m,2,16,1,15,20,q,0,
0.52459,Experiment4Metamer_ResponseGroup2.m,1,10,1,16,19,p,0,
0.59318,Experiment4Metamer_ResponseGroup2.m,1,2,2,13,19,p,0,
0.72666,Experiment4Metamer_ResponseGroup2.m,1,11,1,20,19,p,0,
0.58267,Experiment4Metamer_ResponseGroup2.m,1,14,2,4,19,p,0,
0.64422,Experiment4Metamer_ResponseGroup2.m,2,17,2,19,20,q,0,
0.74635,Experiment4Metamer_ResponseGroup2.m,2,5,2,1,20,q,0,
0.65324,Experiment4Metamer_ResponseGroup2.m,1,17,1,2,19,p,0,
0.50398,Experiment4Metamer_ResponseGroup2.m,2,19,2,5,20,q,0,
0.61216,Experiment4Metamer_ResponseGroup2.m,2,11,1,4,20,q,0,
0.60833,Experiment4Metamer_ResponseGroup2.m,1,8,2,2,19,p,0,
0.54917,Experiment4Metamer_ResponseGroup2.m,1,12,1,5,19,p,0,
0.51237,Experiment4Metamer_ResponseGroup2.m,1,3,1,4,19,p,0,
0.6422,Experiment4Metamer_ResponseGroup2.m,1,12,2,16,19,p,0,
0.59687,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,
0.50204,Experiment4Metamer_ResponseGroup2.m,1,8,2,6,19,p,0,
0.72418,Experiment4Metamer_ResponseGroup2.m,2,5,2,6,20,q,0,
0.61497,Experiment4Metamer_ResponseGroup2.m,1,4,1,19,19,p,0,
0.64986,Experiment4Metamer_ResponseGroup2.m,1,15,1,8,19,p,0,
0.53746,Experiment4Metamer_ResponseGroup2.m,2,7,1,15,20,q,0,
0.53529,Experiment4Metamer_ResponseGroup2.m,1,8,1,12,19,p,0,
0.64411,Experiment4Metamer_ResponseGroup2.m,1,7,1,12,19,p,0,
0.69194,Experiment4Metamer_ResponseGroup2.m,2,20,2,3,20,q,0,
0.67837,Experiment4Metamer_ResponseGroup2.m,1,18,1,17,20,q,1,
0.99028,Experiment4Metamer_ResponseGroup2.m,1,16,1,16,19,p,0,
0.80945,Experiment4Metamer_ResponseGroup2.m,1,18,1,6,19,p,0,
0.68574,Experiment4Metamer_ResponseGroup2.m,1,16,1,18,19,p,0,
0.73469,Experiment4Metamer_ResponseGroup2.m,1,17,1,14,19,p,0,
0.6106,Experiment4Metamer_ResponseGroup2.m,2,15,2,2,20,q,0,
0.65936,Experiment4Metamer_ResponseGroup2.m,2,18,1,2,20,q,0,
0.65816,Experiment4Metamer_ResponseGroup2.m,2,19,2,20,20,q,0,
0.8547,Experiment4Metamer_ResponseGroup2.m,1,18,2,15,19,p,0,
0.66633,Experiment4Metamer_ResponseGroup2.m,2,20,2,11,20,q,0,
0.74481,Experiment4Metamer_ResponseGroup2.m,2,12,2,16,20,q,0,
0.67561,Experiment4Metamer_ResponseGroup2.m,1,5,1,8,19,p,0,
0.66793,Experiment4Metamer_ResponseGroup2.m,2,19,1,11,20,q,0,
0.68845,Experiment4Metamer_ResponseGroup2.m,2,6,2,2,20,q,0,
0.57562,Experiment4Metamer_ResponseGroup2.m,1,14,1,20,19,p,0,
0.71363,Experiment4Metamer_ResponseGroup2.m,2,12,2,1,20,q,0,
0.70046,Experiment4Metamer_ResponseGroup2.m,1,16,1,9,19,p,0,
0.62419,Experiment4Metamer_ResponseGroup2.m,1,17,2,8,19,p,0,
0.57742,Experiment4Metamer_ResponseGroup2.m,1,6,2,1,19,p,0,
0.62491,Experiment4Metamer_ResponseGroup2.m,2,20,1,8,20,q,0,
0.66571,Experiment4Metamer_ResponseGroup2.m,1,15,1,20,19,p,0,
0.68584,Experiment4Metamer_ResponseGroup2.m,1,7,1,2,20,q,1,
0.74193,Experiment4Metamer_ResponseGroup2.m,2,8,1,12,20,q,0,
0.72761,Experiment4Metamer_ResponseGroup2.m,2,9,2,2,20,q,0,
0.75944,Experiment4Metamer_ResponseGroup2.m,2,19,2,14,20,q,0,
0.76217,Experiment4Metamer_ResponseGroup2.m,1,9,1,17,19,p,0,
0.61948,Experiment4Metamer_ResponseGroup2.m,1,3,1,12,19,p,0,
0.62641,Experiment4Metamer_ResponseGroup2.m,1,7,1,9,19,p,0,
0.85822,Experiment4Metamer_ResponseGroup2.m,1,6,1,9,19,p,0,
0.71774,Experiment4Metamer_ResponseGroup2.m,2,2,2,16,20,q,0,
0.98619,Experiment4Metamer_ResponseGroup2.m,1,5,2,19,19,p,0,
0.89634,Experiment4Metamer_ResponseGroup2.m,2,18,1,14,20,q,0,
0.73766,Experiment4Metamer_ResponseGroup2.m,2,16,2,9,20,q,0,
1.0664,Experiment4Metamer_ResponseGroup2.m,1,11,1,1,19,p,0,
0.65604,Experiment4Metamer_ResponseGroup2.m,1,4,2,12,19,p,0,
0.72512,Experiment4Metamer_ResponseGroup2.m,1,10,2,13,19,p,0,
0.60938,Experiment4Metamer_ResponseGroup2.m,1,12,2,14,19,p,0,
0.63965,Experiment4Metamer_ResponseGroup2.m,1,16,2,9,19,p,0,
0.69527,Experiment4Metamer_ResponseGroup2.m,1,3,2,8,19,p,0,
0.71803,Experiment4Metamer_ResponseGroup2.m,2,19,2,2,20,q,0,
0.73584,Experiment4Metamer_ResponseGroup2.m,2,15,2,4,20,q,0,
0.66234,Experiment4Metamer_ResponseGroup2.m,1,9,1,10,19,p,0,
0.58769,Experiment4Metamer_ResponseGroup2.m,1,3,1,18,19,p,0,
0.79326,Experiment4Metamer_ResponseGroup2.m,2,10,2,12,20,q,0,
0.70786,Experiment4Metamer_ResponseGroup2.m,2,7,2,17,20,q,0,
0.70449,Experiment4Metamer_ResponseGroup2.m,2,7,1,13,20,q,0,
0.79877,Experiment4Metamer_ResponseGroup2.m,1,17,1,4,19,p,0,
0.65055,Experiment4Metamer_ResponseGroup2.m,2,10,2,8,20,q,0,
0.71251,Experiment4Metamer_ResponseGroup2.m,2,9,1,14,20,q,0,
0.68199,Experiment4Metamer_ResponseGroup2.m,2,15,2,5,20,q,0,
0.66524,Experiment4Metamer_ResponseGroup2.m,1,4,1,18,19,p,0,
0.70519,Experiment4Metamer_ResponseGroup2.m,2,9,1,16,20,q,0,
0.66774,Experiment4Metamer_ResponseGroup2.m,1,2,1,10,19,p,0,
0.66776,Experiment4Metamer_ResponseGroup2.m,2,7,1,19,20,q,0,
0.97426,Experiment4Metamer_ResponseGroup2.m,2,14,2,4,20,q,0,
0.78469,Experiment4Metamer_ResponseGroup2.m,1,13,1,15,19,p,0,
0.61257,Experiment4Metamer_ResponseGroup2.m,1,6,1,10,19,p,0,
0.77594,Experiment4Metamer_ResponseGroup2.m,1,9,1,8,19,p,0,
0.62659,Experiment4Metamer_ResponseGroup2.m,2,16,2,15,20,q,0,
0.95118,Experiment4Metamer_ResponseGroup2.m,2,7,1,10,20,q,0,
0.67596,Experiment4Metamer_ResponseGroup2.m,2,9,1,10,20,q,0,
0.86088,Experiment4Metamer_ResponseGroup2.m,2,14,2,15,20,q,0,
0.70208,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,
0.73365,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,
0.68454,Experiment4Metamer_ResponseGroup2.m,1,14,2,16,19,p,0,
0.71597,Experiment4Metamer_ResponseGroup2.m,2,14,1,2,20,q,0,
0.78989,Experiment4Metamer_ResponseGroup2.m,1,1,2,20,19,p,0,
0.65032,Experiment4Metamer_ResponseGroup2.m,1,15,2,20,19,p,0,
0.75933,Experiment4Metamer_ResponseGroup2.m,2,11,2,12,20,q,0,
0.81607,Experiment4Metamer_ResponseGroup2.m,2,9,2,4,20,q,0,
0.64181,Experiment4Metamer_ResponseGroup2.m,1,5,2,12,19,p,0,
0.63331,Experiment4Metamer_ResponseGroup2.m,1,5,2,8,19,p,0,
0.6366,Experiment4Metamer_ResponseGroup2.m,1,8,1,17,19,p,0,
0.60888,Experiment4Metamer_ResponseGroup2.m,2,11,2,11,20,q,0,
0.67342,Experiment4Metamer_ResponseGroup2.m,2,9,1,1,20,q,0,
0.77844,Experiment4Metamer_ResponseGroup2.m,2,6,1,7,20,q,0,
0.61257,Experiment4Metamer_ResponseGroup2.m,2,19,2,7,20,q,0,
0.70977,Experiment4Metamer_ResponseGroup2.m,1,12,1,10,19,p,0,
0.78043,Experiment4Metamer_ResponseGroup2.m,1,3,1,17,19,p,0,
0.79195,Experiment4Metamer_ResponseGroup2.m,2,12,2,11,20,q,0,
0.68673,Experiment4Metamer_ResponseGroup2.m,2,5,1,4,20,q,0,
0.62616,Experiment4Metamer_ResponseGroup2.m,2,19,2,8,20,q,0,
0.57949,Experiment4Metamer_ResponseGroup2.m,1,8,1,6,19,p,0,
0.61665,Experiment4Metamer_ResponseGroup2.m,1,16,2,1,19,p,0,
0.71628,Experiment4Metamer_ResponseGroup2.m,2,13,1,20,20,q,0,
0.55938,Experiment4Metamer_ResponseGroup2.m,1,8,1,12,19,p,0,
0.76239,Experiment4Metamer_ResponseGroup2.m,2,5,1,1,20,q,0,
0.69645,Experiment4Metamer_ResponseGroup2.m,1,6,2,6,19,p,0,
0.82653,Experiment4Metamer_ResponseGroup2.m,2,3,2,18,20,q,0,
0.68567,Experiment4Metamer_ResponseGroup2.m,2,6,2,8,20,q,0,
0.75602,Experiment4Metamer_ResponseGroup2.m,2,12,1,6,20,q,0,
0.60831,Experiment4Metamer_ResponseGroup2.m,1,19,1,1,19,p,0,
0.6072,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,
0.60695,Experiment4Metamer_ResponseGroup2.m,1,16,1,5,19,p,0,
0.76748,Experiment4Metamer_ResponseGroup2.m,2,4,1,3,20,q,0,
0.57658,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,
0.69895,Experiment4Metamer_ResponseGroup2.m,2,20,1,20,20,q,0,
0.69948,Experiment4Metamer_ResponseGroup2.m,2,2,1,9,20,q,0,
0.9682,Experiment4Metamer_ResponseGroup2.m,1,17,2,11,19,p,0,
0.65149,Experiment4Metamer_ResponseGroup2.m,1,20,1,20,19,p,0,
0.6699,Experiment4Metamer_ResponseGroup2.m,1,15,2,5,19,p,0,
1.0258,Experiment4Metamer_ResponseGroup2.m,1,10,1,14,19,p,0,
0.64159,Experiment4Metamer_ResponseGroup2.m,2,16,2,13,20,q,0,
0.62119,Experiment4Metamer_ResponseGroup2.m,1,2,2,14,19,p,0,
0.73402,Experiment4Metamer_ResponseGroup2.m,2,8,1,8,20,q,0,
0.56339,Experiment4Metamer_ResponseGroup2.m,2,15,2,18,20,q,0,
0.54245,Experiment4Metamer_ResponseGroup2.m,2,4,2,20,20,q,0,
0.48299,Experiment4Metamer_ResponseGroup2.m,1,2,1,6,19,p,0,
0.58057,Experiment4Metamer_ResponseGroup2.m,2,9,2,1,20,q,0,
0.75104,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,
0.61928,Experiment4Metamer_ResponseGroup2.m,2,6,2,14,20,q,0,
0.48512,Experiment4Metamer_ResponseGroup2.m,2,12,2,10,20,q,0,
0.55075,Experiment4Metamer_ResponseGroup2.m,2,20,2,8,20,q,0,
0.56891,Experiment4Metamer_ResponseGroup2.m,2,10,2,18,20,q,0,
0.67453,Experiment4Metamer_ResponseGroup2.m,1,20,1,10,19,p,0,
0.55464,Experiment4Metamer_ResponseGroup2.m,2,4,1,11,20,q,0,
0.79461,Experiment4Metamer_ResponseGroup2.m,2,11,1,3,20,q,0,
0.75846,Experiment4Metamer_ResponseGroup2.m,1,17,1,9,19,p,0,
0.69173,Experiment4Metamer_ResponseGroup2.m,1,16,1,12,19,p,0,
0.6537,Experiment4Metamer_ResponseGroup2.m,1,15,2,4,19,p,0,
0.52661,Experiment4Metamer_ResponseGroup2.m,2,17,2,11,20,q,0,
0.59157,Experiment4Metamer_ResponseGroup2.m,2,2,2,4,20,q,0,
0.59012,Experiment4Metamer_ResponseGroup2.m,2,15,1,20,20,q,0,
0.63849,Experiment4Metamer_ResponseGroup2.m,1,17,2,4,19,p,0,
0.67352,Experiment4Metamer_ResponseGroup2.m,2,14,2,8,20,q,0,
0.72985,Experiment4Metamer_ResponseGroup2.m,1,11,2,19,19,p,0,
0.76228,Experiment4Metamer_ResponseGroup2.m,2,13,2,20,20,q,0,
0.56505,Experiment4Metamer_ResponseGroup2.m,2,8,1,11,20,q,0,
0.55335,Experiment4Metamer_ResponseGroup2.m,1,19,1,3,19,p,0,
0.69426,Experiment4Metamer_ResponseGroup2.m,1,1,2,12,19,p,0,
0.55319,Experiment4Metamer_ResponseGroup2.m,2,20,2,16,20,q,0,
0.78217,Experiment4Metamer_ResponseGroup2.m,1,17,1,12,19,p,0,
0.84316,Experiment4Metamer_ResponseGroup2.m,1,9,2,19,19,p,0,
0.58134,Experiment4Metamer_ResponseGroup2.m,1,15,1,6,19,p,0,
0.65335,Experiment4Metamer_ResponseGroup2.m,1,2,2,12,19,p,0,
0.58315,Experiment4Metamer_ResponseGroup2.m,1,20,2,17,19,p,0,
0.74734,Experiment4Metamer_ResponseGroup2.m,2,8,2,4,20,q,0,
0.69336,Experiment4Metamer_ResponseGroup2.m,2,6,2,18,20,q,0,
0.68202,Experiment4Metamer_ResponseGroup2.m,2,5,1,16,20,q,0,
0.54169,Experiment4Metamer_ResponseGroup2.m,2,16,1,7,20,q,0,
0.6686,Experiment4Metamer_ResponseGroup2.m,2,1,2,9,20,q,0,
0.5718,Experiment4Metamer_ResponseGroup2.m,1,1,1,4,19,p,0,
0.55816,Experiment4Metamer_ResponseGroup2.m,2,17,2,9,20,q,0,
0.63579,Experiment4Metamer_ResponseGroup2.m,1,3,2,11,19,p,0,
0.59846,Experiment4Metamer_ResponseGroup2.m,1,14,1,2,19,p,0,
0.53996,Experiment4Metamer_ResponseGroup2.m,1,16,2,7,19,p,0,
0.60672,Experiment4Metamer_ResponseGroup2.m,2,8,1,5,20,q,0,
0.54823,Experiment4Metamer_ResponseGroup2.m,1,14,1,19,19,p,0,
0.71745,Experiment4Metamer_ResponseGroup2.m,2,13,1,5,20,q,0,
0.58142,Experiment4Metamer_ResponseGroup2.m,1,3,1,14,19,p,0,
0.68394,Experiment4Metamer_ResponseGroup2.m,2,2,2,8,20,q,0,
0.87028,Experiment4Metamer_ResponseGroup2.m,1,17,2,14,19,p,0,
0.78851,Experiment4Metamer_ResponseGroup2.m,1,15,2,4,19,p,0,
0.65187,Experiment4Metamer_ResponseGroup2.m,1,2,1,11,19,p,0,
0.81947,Experiment4Metamer_ResponseGroup2.m,2,7,2,10,20,q,0,
0.63806,Experiment4Metamer_ResponseGroup2.m,1,4,1,3,19,p,0,
0.67648,Experiment4Metamer_ResponseGroup2.m,2,17,1,3,20,q,0,
0.58975,Experiment4Metamer_ResponseGroup2.m,2,4,1,13,20,q,0,
0.68732,Experiment4Metamer_ResponseGroup2.m,2,5,1,15,20,q,0,
0.66988,Experiment4Metamer_ResponseGroup2.m,1,1,2,6,19,p,0,
0.0017721,Experiment4Metamer_ResponseGroup2.m,2,14,1,11,20,q,0,
0.64129,Experiment4Metamer_ResponseGroup2.m,2,13,1,15,20,q,0,
0.63159,Experiment4Metamer_ResponseGroup2.m,2,1,1,12,20,q,0,
0.61799,Experiment4Metamer_ResponseGroup2.m,2,14,2,6,20,q,0,
0.62987,Experiment4Metamer_ResponseGroup2.m,2,11,2,16,20,q,0,
0.67056,Experiment4Metamer_ResponseGroup2.m,1,19,1,5,19,p,0,
0.68804,Experiment4Metamer_ResponseGroup2.m,1,8,1,10,19,p,0,
0.63927,Experiment4Metamer_ResponseGroup2.m,1,19,2,19,19,p,0,
0.73866,Experiment4Metamer_ResponseGroup2.m,1,2,1,6,19,p,0,
0.71567,Experiment4Metamer_ResponseGroup2.m,1,18,2,13,19,p,0,
0.68557,Experiment4Metamer_ResponseGroup2.m,2,18,2,14,20,q,0,
0.62433,Experiment4Metamer_ResponseGroup2.m,2,10,1,4,20,q,0,
0.64737,Experiment4Metamer_ResponseGroup2.m,1,17,1,4,19,p,0,
0.8189,Experiment4Metamer_ResponseGroup2.m,1,6,2,14,19,p,0,
0.74766,Experiment4Metamer_ResponseGroup2.m,2,14,2,10,20,q,0,
0.53855,Experiment4Metamer_ResponseGroup2.m,2,5,2,19,20,q,0,
0.66357,Experiment4Metamer_ResponseGroup2.m,2,3,1,11,20,q,0,
0.69932,Experiment4Metamer_ResponseGroup2.m,2,2,1,16,20,q,0,
0.59682,Experiment4Metamer_ResponseGroup2.m,2,5,2,15,20,q,0,
0.73976,Experiment4Metamer_ResponseGroup2.m,1,14,2,10,19,p,0,
0.56854,Experiment4Metamer_ResponseGroup2.m,1,8,1,17,19,p,0,
0.62153,Experiment4Metamer_ResponseGroup2.m,1,5,2,15,19,p,0,
0.59201,Experiment4Metamer_ResponseGroup2.m,2,12,2,18,20,q,0,
0.60871,Experiment4Metamer_ResponseGroup2.m,1,6,2,5,19,p,0,
0.56364,Experiment4Metamer_ResponseGroup2.m,1,18,1,3,19,p,0,
0.62944,Experiment4Metamer_ResponseGroup2.m,2,8,1,19,20,q,0,
0.72879,Experiment4Metamer_ResponseGroup2.m,1,12,2,2,19,p,0,
0.57206,Experiment4Metamer_ResponseGroup2.m,1,3,1,7,19,p,0,
0.64217,Experiment4Metamer_ResponseGroup2.m,1,2,1,17,19,p,0,
0.60295,Experiment4Metamer_ResponseGroup2.m,2,7,2,13,20,q,0,
0.62545,Experiment4Metamer_ResponseGroup2.m,1,16,1,7,19,p,0,
0.81298,Experiment4Metamer_ResponseGroup2.m,1,9,1,14,19,p,0,
0.62652,Experiment4Metamer_ResponseGroup2.m,2,12,2,10,20,q,0,
0.63484,Experiment4Metamer_ResponseGroup2.m,2,15,1,3,20,q,0,
0.66126,Experiment4Metamer_ResponseGroup2.m,2,6,1,8,20,q,0,
0.85451,Experiment4Metamer_ResponseGroup2.m,1,7,1,17,19,p,0,
0.59943,Experiment4Metamer_ResponseGroup2.m,2,5,1,12,20,q,0,
0.65115,Experiment4Metamer_ResponseGroup2.m,1,10,1,2,19,p,0,
0.73621,Experiment4Metamer_ResponseGroup2.m,2,16,2,19,20,q,0,
0.69477,Experiment4Metamer_ResponseGroup2.m,1,2,2,18,19,p,0,
0.64376,Experiment4Metamer_ResponseGroup2.m,2,12,2,19,20,q,0,
0.62529,Experiment4Metamer_ResponseGroup2.m,2,17,1,14,20,q,0,
0.70817,Experiment4Metamer_ResponseGroup2.m,1,12,2,3,19,p,0,
0.82456,Experiment4Metamer_ResponseGroup2.m,1,20,1,7,19,p,0,
0.72967,Experiment4Metamer_ResponseGroup2.m,1,20,2,2,19,p,0,
0.65006,Experiment4Metamer_ResponseGroup2.m,1,5,1,16,19,p,0,
