RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.87042,Experiment4Metamer_ResponseGroup1.m,2,2,1,12,19,p,0,
0.99599,Experiment4Metamer_ResponseGroup1.m,1,1,1,12,20,q,0,
1.1957,Experiment4Metamer_ResponseGroup1.m,1,2,1,19,20,q,0,
0.93105,Experiment4Metamer_ResponseGroup1.m,2,6,1,8,19,p,0,
0.98728,Experiment4Metamer_ResponseGroup1.m,2,19,2,8,20,q,1,
0.88478,Experiment4Metamer_ResponseGroup1.m,2,19,2,7,19,p,0,
1.0258,Experiment4Metamer_ResponseGroup1.m,2,5,2,20,19,p,0,
1.0969,Experiment4Metamer_ResponseGroup1.m,1,9,1,15,20,q,0,
0.94337,Experiment4Metamer_ResponseGroup1.m,1,18,2,19,20,q,0,
0.70049,Experiment4Metamer_ResponseGroup1.m,2,6,1,5,19,p,0,
0.98396,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,
1.0898,Experiment4Metamer_ResponseGroup1.m,1,19,2,19,20,q,0,
1.3,Experiment4Metamer_ResponseGroup1.m,1,17,2,10,20,q,0,
0.94337,Experiment4Metamer_ResponseGroup1.m,2,6,2,20,20,q,1,
1.0151,Experiment4Metamer_ResponseGroup1.m,2,11,2,12,19,p,0,
0.83007,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,
1.1496,Experiment4Metamer_ResponseGroup1.m,1,17,2,11,20,q,0,
0.93154,Experiment4Metamer_ResponseGroup1.m,2,3,2,11,19,p,0,
1.4267,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
1.0961,Experiment4Metamer_ResponseGroup1.m,2,8,2,11,19,p,0,
0.90764,Experiment4Metamer_ResponseGroup1.m,1,18,2,17,20,q,0,
1.0173,Experiment4Metamer_ResponseGroup1.m,2,14,1,6,19,p,0,
0.71332,Experiment4Metamer_ResponseGroup1.m,1,12,1,11,20,q,0,
1.1147,Experiment4Metamer_ResponseGroup1.m,2,1,2,18,19,p,0,
0.79272,Experiment4Metamer_ResponseGroup1.m,2,1,2,14,19,p,0,
1.1108,Experiment4Metamer_ResponseGroup1.m,2,12,1,12,19,p,0,
0.87423,Experiment4Metamer_ResponseGroup1.m,2,7,1,16,19,p,0,
0.9014,Experiment4Metamer_ResponseGroup1.m,2,19,2,3,19,p,0,
0.76334,Experiment4Metamer_ResponseGroup1.m,2,6,1,4,19,p,0,
0.92924,Experiment4Metamer_ResponseGroup1.m,1,8,2,8,20,q,0,
0.82901,Experiment4Metamer_ResponseGroup1.m,2,18,2,14,19,p,0,
1.071,Experiment4Metamer_ResponseGroup1.m,1,5,2,12,20,q,0,
0.78374,Experiment4Metamer_ResponseGroup1.m,2,14,1,10,19,p,0,
1.1545,Experiment4Metamer_ResponseGroup1.m,2,12,2,19,19,p,0,
0.839,Experiment4Metamer_ResponseGroup1.m,1,16,1,19,20,q,0,
1.0738,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
1.5844,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,19,p,1,
0.9024,Experiment4Metamer_ResponseGroup1.m,2,1,1,6,19,p,0,
0.73735,Experiment4Metamer_ResponseGroup1.m,2,1,1,20,19,p,0,
0.8501,Experiment4Metamer_ResponseGroup1.m,1,5,1,11,20,q,0,
0.96957,Experiment4Metamer_ResponseGroup1.m,2,9,1,3,19,p,0,
0.95555,Experiment4Metamer_ResponseGroup1.m,2,2,2,20,19,p,0,
1.3508,Experiment4Metamer_ResponseGroup1.m,2,4,1,4,19,p,0,
0.67664,Experiment4Metamer_ResponseGroup1.m,2,12,2,3,19,p,0,
1.0422,Experiment4Metamer_ResponseGroup1.m,2,20,1,6,19,p,0,
0.88452,Experiment4Metamer_ResponseGroup1.m,2,2,1,10,19,p,0,
0.7337,Experiment4Metamer_ResponseGroup1.m,2,2,2,10,19,p,0,
0.90258,Experiment4Metamer_ResponseGroup1.m,1,17,2,3,20,q,0,
0.89943,Experiment4Metamer_ResponseGroup1.m,1,10,2,2,20,q,0,
1.1319,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,
1.3421,Experiment4Metamer_ResponseGroup1.m,2,5,2,5,19,p,0,
0.93077,Experiment4Metamer_ResponseGroup1.m,2,8,1,1,19,p,0,
1.4655,Experiment4Metamer_ResponseGroup1.m,2,5,1,15,19,p,0,
0.52991,Experiment4Metamer_ResponseGroup1.m,1,11,1,5,20,q,0,
0.62706,Experiment4Metamer_ResponseGroup1.m,1,14,2,3,20,q,0,
0.65318,Experiment4Metamer_ResponseGroup1.m,1,19,2,11,20,q,0,
0.54702,Experiment4Metamer_ResponseGroup1.m,2,16,2,6,19,p,0,
0.44917,Experiment4Metamer_ResponseGroup1.m,1,8,1,14,20,q,0,
0.67769,Experiment4Metamer_ResponseGroup1.m,2,7,1,11,19,p,0,
1.0951,Experiment4Metamer_ResponseGroup1.m,1,13,2,9,20,q,0,
0.67428,Experiment4Metamer_ResponseGroup1.m,1,20,1,15,20,q,0,
0.7782,Experiment4Metamer_ResponseGroup1.m,1,7,2,5,20,q,0,
0.91799,Experiment4Metamer_ResponseGroup1.m,2,6,2,3,19,p,0,
0.81321,Experiment4Metamer_ResponseGroup1.m,2,18,1,1,19,p,0,
1.1192,Experiment4Metamer_ResponseGroup1.m,2,20,1,14,19,p,0,
0.71104,Experiment4Metamer_ResponseGroup1.m,1,17,2,13,20,q,0,
0.87574,Experiment4Metamer_ResponseGroup1.m,1,4,1,6,20,q,0,
0.7822,Experiment4Metamer_ResponseGroup1.m,1,15,2,5,20,q,0,
0.7229,Experiment4Metamer_ResponseGroup1.m,2,1,2,14,19,p,0,
1.1113,Experiment4Metamer_ResponseGroup1.m,2,19,2,13,19,p,0,
0.721,Experiment4Metamer_ResponseGroup1.m,2,1,2,9,19,p,0,
0.77002,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
0.66751,Experiment4Metamer_ResponseGroup1.m,1,2,1,4,20,q,0,
0.64548,Experiment4Metamer_ResponseGroup1.m,2,3,2,17,19,p,0,
1.3242,Experiment4Metamer_ResponseGroup1.m,1,14,1,10,20,q,0,
0.77098,Experiment4Metamer_ResponseGroup1.m,1,8,2,10,20,q,0,
0.8831,Experiment4Metamer_ResponseGroup1.m,2,1,2,18,19,p,0,
0.68763,Experiment4Metamer_ResponseGroup1.m,2,12,2,8,19,p,0,
1.1383,Experiment4Metamer_ResponseGroup1.m,2,13,1,12,19,p,0,
0.76167,Experiment4Metamer_ResponseGroup1.m,2,14,2,12,19,p,0,
0.82533,Experiment4Metamer_ResponseGroup1.m,2,15,2,4,19,p,0,
0.98957,Experiment4Metamer_ResponseGroup1.m,1,19,1,13,20,q,0,
0.68819,Experiment4Metamer_ResponseGroup1.m,2,6,1,4,19,p,0,
0.76255,Experiment4Metamer_ResponseGroup1.m,1,7,1,3,20,q,0,
0.88411,Experiment4Metamer_ResponseGroup1.m,2,7,1,20,19,p,0,
0.69585,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,
1.3932,Experiment4Metamer_ResponseGroup1.m,2,5,2,6,19,p,0,
0.96346,Experiment4Metamer_ResponseGroup1.m,1,9,1,10,20,q,0,
0.99173,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,
0.82816,Experiment4Metamer_ResponseGroup1.m,2,2,1,8,19,p,0,
1.4463,Experiment4Metamer_ResponseGroup1.m,1,12,2,17,20,q,0,
0.70967,Experiment4Metamer_ResponseGroup1.m,2,3,1,18,19,p,0,
0.82282,Experiment4Metamer_ResponseGroup1.m,2,8,2,14,19,p,0,
1.3467,Experiment4Metamer_ResponseGroup1.m,2,18,1,17,19,p,0,
0.52727,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,
0.74271,Experiment4Metamer_ResponseGroup1.m,2,20,1,13,19,p,0,
0.79621,Experiment4Metamer_ResponseGroup1.m,2,14,2,13,19,p,0,
888,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,888,888,888,
0.62338,Experiment4Metamer_ResponseGroup1.m,2,13,2,19,19,p,0,
0.79558,Experiment4Metamer_ResponseGroup1.m,2,12,2,1,19,p,0,
0.80566,Experiment4Metamer_ResponseGroup1.m,2,5,1,4,19,p,0,
0.62391,Experiment4Metamer_ResponseGroup1.m,1,5,1,18,20,q,0,
1.1962,Experiment4Metamer_ResponseGroup1.m,2,1,1,5,19,p,0,
0.78175,Experiment4Metamer_ResponseGroup1.m,2,20,2,3,19,p,0,
0.69662,Experiment4Metamer_ResponseGroup1.m,1,7,1,3,20,q,0,
0.66087,Experiment4Metamer_ResponseGroup1.m,2,14,2,9,19,p,0,
0.813,Experiment4Metamer_ResponseGroup1.m,2,10,1,8,19,p,0,
0.7758,Experiment4Metamer_ResponseGroup1.m,2,6,2,2,19,p,0,
0.93834,Experiment4Metamer_ResponseGroup1.m,1,4,1,4,20,q,0,
1.467,Experiment4Metamer_ResponseGroup1.m,1,1,2,16,20,q,0,
0.7291,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,
0.6051,Experiment4Metamer_ResponseGroup1.m,2,1,2,6,19,p,0,
0.62259,Experiment4Metamer_ResponseGroup1.m,2,7,1,1,19,p,0,
0.58951,Experiment4Metamer_ResponseGroup1.m,2,5,2,17,19,p,0,
0.66835,Experiment4Metamer_ResponseGroup1.m,2,10,2,1,19,p,0,
0.54092,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,
0.60607,Experiment4Metamer_ResponseGroup1.m,1,2,1,7,20,q,0,
0.72696,Experiment4Metamer_ResponseGroup1.m,2,10,2,15,19,p,0,
0.91268,Experiment4Metamer_ResponseGroup1.m,2,4,1,2,19,p,0,
0.67003,Experiment4Metamer_ResponseGroup1.m,2,8,1,13,19,p,0,
0.62773,Experiment4Metamer_ResponseGroup1.m,1,19,2,4,20,q,0,
0.54198,Experiment4Metamer_ResponseGroup1.m,1,2,1,20,19,p,1,
0.57004,Experiment4Metamer_ResponseGroup1.m,1,6,2,20,20,q,0,
0.65519,Experiment4Metamer_ResponseGroup1.m,1,13,1,17,20,q,0,
0.55559,Experiment4Metamer_ResponseGroup1.m,1,7,1,19,20,q,0,
0.61161,Experiment4Metamer_ResponseGroup1.m,2,16,2,2,19,p,0,
0.90452,Experiment4Metamer_ResponseGroup1.m,1,12,2,18,20,q,0,
0.71,Experiment4Metamer_ResponseGroup1.m,2,4,1,9,19,p,0,
0.76692,Experiment4Metamer_ResponseGroup1.m,1,8,2,4,20,q,0,
0.69046,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,
888,Experiment4Metamer_ResponseGroup1.m,2,13,2,10,888,888,888,
0.7501,Experiment4Metamer_ResponseGroup1.m,2,9,1,12,19,p,0,
0.54034,Experiment4Metamer_ResponseGroup1.m,1,8,2,19,20,q,0,
0.75613,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,
0.84315,Experiment4Metamer_ResponseGroup1.m,1,16,2,2,20,q,0,
0.53195,Experiment4Metamer_ResponseGroup1.m,2,7,2,9,19,p,0,
0.5646,Experiment4Metamer_ResponseGroup1.m,1,14,1,13,20,q,0,
1.1279,Experiment4Metamer_ResponseGroup1.m,1,19,2,11,20,q,0,
0.94056,Experiment4Metamer_ResponseGroup1.m,2,13,2,11,19,p,0,
0.71989,Experiment4Metamer_ResponseGroup1.m,2,19,1,19,19,p,0,
1.0778,Experiment4Metamer_ResponseGroup1.m,2,17,2,15,19,p,0,
0.67274,Experiment4Metamer_ResponseGroup1.m,2,18,1,2,19,p,0,
0.74618,Experiment4Metamer_ResponseGroup1.m,1,4,2,7,20,q,0,
0.66621,Experiment4Metamer_ResponseGroup1.m,1,11,1,9,20,q,0,
0.59846,Experiment4Metamer_ResponseGroup1.m,1,19,2,1,20,q,0,
0.77661,Experiment4Metamer_ResponseGroup1.m,2,20,1,5,19,p,0,
1.074,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,
0.86667,Experiment4Metamer_ResponseGroup1.m,2,14,1,5,19,p,0,
0.75974,Experiment4Metamer_ResponseGroup1.m,1,1,2,16,20,q,0,
0.62502,Experiment4Metamer_ResponseGroup1.m,1,7,1,3,20,q,0,
0.96812,Experiment4Metamer_ResponseGroup1.m,1,8,2,15,20,q,0,
0.80906,Experiment4Metamer_ResponseGroup1.m,2,17,1,20,19,p,0,
0.72319,Experiment4Metamer_ResponseGroup1.m,1,10,1,4,20,q,0,
0.77538,Experiment4Metamer_ResponseGroup1.m,2,14,1,18,19,p,0,
0.69265,Experiment4Metamer_ResponseGroup1.m,2,17,1,6,19,p,0,
0.67616,Experiment4Metamer_ResponseGroup1.m,1,4,1,20,20,q,0,
0.49718,Experiment4Metamer_ResponseGroup1.m,1,7,2,19,20,q,0,
0.65976,Experiment4Metamer_ResponseGroup1.m,2,14,1,13,19,p,0,
0.71738,Experiment4Metamer_ResponseGroup1.m,2,16,1,17,19,p,0,
0.65833,Experiment4Metamer_ResponseGroup1.m,1,13,2,7,20,q,0,
0.69497,Experiment4Metamer_ResponseGroup1.m,1,6,2,9,20,q,0,
1.1864,Experiment4Metamer_ResponseGroup1.m,2,6,2,16,19,p,0,
0.75266,Experiment4Metamer_ResponseGroup1.m,2,6,2,2,19,p,0,
0.81918,Experiment4Metamer_ResponseGroup1.m,2,17,1,3,19,p,0,
0.75643,Experiment4Metamer_ResponseGroup1.m,1,9,2,13,20,q,0,
0.66311,Experiment4Metamer_ResponseGroup1.m,2,12,2,5,19,p,0,
0.60955,Experiment4Metamer_ResponseGroup1.m,2,5,1,7,19,p,0,
0.64379,Experiment4Metamer_ResponseGroup1.m,1,8,1,12,20,q,0,
0.771,Experiment4Metamer_ResponseGroup1.m,2,19,2,15,19,p,0,
0.62407,Experiment4Metamer_ResponseGroup1.m,1,1,2,14,20,q,0,
0.71235,Experiment4Metamer_ResponseGroup1.m,2,5,2,6,19,p,0,
0.65809,Experiment4Metamer_ResponseGroup1.m,2,19,2,4,19,p,0,
1.1448,Experiment4Metamer_ResponseGroup1.m,1,8,2,1,20,q,0,
0.69773,Experiment4Metamer_ResponseGroup1.m,2,17,1,4,19,p,0,
0.57216,Experiment4Metamer_ResponseGroup1.m,1,14,2,20,20,q,0,
0.83681,Experiment4Metamer_ResponseGroup1.m,2,15,2,11,19,p,0,
0.62233,Experiment4Metamer_ResponseGroup1.m,1,11,2,6,20,q,0,
0.99526,Experiment4Metamer_ResponseGroup1.m,2,5,2,7,19,p,0,
0.74092,Experiment4Metamer_ResponseGroup1.m,2,3,2,13,19,p,0,
0.66306,Experiment4Metamer_ResponseGroup1.m,2,18,2,13,19,p,0,
0.60782,Experiment4Metamer_ResponseGroup1.m,1,11,2,12,20,q,0,
1.0053,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,
0.66824,Experiment4Metamer_ResponseGroup1.m,1,14,2,4,20,q,0,
0.62638,Experiment4Metamer_ResponseGroup1.m,1,18,1,3,20,q,0,
0.6029,Experiment4Metamer_ResponseGroup1.m,2,18,1,14,19,p,0,
0.74898,Experiment4Metamer_ResponseGroup1.m,2,11,2,12,19,p,0,
0.82305,Experiment4Metamer_ResponseGroup1.m,2,13,2,2,19,p,0,
0.84703,Experiment4Metamer_ResponseGroup1.m,2,14,2,16,19,p,0,
1.0768,Experiment4Metamer_ResponseGroup1.m,1,4,2,4,20,q,0,
0.75248,Experiment4Metamer_ResponseGroup1.m,1,2,2,15,20,q,0,
0.71103,Experiment4Metamer_ResponseGroup1.m,2,2,1,3,19,p,0,
0.79519,Experiment4Metamer_ResponseGroup1.m,1,12,1,5,20,q,0,
0.8164,Experiment4Metamer_ResponseGroup1.m,1,10,1,17,20,q,0,
0.70126,Experiment4Metamer_ResponseGroup1.m,1,7,1,11,20,q,0,
1.1117,Experiment4Metamer_ResponseGroup1.m,1,5,2,3,20,q,0,
0.59784,Experiment4Metamer_ResponseGroup1.m,2,6,1,16,19,p,0,
0.73162,Experiment4Metamer_ResponseGroup1.m,1,17,1,12,20,q,0,
0.8385,Experiment4Metamer_ResponseGroup1.m,1,3,1,2,20,q,0,
0.63586,Experiment4Metamer_ResponseGroup1.m,2,3,2,5,19,p,0,
0.5075,Experiment4Metamer_ResponseGroup1.m,1,12,1,5,20,q,0,
1.0844,Experiment4Metamer_ResponseGroup1.m,1,6,1,8,20,q,0,
0.69242,Experiment4Metamer_ResponseGroup1.m,1,10,2,14,20,q,0,
0.74974,Experiment4Metamer_ResponseGroup1.m,2,18,2,8,19,p,0,
0.81588,Experiment4Metamer_ResponseGroup1.m,2,9,1,10,19,p,0,
0.55041,Experiment4Metamer_ResponseGroup1.m,1,19,2,16,20,q,0,
0.80461,Experiment4Metamer_ResponseGroup1.m,2,20,2,12,19,p,0,
0.68751,Experiment4Metamer_ResponseGroup1.m,2,12,2,10,19,p,0,
0.59006,Experiment4Metamer_ResponseGroup1.m,1,10,2,13,20,q,0,
0.60945,Experiment4Metamer_ResponseGroup1.m,2,1,2,12,19,p,0,
0.57366,Experiment4Metamer_ResponseGroup1.m,1,18,1,13,20,q,0,
0.57158,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,
0.62813,Experiment4Metamer_ResponseGroup1.m,2,20,2,4,19,p,0,
0.6823,Experiment4Metamer_ResponseGroup1.m,2,8,2,13,19,p,0,
0.5158,Experiment4Metamer_ResponseGroup1.m,1,6,1,13,20,q,0,
0.8601,Experiment4Metamer_ResponseGroup1.m,1,12,2,15,20,q,0,
0.71687,Experiment4Metamer_ResponseGroup1.m,2,2,1,10,19,p,0,
0.62461,Experiment4Metamer_ResponseGroup1.m,1,19,1,3,20,q,0,
0.71767,Experiment4Metamer_ResponseGroup1.m,2,12,1,9,19,p,0,
0.77371,Experiment4Metamer_ResponseGroup1.m,1,2,2,20,20,q,0,
0.78628,Experiment4Metamer_ResponseGroup1.m,1,3,2,14,20,q,0,
0.68003,Experiment4Metamer_ResponseGroup1.m,2,6,2,4,19,p,0,
0.64863,Experiment4Metamer_ResponseGroup1.m,2,1,1,16,19,p,0,
0.75995,Experiment4Metamer_ResponseGroup1.m,2,7,1,20,20,q,1,
0.67801,Experiment4Metamer_ResponseGroup1.m,1,19,1,12,20,q,0,
0.73709,Experiment4Metamer_ResponseGroup1.m,2,9,1,17,19,p,0,
0.69525,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.65445,Experiment4Metamer_ResponseGroup1.m,1,8,1,5,20,q,0,
0.59758,Experiment4Metamer_ResponseGroup1.m,2,19,2,18,19,p,0,
0.71848,Experiment4Metamer_ResponseGroup1.m,1,2,2,1,20,q,0,
0.76599,Experiment4Metamer_ResponseGroup1.m,2,5,1,3,19,p,0,
0.63628,Experiment4Metamer_ResponseGroup1.m,2,18,2,10,19,p,0,
0.58753,Experiment4Metamer_ResponseGroup1.m,1,7,1,14,20,q,0,
0.60725,Experiment4Metamer_ResponseGroup1.m,2,4,2,14,19,p,0,
0.8649,Experiment4Metamer_ResponseGroup1.m,1,18,2,19,20,q,0,
0.68513,Experiment4Metamer_ResponseGroup1.m,1,1,2,18,20,q,0,
0.58453,Experiment4Metamer_ResponseGroup1.m,1,19,2,14,20,q,0,
0.764,Experiment4Metamer_ResponseGroup1.m,2,14,1,18,19,p,0,
0.61286,Experiment4Metamer_ResponseGroup1.m,2,14,1,15,19,p,0,
0.92161,Experiment4Metamer_ResponseGroup1.m,1,11,1,1,20,q,0,
1.0639,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,
0.68401,Experiment4Metamer_ResponseGroup1.m,1,4,2,18,20,q,0,
0.60718,Experiment4Metamer_ResponseGroup1.m,2,12,2,17,19,p,0,
0.62041,Experiment4Metamer_ResponseGroup1.m,1,15,1,8,20,q,0,
0.74359,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.71856,Experiment4Metamer_ResponseGroup1.m,2,19,1,13,19,p,0,
0.64359,Experiment4Metamer_ResponseGroup1.m,1,13,1,9,20,q,0,
0.78438,Experiment4Metamer_ResponseGroup1.m,1,9,2,15,20,q,0,
0.59869,Experiment4Metamer_ResponseGroup1.m,1,19,2,8,20,q,0,
0.59055,Experiment4Metamer_ResponseGroup1.m,1,15,1,18,20,q,0,
0.68385,Experiment4Metamer_ResponseGroup1.m,1,10,2,6,20,q,0,
0.55668,Experiment4Metamer_ResponseGroup1.m,1,13,2,20,20,q,0,
0.76339,Experiment4Metamer_ResponseGroup1.m,1,1,1,7,20,q,0,
0.68779,Experiment4Metamer_ResponseGroup1.m,1,2,2,9,20,q,0,
0.60663,Experiment4Metamer_ResponseGroup1.m,1,19,2,6,20,q,0,
0.57856,Experiment4Metamer_ResponseGroup1.m,1,12,2,4,20,q,0,
0.58221,Experiment4Metamer_ResponseGroup1.m,1,7,2,6,20,q,0,
0.49503,Experiment4Metamer_ResponseGroup1.m,1,1,2,14,20,q,0,
0.48486,Experiment4Metamer_ResponseGroup1.m,2,17,1,20,20,q,1,
