RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.54107,Experiment4Metamer_ResponseGroup2.m,1,5,1,4,19,p,0,
0.64973,Experiment4Metamer_ResponseGroup2.m,1,12,1,12,19,p,0,
0.72237,Experiment4Metamer_ResponseGroup2.m,2,9,2,16,20,q,0,
0.84019,Experiment4Metamer_ResponseGroup2.m,1,9,2,1,19,p,0,
0.88644,Experiment4Metamer_ResponseGroup2.m,2,12,1,3,20,q,0,
0.68241,Experiment4Metamer_ResponseGroup2.m,1,19,1,18,19,p,0,
0.78833,Experiment4Metamer_ResponseGroup2.m,2,6,1,11,20,q,0,
0.69841,Experiment4Metamer_ResponseGroup2.m,2,7,2,5,20,q,0,
0.67893,Experiment4Metamer_ResponseGroup2.m,2,8,1,7,20,q,0,
0.59528,Experiment4Metamer_ResponseGroup2.m,1,13,1,12,19,p,0,
0.73091,Experiment4Metamer_ResponseGroup2.m,2,13,2,20,20,q,0,
0.62344,Experiment4Metamer_ResponseGroup2.m,1,14,1,5,19,p,0,
0.58949,Experiment4Metamer_ResponseGroup2.m,2,13,1,13,20,q,0,
0.59617,Experiment4Metamer_ResponseGroup2.m,1,6,2,3,19,p,0,
0.60135,Experiment4Metamer_ResponseGroup2.m,1,2,1,11,19,p,0,
0.67088,Experiment4Metamer_ResponseGroup2.m,1,5,2,3,19,p,0,
0.71143,Experiment4Metamer_ResponseGroup2.m,1,9,1,11,19,p,0,
1.7933,Experiment4Metamer_ResponseGroup2.m,2,17,1,15,20,q,0,
0.50545,Experiment4Metamer_ResponseGroup2.m,1,12,2,13,19,p,0,
0.62153,Experiment4Metamer_ResponseGroup2.m,1,9,1,1,19,p,0,
0.65725,Experiment4Metamer_ResponseGroup2.m,1,15,1,1,19,p,0,
0.65529,Experiment4Metamer_ResponseGroup2.m,2,16,2,1,20,q,0,
0.70772,Experiment4Metamer_ResponseGroup2.m,2,4,1,7,20,q,0,
0.61801,Experiment4Metamer_ResponseGroup2.m,1,1,1,15,19,p,0,
0.72828,Experiment4Metamer_ResponseGroup2.m,2,2,1,18,20,q,0,
0.55521,Experiment4Metamer_ResponseGroup2.m,1,2,2,5,19,p,0,
0.81453,Experiment4Metamer_ResponseGroup2.m,1,17,2,2,19,p,0,
0.63429,Experiment4Metamer_ResponseGroup2.m,1,20,1,2,19,p,0,
0.81408,Experiment4Metamer_ResponseGroup2.m,2,14,2,12,20,q,0,
0.66964,Experiment4Metamer_ResponseGroup2.m,1,5,2,17,19,p,0,
0.71235,Experiment4Metamer_ResponseGroup2.m,2,17,1,1,20,q,0,
0.71287,Experiment4Metamer_ResponseGroup2.m,1,17,1,11,19,p,0,
0.77846,Experiment4Metamer_ResponseGroup2.m,1,9,2,7,19,p,0,
0.61934,Experiment4Metamer_ResponseGroup2.m,1,19,2,4,19,p,0,
0.6692,Experiment4Metamer_ResponseGroup2.m,1,4,1,18,19,p,0,
0.6852,Experiment4Metamer_ResponseGroup2.m,2,19,1,4,20,q,0,
1.0072,Experiment4Metamer_ResponseGroup2.m,2,20,1,2,20,q,0,
0.67133,Experiment4Metamer_ResponseGroup2.m,2,3,2,18,20,q,0,
0.63102,Experiment4Metamer_ResponseGroup2.m,1,13,1,8,19,p,0,
0.65147,Experiment4Metamer_ResponseGroup2.m,1,17,1,5,19,p,0,
0.74192,Experiment4Metamer_ResponseGroup2.m,1,1,1,7,19,p,0,
0.83258,Experiment4Metamer_ResponseGroup2.m,1,16,2,1,19,p,0,
0.57111,Experiment4Metamer_ResponseGroup2.m,1,2,2,6,19,p,0,
0.67388,Experiment4Metamer_ResponseGroup2.m,2,15,1,20,20,q,0,
0.85187,Experiment4Metamer_ResponseGroup2.m,1,3,1,20,19,p,0,
0.58214,Experiment4Metamer_ResponseGroup2.m,1,14,2,14,19,p,0,
0.66458,Experiment4Metamer_ResponseGroup2.m,1,16,1,20,19,p,0,
0.6678,Experiment4Metamer_ResponseGroup2.m,2,11,2,20,20,q,0,
0.64206,Experiment4Metamer_ResponseGroup2.m,1,6,1,14,19,p,0,
0.565,Experiment4Metamer_ResponseGroup2.m,1,14,2,1,19,p,0,
0.60701,Experiment4Metamer_ResponseGroup2.m,2,17,1,16,20,q,0,
0.72324,Experiment4Metamer_ResponseGroup2.m,2,11,2,13,20,q,0,
0.73294,Experiment4Metamer_ResponseGroup2.m,2,9,1,3,20,q,0,
0.91619,Experiment4Metamer_ResponseGroup2.m,1,7,2,20,19,p,0,
0.63187,Experiment4Metamer_ResponseGroup2.m,2,6,1,15,20,q,0,
0.8624,Experiment4Metamer_ResponseGroup2.m,1,17,1,9,19,p,0,
0.89375,Experiment4Metamer_ResponseGroup2.m,2,4,2,4,19,p,1,
0.74817,Experiment4Metamer_ResponseGroup2.m,1,10,1,11,19,p,0,
0.70877,Experiment4Metamer_ResponseGroup2.m,2,7,1,17,20,q,0,
0.68424,Experiment4Metamer_ResponseGroup2.m,2,17,2,7,20,q,0,
0.73315,Experiment4Metamer_ResponseGroup2.m,2,1,1,19,20,q,0,
0.7311,Experiment4Metamer_ResponseGroup2.m,2,18,1,17,20,q,0,
0.65883,Experiment4Metamer_ResponseGroup2.m,2,8,2,10,20,q,0,
0.818,Experiment4Metamer_ResponseGroup2.m,2,14,1,12,20,q,0,
0.75404,Experiment4Metamer_ResponseGroup2.m,2,9,1,9,20,q,0,
0.69127,Experiment4Metamer_ResponseGroup2.m,1,7,1,11,19,p,0,
0.67949,Experiment4Metamer_ResponseGroup2.m,1,10,1,3,19,p,0,
0.71746,Experiment4Metamer_ResponseGroup2.m,2,12,2,8,20,q,0,
0.69552,Experiment4Metamer_ResponseGroup2.m,2,10,1,5,20,q,0,
0.73564,Experiment4Metamer_ResponseGroup2.m,2,15,2,19,20,q,0,
0.75332,Experiment4Metamer_ResponseGroup2.m,1,5,2,8,19,p,0,
0.64114,Experiment4Metamer_ResponseGroup2.m,2,17,1,3,20,q,0,
0.78819,Experiment4Metamer_ResponseGroup2.m,1,11,2,3,19,p,0,
0.75459,Experiment4Metamer_ResponseGroup2.m,2,2,1,12,20,q,0,
0.67502,Experiment4Metamer_ResponseGroup2.m,2,19,2,14,20,q,0,
0.64598,Experiment4Metamer_ResponseGroup2.m,1,14,2,14,19,p,0,
0.6281,Experiment4Metamer_ResponseGroup2.m,1,14,2,5,19,p,0,
0.68886,Experiment4Metamer_ResponseGroup2.m,1,18,1,14,19,p,0,
0.68212,Experiment4Metamer_ResponseGroup2.m,2,1,2,1,20,q,0,
0.74416,Experiment4Metamer_ResponseGroup2.m,2,11,2,15,20,q,0,
0.76671,Experiment4Metamer_ResponseGroup2.m,2,3,2,15,20,q,0,
0.60442,Experiment4Metamer_ResponseGroup2.m,2,10,1,20,20,q,0,
0.73865,Experiment4Metamer_ResponseGroup2.m,2,12,2,16,20,q,0,
0.7282,Experiment4Metamer_ResponseGroup2.m,1,18,1,8,19,p,0,
0.71399,Experiment4Metamer_ResponseGroup2.m,1,2,2,14,19,p,0,
0.57448,Experiment4Metamer_ResponseGroup2.m,2,19,2,11,20,q,0,
0.76733,Experiment4Metamer_ResponseGroup2.m,2,10,1,14,20,q,0,
0.61632,Experiment4Metamer_ResponseGroup2.m,1,13,2,20,19,p,0,
0.70334,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,20,q,0,
0.62391,Experiment4Metamer_ResponseGroup2.m,1,1,1,4,19,p,0,
0.77248,Experiment4Metamer_ResponseGroup2.m,1,12,1,9,20,q,1,
0.85214,Experiment4Metamer_ResponseGroup2.m,2,16,2,2,20,q,0,
0.74887,Experiment4Metamer_ResponseGroup2.m,2,1,2,4,20,q,0,
0.77033,Experiment4Metamer_ResponseGroup2.m,2,7,2,19,20,q,0,
0.70344,Experiment4Metamer_ResponseGroup2.m,2,6,1,5,20,q,0,
0.68137,Experiment4Metamer_ResponseGroup2.m,1,6,1,12,19,p,0,
0.78878,Experiment4Metamer_ResponseGroup2.m,2,18,2,14,20,q,0,
0.76535,Experiment4Metamer_ResponseGroup2.m,2,4,2,19,20,q,0,
0.69299,Experiment4Metamer_ResponseGroup2.m,1,7,2,9,19,p,0,
0.6791,Experiment4Metamer_ResponseGroup2.m,1,6,2,10,19,p,0,
0.67218,Experiment4Metamer_ResponseGroup2.m,2,6,2,9,20,q,0,
0.57741,Experiment4Metamer_ResponseGroup2.m,1,5,2,15,19,p,0,
0.68478,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,20,q,0,
0.71569,Experiment4Metamer_ResponseGroup2.m,2,20,2,11,20,q,0,
0.68482,Experiment4Metamer_ResponseGroup2.m,2,20,2,15,20,q,0,
0.67862,Experiment4Metamer_ResponseGroup2.m,2,5,1,16,20,q,0,
1.1619,Experiment4Metamer_ResponseGroup2.m,2,12,1,20,20,q,0,
0.70922,Experiment4Metamer_ResponseGroup2.m,1,11,1,10,19,p,0,
0.8632,Experiment4Metamer_ResponseGroup2.m,1,20,1,10,19,p,0,
0.70397,Experiment4Metamer_ResponseGroup2.m,2,4,2,16,20,q,0,
0.67938,Experiment4Metamer_ResponseGroup2.m,1,3,2,6,19,p,0,
0.80604,Experiment4Metamer_ResponseGroup2.m,2,3,2,8,20,q,0,
0.73211,Experiment4Metamer_ResponseGroup2.m,2,11,2,18,20,q,0,
0.71225,Experiment4Metamer_ResponseGroup2.m,2,2,1,15,20,q,0,
