RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.83002,Experiment4Metamer_ResponseGroup2.m,1,14,1,13,19,p,0,
1.4371,Experiment4Metamer_ResponseGroup2.m,2,3,2,1,20,q,0,
0.86527,Experiment4Metamer_ResponseGroup2.m,1,15,2,9,19,p,0,
0.65505,Experiment4Metamer_ResponseGroup2.m,1,15,2,18,19,p,0,
0.65369,Experiment4Metamer_ResponseGroup2.m,2,13,2,7,20,q,0,
0.62548,Experiment4Metamer_ResponseGroup2.m,1,2,1,5,19,p,0,
0.69128,Experiment4Metamer_ResponseGroup2.m,1,19,2,5,19,p,0,
0.5438,Experiment4Metamer_ResponseGroup2.m,1,4,1,7,20,q,1,
0.84446,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,
0.66564,Experiment4Metamer_ResponseGroup2.m,2,9,1,1,20,q,0,
0.59291,Experiment4Metamer_ResponseGroup2.m,2,9,2,5,20,q,0,
0.4889,Experiment4Metamer_ResponseGroup2.m,2,6,1,5,20,q,0,
0.54614,Experiment4Metamer_ResponseGroup2.m,1,7,1,16,19,p,0,
0.64155,Experiment4Metamer_ResponseGroup2.m,2,16,2,12,20,q,0,
0.68574,Experiment4Metamer_ResponseGroup2.m,1,16,1,5,19,p,0,
0.88223,Experiment4Metamer_ResponseGroup2.m,2,2,1,6,20,q,0,
0.98027,Experiment4Metamer_ResponseGroup2.m,2,13,2,10,20,q,0,
0.75085,Experiment4Metamer_ResponseGroup2.m,1,18,2,10,19,p,0,
0.81371,Experiment4Metamer_ResponseGroup2.m,2,20,1,19,20,q,0,
0.68949,Experiment4Metamer_ResponseGroup2.m,1,19,2,3,19,p,0,
0.78092,Experiment4Metamer_ResponseGroup2.m,1,9,1,18,19,p,0,
0.69433,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,19,p,1,
0.38839,Experiment4Metamer_ResponseGroup2.m,1,10,1,15,19,p,0,
0.6028,Experiment4Metamer_ResponseGroup2.m,2,13,1,7,19,p,1,
0.62871,Experiment4Metamer_ResponseGroup2.m,2,11,2,2,20,q,0,
0.48634,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,
1.2934,Experiment4Metamer_ResponseGroup2.m,2,16,2,15,20,q,0,
0.46542,Experiment4Metamer_ResponseGroup2.m,1,19,1,4,19,p,0,
0.67568,Experiment4Metamer_ResponseGroup2.m,1,11,2,18,19,p,0,
1.0814,Experiment4Metamer_ResponseGroup2.m,1,1,2,10,19,p,0,
0.48362,Experiment4Metamer_ResponseGroup2.m,1,18,2,8,19,p,0,
0.4473,Experiment4Metamer_ResponseGroup2.m,1,18,1,9,19,p,0,
0.84817,Experiment4Metamer_ResponseGroup2.m,2,16,2,8,20,q,0,
0.87325,Experiment4Metamer_ResponseGroup2.m,2,10,1,13,20,q,0,
0.51173,Experiment4Metamer_ResponseGroup2.m,1,20,2,6,19,p,0,
0.90008,Experiment4Metamer_ResponseGroup2.m,1,16,1,8,19,p,0,
0.62549,Experiment4Metamer_ResponseGroup2.m,1,13,1,10,19,p,0,
1.0262,Experiment4Metamer_ResponseGroup2.m,2,12,2,6,20,q,0,
0.73063,Experiment4Metamer_ResponseGroup2.m,1,19,1,11,19,p,0,
0.73753,Experiment4Metamer_ResponseGroup2.m,1,8,1,8,19,p,0,
0.84794,Experiment4Metamer_ResponseGroup2.m,1,8,2,20,19,p,0,
0.97671,Experiment4Metamer_ResponseGroup2.m,2,11,2,15,20,q,0,
0.97806,Experiment4Metamer_ResponseGroup2.m,1,17,1,10,19,p,0,
0.53766,Experiment4Metamer_ResponseGroup2.m,1,10,1,17,19,p,0,
0.92041,Experiment4Metamer_ResponseGroup2.m,2,8,1,13,20,q,0,
0.80034,Experiment4Metamer_ResponseGroup2.m,2,9,1,19,19,p,1,
0.68219,Experiment4Metamer_ResponseGroup2.m,1,2,2,11,19,p,0,
0.9081,Experiment4Metamer_ResponseGroup2.m,2,4,2,14,20,q,0,
1.0846,Experiment4Metamer_ResponseGroup2.m,2,14,1,5,20,q,0,
0.51324,Experiment4Metamer_ResponseGroup2.m,1,15,1,3,19,p,0,
0.8009,Experiment4Metamer_ResponseGroup2.m,1,19,2,5,19,p,0,
0.55621,Experiment4Metamer_ResponseGroup2.m,2,10,1,11,20,q,0,
1.1253,Experiment4Metamer_ResponseGroup2.m,2,12,2,12,20,q,0,
0.50587,Experiment4Metamer_ResponseGroup2.m,1,14,1,11,19,p,0,
0.56525,Experiment4Metamer_ResponseGroup2.m,2,8,1,2,20,q,0,
0.76873,Experiment4Metamer_ResponseGroup2.m,1,9,1,14,19,p,0,
0.84343,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,
0.75333,Experiment4Metamer_ResponseGroup2.m,2,1,1,17,20,q,0,
0.91782,Experiment4Metamer_ResponseGroup2.m,2,1,2,16,20,q,0,
0.64053,Experiment4Metamer_ResponseGroup2.m,2,5,1,18,20,q,0,
0.44035,Experiment4Metamer_ResponseGroup2.m,2,12,1,2,19,p,1,
0.63522,Experiment4Metamer_ResponseGroup2.m,2,8,2,13,20,q,0,
0.61228,Experiment4Metamer_ResponseGroup2.m,1,3,2,1,19,p,0,
0.68752,Experiment4Metamer_ResponseGroup2.m,1,17,1,13,19,p,0,
0.424,Experiment4Metamer_ResponseGroup2.m,1,20,1,8,19,p,0,
0.71467,Experiment4Metamer_ResponseGroup2.m,1,15,1,20,19,p,0,
0.57324,Experiment4Metamer_ResponseGroup2.m,1,8,2,8,19,p,0,
0.79277,Experiment4Metamer_ResponseGroup2.m,1,10,2,20,19,p,0,
0.71309,Experiment4Metamer_ResponseGroup2.m,2,14,1,5,20,q,0,
0.74447,Experiment4Metamer_ResponseGroup2.m,1,15,1,14,19,p,0,
0.87122,Experiment4Metamer_ResponseGroup2.m,1,7,1,1,19,p,0,
0.61251,Experiment4Metamer_ResponseGroup2.m,1,12,1,4,19,p,0,
0.58261,Experiment4Metamer_ResponseGroup2.m,1,8,2,10,19,p,0,
0.65198,Experiment4Metamer_ResponseGroup2.m,2,18,1,19,20,q,0,
0.58028,Experiment4Metamer_ResponseGroup2.m,2,15,2,16,20,q,0,
0.79341,Experiment4Metamer_ResponseGroup2.m,2,15,1,2,20,q,0,
0.79038,Experiment4Metamer_ResponseGroup2.m,2,17,1,8,20,q,0,
0.62387,Experiment4Metamer_ResponseGroup2.m,2,14,2,17,20,q,0,
0.54169,Experiment4Metamer_ResponseGroup2.m,2,9,2,2,20,q,0,
0.69073,Experiment4Metamer_ResponseGroup2.m,1,18,2,15,19,p,0,
0.97673,Experiment4Metamer_ResponseGroup2.m,1,18,1,12,19,p,0,
0.62148,Experiment4Metamer_ResponseGroup2.m,2,8,2,2,20,q,0,
0.58378,Experiment4Metamer_ResponseGroup2.m,2,8,2,3,20,q,0,
0.6933,Experiment4Metamer_ResponseGroup2.m,1,14,2,17,19,p,0,
0.70776,Experiment4Metamer_ResponseGroup2.m,1,6,2,1,19,p,0,
0.71148,Experiment4Metamer_ResponseGroup2.m,1,11,2,16,19,p,0,
0.63587,Experiment4Metamer_ResponseGroup2.m,1,9,1,20,19,p,0,
0.6619,Experiment4Metamer_ResponseGroup2.m,1,16,2,10,20,q,1,
0.75989,Experiment4Metamer_ResponseGroup2.m,1,10,1,2,19,p,0,
0.74702,Experiment4Metamer_ResponseGroup2.m,2,5,2,17,20,q,0,
0.74881,Experiment4Metamer_ResponseGroup2.m,2,6,2,18,20,q,0,
0.95838,Experiment4Metamer_ResponseGroup2.m,2,4,2,6,20,q,0,
0.9102,Experiment4Metamer_ResponseGroup2.m,1,16,2,11,19,p,0,
0.19728,Experiment4Metamer_ResponseGroup2.m,1,3,1,20,19,p,0,
0.92483,Experiment4Metamer_ResponseGroup2.m,2,4,2,11,20,q,0,
0.5234,Experiment4Metamer_ResponseGroup2.m,2,8,1,7,20,q,0,
1.216,Experiment4Metamer_ResponseGroup2.m,1,20,2,2,19,p,0,
0.73067,Experiment4Metamer_ResponseGroup2.m,2,7,2,2,20,q,0,
0.85653,Experiment4Metamer_ResponseGroup2.m,1,20,2,5,20,q,1,
888,Experiment4Metamer_ResponseGroup2.m,2,1,2,12,888,888,888,
0.76566,Experiment4Metamer_ResponseGroup2.m,2,12,1,14,20,q,0,
0.5807,Experiment4Metamer_ResponseGroup2.m,1,5,2,9,19,p,0,
0.74678,Experiment4Metamer_ResponseGroup2.m,1,4,1,19,19,p,0,
0.57549,Experiment4Metamer_ResponseGroup2.m,1,4,2,4,19,p,0,
0.98181,Experiment4Metamer_ResponseGroup2.m,2,2,2,2,20,q,0,
0.88176,Experiment4Metamer_ResponseGroup2.m,2,4,1,17,20,q,0,
1.2984,Experiment4Metamer_ResponseGroup2.m,2,12,1,12,20,q,0,
1.2526,Experiment4Metamer_ResponseGroup2.m,2,11,1,2,20,q,0,
1.0439,Experiment4Metamer_ResponseGroup2.m,1,16,2,4,19,p,0,
1.2031,Experiment4Metamer_ResponseGroup2.m,1,8,2,7,19,p,0,
0.5579,Experiment4Metamer_ResponseGroup2.m,1,8,1,17,19,p,0,
0.74637,Experiment4Metamer_ResponseGroup2.m,1,6,2,5,19,p,0,
0.83184,Experiment4Metamer_ResponseGroup2.m,1,3,1,12,19,p,0,
0.88928,Experiment4Metamer_ResponseGroup2.m,1,19,1,13,19,p,0,
0.58407,Experiment4Metamer_ResponseGroup2.m,2,7,1,15,19,p,1,
0.76529,Experiment4Metamer_ResponseGroup2.m,1,1,2,15,19,p,0,
0.7704,Experiment4Metamer_ResponseGroup2.m,2,3,2,9,20,q,0,
0.56207,Experiment4Metamer_ResponseGroup2.m,1,10,1,8,19,p,0,
0.66765,Experiment4Metamer_ResponseGroup2.m,1,9,2,4,19,p,0,
0.66013,Experiment4Metamer_ResponseGroup2.m,1,1,1,10,19,p,0,
0.67052,Experiment4Metamer_ResponseGroup2.m,2,6,2,14,20,q,0,
0.62987,Experiment4Metamer_ResponseGroup2.m,2,17,1,9,19,p,1,
0.73315,Experiment4Metamer_ResponseGroup2.m,2,5,1,19,20,q,0,
0.63528,Experiment4Metamer_ResponseGroup2.m,1,19,1,2,19,p,0,
0.51388,Experiment4Metamer_ResponseGroup2.m,1,5,1,15,19,p,0,
0.57664,Experiment4Metamer_ResponseGroup2.m,2,13,1,12,20,q,0,
0.56637,Experiment4Metamer_ResponseGroup2.m,2,19,2,11,19,p,1,
0.5524,Experiment4Metamer_ResponseGroup2.m,1,19,1,12,19,p,0,
0.60889,Experiment4Metamer_ResponseGroup2.m,1,4,1,9,19,p,0,
0.39609,Experiment4Metamer_ResponseGroup2.m,1,4,1,15,19,p,0,
0.59142,Experiment4Metamer_ResponseGroup2.m,2,17,2,18,20,q,0,
0.74222,Experiment4Metamer_ResponseGroup2.m,2,14,1,9,20,q,0,
0.50751,Experiment4Metamer_ResponseGroup2.m,1,8,1,5,19,p,0,
0.43082,Experiment4Metamer_ResponseGroup2.m,1,1,1,7,19,p,0,
0.7287,Experiment4Metamer_ResponseGroup2.m,2,14,2,16,19,p,1,
0.67844,Experiment4Metamer_ResponseGroup2.m,1,14,2,11,19,p,0,
0.65904,Experiment4Metamer_ResponseGroup2.m,2,9,2,11,20,q,0,
0.92104,Experiment4Metamer_ResponseGroup2.m,2,11,1,10,19,p,1,
0.67738,Experiment4Metamer_ResponseGroup2.m,2,13,1,1,20,q,0,
0.73414,Experiment4Metamer_ResponseGroup2.m,1,12,2,12,19,p,0,
1.7231,Experiment4Metamer_ResponseGroup2.m,2,19,1,7,19,p,1,
1.4614,Experiment4Metamer_ResponseGroup2.m,2,13,1,9,20,q,0,
0.96397,Experiment4Metamer_ResponseGroup2.m,1,3,1,3,19,p,0,
0.71622,Experiment4Metamer_ResponseGroup2.m,2,4,1,14,19,p,1,
1.552,Experiment4Metamer_ResponseGroup2.m,1,13,1,3,19,p,0,
888,Experiment4Metamer_ResponseGroup2.m,2,12,2,5,888,888,888,
0.78921,Experiment4Metamer_ResponseGroup2.m,1,7,2,17,19,p,0,
1.1666,Experiment4Metamer_ResponseGroup2.m,2,6,1,3,20,q,0,
0.80779,Experiment4Metamer_ResponseGroup2.m,1,9,1,6,19,p,0,
0.99077,Experiment4Metamer_ResponseGroup2.m,2,4,2,1,20,q,0,
1.0082,Experiment4Metamer_ResponseGroup2.m,2,4,1,16,20,q,0,
1.1307,Experiment4Metamer_ResponseGroup2.m,1,12,2,15,19,p,0,
1.4464,Experiment4Metamer_ResponseGroup2.m,1,4,2,11,19,p,0,
0.65464,Experiment4Metamer_ResponseGroup2.m,1,11,2,17,19,p,0,
0.69385,Experiment4Metamer_ResponseGroup2.m,1,2,1,14,19,p,0,
0.56801,Experiment4Metamer_ResponseGroup2.m,1,1,1,4,19,p,0,
0.56853,Experiment4Metamer_ResponseGroup2.m,1,11,2,2,19,p,0,
0.57235,Experiment4Metamer_ResponseGroup2.m,1,15,1,12,19,p,0,
0.52236,Experiment4Metamer_ResponseGroup2.m,1,5,1,2,19,p,0,
0.44516,Experiment4Metamer_ResponseGroup2.m,1,4,1,18,19,p,0,
0.55574,Experiment4Metamer_ResponseGroup2.m,1,17,2,1,19,p,0,
0.6317,Experiment4Metamer_ResponseGroup2.m,2,7,1,3,20,q,0,
0.681,Experiment4Metamer_ResponseGroup2.m,2,4,2,18,20,q,0,
0.49905,Experiment4Metamer_ResponseGroup2.m,1,6,2,12,19,p,0,
0.81724,Experiment4Metamer_ResponseGroup2.m,2,18,1,5,20,q,0,
0.66184,Experiment4Metamer_ResponseGroup2.m,1,4,2,7,19,p,0,
0.55008,Experiment4Metamer_ResponseGroup2.m,1,13,2,3,19,p,0,
0.99888,Experiment4Metamer_ResponseGroup2.m,2,18,1,10,20,q,0,
0.56059,Experiment4Metamer_ResponseGroup2.m,1,17,1,15,19,p,0,
0.59526,Experiment4Metamer_ResponseGroup2.m,1,6,2,16,19,p,0,
0.57062,Experiment4Metamer_ResponseGroup2.m,2,18,1,5,20,q,0,
0.76636,Experiment4Metamer_ResponseGroup2.m,2,19,2,7,19,p,1,
0.5768,Experiment4Metamer_ResponseGroup2.m,2,1,1,17,20,q,0,
0.60451,Experiment4Metamer_ResponseGroup2.m,2,8,2,9,20,q,0,
0.95336,Experiment4Metamer_ResponseGroup2.m,1,5,1,11,19,p,0,
0.79946,Experiment4Metamer_ResponseGroup2.m,2,20,2,18,20,q,0,
0.72806,Experiment4Metamer_ResponseGroup2.m,2,10,2,1,20,q,0,
0.61998,Experiment4Metamer_ResponseGroup2.m,1,13,1,9,19,p,0,
1.1822,Experiment4Metamer_ResponseGroup2.m,2,17,2,19,20,q,0,
0.97057,Experiment4Metamer_ResponseGroup2.m,2,19,2,19,20,q,0,
0.74535,Experiment4Metamer_ResponseGroup2.m,2,7,1,13,20,q,0,
1.1214,Experiment4Metamer_ResponseGroup2.m,2,3,1,18,20,q,0,
0.75002,Experiment4Metamer_ResponseGroup2.m,1,5,1,6,19,p,0,
0.88967,Experiment4Metamer_ResponseGroup2.m,1,9,2,18,19,p,0,
0.55923,Experiment4Metamer_ResponseGroup2.m,2,5,1,15,20,q,0,
0.78829,Experiment4Metamer_ResponseGroup2.m,2,9,2,11,20,q,0,
0.6492,Experiment4Metamer_ResponseGroup2.m,2,10,1,14,20,q,0,
0.51201,Experiment4Metamer_ResponseGroup2.m,2,19,2,2,20,q,0,
0.54478,Experiment4Metamer_ResponseGroup2.m,2,2,1,17,20,q,0,
0.68448,Experiment4Metamer_ResponseGroup2.m,1,14,1,3,19,p,0,
0.81235,Experiment4Metamer_ResponseGroup2.m,1,7,2,6,19,p,0,
0.9895,Experiment4Metamer_ResponseGroup2.m,2,4,2,1,20,q,0,
0.5376,Experiment4Metamer_ResponseGroup2.m,1,5,1,7,19,p,0,
1.1887,Experiment4Metamer_ResponseGroup2.m,2,4,1,15,20,q,0,
0.70031,Experiment4Metamer_ResponseGroup2.m,1,19,1,7,19,p,0,
0.87885,Experiment4Metamer_ResponseGroup2.m,2,17,1,20,20,q,0,
0.73991,Experiment4Metamer_ResponseGroup2.m,2,6,2,7,20,q,0,
0.67273,Experiment4Metamer_ResponseGroup2.m,1,20,1,13,19,p,0,
1.1729,Experiment4Metamer_ResponseGroup2.m,1,18,1,5,19,p,0,
0.62067,Experiment4Metamer_ResponseGroup2.m,2,12,1,17,20,q,0,
0.7124,Experiment4Metamer_ResponseGroup2.m,1,16,2,20,19,p,0,
0.7338,Experiment4Metamer_ResponseGroup2.m,2,10,2,13,20,q,0,
0.56072,Experiment4Metamer_ResponseGroup2.m,2,15,2,1,20,q,0,
0.4982,Experiment4Metamer_ResponseGroup2.m,2,4,2,3,20,q,0,
0.40589,Experiment4Metamer_ResponseGroup2.m,2,1,1,12,20,q,0,
0.34238,Experiment4Metamer_ResponseGroup2.m,1,6,1,5,19,p,0,
0.49451,Experiment4Metamer_ResponseGroup2.m,1,2,2,1,19,p,0,
0.47968,Experiment4Metamer_ResponseGroup2.m,2,8,1,12,20,q,0,
0.50159,Experiment4Metamer_ResponseGroup2.m,2,8,1,1,20,q,0,
0.57477,Experiment4Metamer_ResponseGroup2.m,2,13,2,2,19,p,1,
0.64146,Experiment4Metamer_ResponseGroup2.m,1,1,2,18,19,p,0,
0.59474,Experiment4Metamer_ResponseGroup2.m,2,4,1,9,20,q,0,
0.81947,Experiment4Metamer_ResponseGroup2.m,1,16,1,2,19,p,0,
0.72892,Experiment4Metamer_ResponseGroup2.m,1,4,2,9,19,p,0,
0.8432,Experiment4Metamer_ResponseGroup2.m,1,20,1,10,20,q,1,
1.1794,Experiment4Metamer_ResponseGroup2.m,2,2,1,18,20,q,0,
0.96145,Experiment4Metamer_ResponseGroup2.m,2,8,2,4,20,q,0,
0.83405,Experiment4Metamer_ResponseGroup2.m,2,8,2,5,20,q,0,
1.0237,Experiment4Metamer_ResponseGroup2.m,1,11,1,10,19,p,0,
1.0399,Experiment4Metamer_ResponseGroup2.m,2,5,2,6,20,q,0,
0.99086,Experiment4Metamer_ResponseGroup2.m,1,5,2,14,19,p,0,
1.1058,Experiment4Metamer_ResponseGroup2.m,1,3,1,18,19,p,0,
1.3307,Experiment4Metamer_ResponseGroup2.m,1,8,2,15,19,p,0,
1.5204,Experiment4Metamer_ResponseGroup2.m,2,15,1,1,20,q,0,
1.0788,Experiment4Metamer_ResponseGroup2.m,1,13,2,3,19,p,0,
0.89406,Experiment4Metamer_ResponseGroup2.m,2,2,2,9,20,q,0,
1.2515,Experiment4Metamer_ResponseGroup2.m,2,18,2,16,20,q,0,
1.1923,Experiment4Metamer_ResponseGroup2.m,1,18,1,4,19,p,0,
1.0761,Experiment4Metamer_ResponseGroup2.m,1,13,1,19,19,p,0,
0.87992,Experiment4Metamer_ResponseGroup2.m,1,1,2,18,19,p,0,
0.53293,Experiment4Metamer_ResponseGroup2.m,1,8,2,4,19,p,0,
0.53029,Experiment4Metamer_ResponseGroup2.m,1,5,1,6,19,p,0,
0.49934,Experiment4Metamer_ResponseGroup2.m,1,14,2,9,19,p,0,
1.2098,Experiment4Metamer_ResponseGroup2.m,2,18,1,18,20,q,0,
0.8738,Experiment4Metamer_ResponseGroup2.m,1,13,2,3,19,p,0,
