RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.8018,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,
0.75939,Experiment4Metamer_ResponseGroup1.m,1,11,1,15,20,q,0,
0.83541,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,
0.64964,Experiment4Metamer_ResponseGroup1.m,1,10,1,8,19,p,1,
1.0301,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,
0.89203,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,
0.75153,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
0.72503,Experiment4Metamer_ResponseGroup1.m,2,14,1,20,19,p,0,
0.85909,Experiment4Metamer_ResponseGroup1.m,1,12,2,14,20,q,0,
1.8375,Experiment4Metamer_ResponseGroup1.m,2,10,2,13,19,p,0,
0.89971,Experiment4Metamer_ResponseGroup1.m,1,19,1,7,19,p,1,
0.70895,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.70202,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,
0.81476,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,
0.92843,Experiment4Metamer_ResponseGroup1.m,1,9,2,19,20,q,0,
0.65193,Experiment4Metamer_ResponseGroup1.m,2,19,1,6,19,p,0,
0.83803,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,
1.5167,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,
0.76727,Experiment4Metamer_ResponseGroup1.m,1,11,1,14,20,q,0,
1.1072,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,
0.88088,Experiment4Metamer_ResponseGroup1.m,1,8,1,13,20,q,0,
0.87974,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,
1.2804,Experiment4Metamer_ResponseGroup1.m,1,8,1,20,20,q,0,
0.69606,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,
0.85817,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,
0.74883,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,
0.60885,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,
0.71312,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,
0.84468,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,20,q,0,
0.70815,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.73784,Experiment4Metamer_ResponseGroup1.m,1,18,2,3,19,p,1,
0.94391,Experiment4Metamer_ResponseGroup1.m,1,19,1,10,20,q,0,
0.6594,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,
1.0364,Experiment4Metamer_ResponseGroup1.m,2,7,1,15,19,p,0,
0.76559,Experiment4Metamer_ResponseGroup1.m,1,5,2,11,20,q,0,
0.72703,Experiment4Metamer_ResponseGroup1.m,1,15,1,15,19,p,1,
0.89393,Experiment4Metamer_ResponseGroup1.m,1,14,1,15,20,q,0,
1.0815,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,
0.81801,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,
1.1382,Experiment4Metamer_ResponseGroup1.m,1,9,2,9,20,q,0,
1.3995,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,20,q,0,
0.74723,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,
1.2033,Experiment4Metamer_ResponseGroup1.m,2,14,1,3,19,p,0,
1.0389,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.93104,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
1.4235,Experiment4Metamer_ResponseGroup1.m,2,8,2,17,19,p,0,
0.93317,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,19,p,0,
1.2113,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.72263,Experiment4Metamer_ResponseGroup1.m,2,11,2,9,19,p,0,
0.65285,Experiment4Metamer_ResponseGroup1.m,2,13,1,1,19,p,0,
0.6945,Experiment4Metamer_ResponseGroup1.m,2,14,1,17,19,p,0,
0.73646,Experiment4Metamer_ResponseGroup1.m,1,20,2,18,20,q,0,
0.83127,Experiment4Metamer_ResponseGroup1.m,1,12,1,19,20,q,0,
0.82931,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,
0.80235,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,
0.65039,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,
0.69631,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,20,q,1,
1.4062,Experiment4Metamer_ResponseGroup1.m,1,8,2,11,20,q,0,
1.4434,Experiment4Metamer_ResponseGroup1.m,1,14,1,16,20,q,0,
0.76356,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,
0.77557,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,
1.1129,Experiment4Metamer_ResponseGroup1.m,1,14,1,18,20,q,0,
0.67309,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,
0.60526,Experiment4Metamer_ResponseGroup1.m,1,20,1,19,20,q,0,
0.67198,Experiment4Metamer_ResponseGroup1.m,1,8,2,7,20,q,0,
1.0366,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,
0.68599,Experiment4Metamer_ResponseGroup1.m,2,10,1,18,19,p,0,
0.69417,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,
1.1923,Experiment4Metamer_ResponseGroup1.m,2,12,2,7,20,q,1,
1.0097,Experiment4Metamer_ResponseGroup1.m,1,3,2,14,19,p,1,
0.96213,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,
0.8514,Experiment4Metamer_ResponseGroup1.m,2,3,1,16,19,p,0,
0.77897,Experiment4Metamer_ResponseGroup1.m,2,6,2,6,19,p,0,
1.064,Experiment4Metamer_ResponseGroup1.m,2,9,2,18,19,p,0,
0.77417,Experiment4Metamer_ResponseGroup1.m,1,8,1,7,20,q,0,
1.675,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,
1.6289,Experiment4Metamer_ResponseGroup1.m,2,15,1,13,19,p,0,
0.60093,Experiment4Metamer_ResponseGroup1.m,1,4,1,9,20,q,0,
0.66263,Experiment4Metamer_ResponseGroup1.m,2,1,1,2,19,p,0,
0.71435,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,
1.0834,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,
1.4545,Experiment4Metamer_ResponseGroup1.m,1,20,2,19,20,q,0,
1.0577,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,
1.0302,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.88628,Experiment4Metamer_ResponseGroup1.m,2,13,1,3,19,p,0,
1.1512,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,
0.70148,Experiment4Metamer_ResponseGroup1.m,1,11,1,20,20,q,0,
0.89504,Experiment4Metamer_ResponseGroup1.m,2,10,1,13,19,p,0,
0.82873,Experiment4Metamer_ResponseGroup1.m,2,3,1,8,19,p,0,
0.94935,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,
1.0146,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,
1.7057,Experiment4Metamer_ResponseGroup1.m,2,15,2,6,19,p,0,
0.76457,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,
0.64347,Experiment4Metamer_ResponseGroup1.m,1,18,1,10,19,p,1,
0.75854,Experiment4Metamer_ResponseGroup1.m,1,13,1,7,20,q,0,
0.64539,Experiment4Metamer_ResponseGroup1.m,1,13,2,8,20,q,0,
0.60997,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,
0.75102,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
0.67092,Experiment4Metamer_ResponseGroup1.m,1,6,2,15,20,q,0,
0.61095,Experiment4Metamer_ResponseGroup1.m,1,20,2,5,20,q,0,
0.86048,Experiment4Metamer_ResponseGroup1.m,1,16,2,4,20,q,0,
0.83469,Experiment4Metamer_ResponseGroup1.m,1,1,1,20,20,q,0,
0.63016,Experiment4Metamer_ResponseGroup1.m,1,15,2,10,20,q,0,
0.67756,Experiment4Metamer_ResponseGroup1.m,2,20,2,7,19,p,0,
0.64977,Experiment4Metamer_ResponseGroup1.m,2,16,2,5,20,q,1,
0.53509,Experiment4Metamer_ResponseGroup1.m,1,15,2,20,20,q,0,
0.68665,Experiment4Metamer_ResponseGroup1.m,2,3,1,5,19,p,0,
1.0297,Experiment4Metamer_ResponseGroup1.m,1,12,1,15,20,q,0,
1.0521,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,19,p,1,
1.2776,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,
1.0629,Experiment4Metamer_ResponseGroup1.m,1,13,2,12,20,q,0,
1.005,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
1.1966,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,
888,Experiment4Metamer_ResponseGroup1.m,1,5,1,4,888,888,888,
0.75586,Experiment4Metamer_ResponseGroup1.m,1,12,1,12,20,q,0,
0.74397,Experiment4Metamer_ResponseGroup1.m,2,9,2,16,19,p,0,
888,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,888,888,888,
0.96425,Experiment4Metamer_ResponseGroup1.m,2,12,1,3,19,p,0,
1.0464,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,
888,Experiment4Metamer_ResponseGroup1.m,2,6,1,11,888,888,888,
0.88823,Experiment4Metamer_ResponseGroup1.m,2,7,2,5,20,q,1,
0.94193,Experiment4Metamer_ResponseGroup1.m,2,8,1,7,19,p,0,
0.74929,Experiment4Metamer_ResponseGroup1.m,1,13,1,12,20,q,0,
1.0359,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.65058,Experiment4Metamer_ResponseGroup1.m,1,14,1,5,20,q,0,
0.8039,Experiment4Metamer_ResponseGroup1.m,2,13,1,13,19,p,0,
0.70186,Experiment4Metamer_ResponseGroup1.m,1,6,2,3,20,q,0,
1.0162,Experiment4Metamer_ResponseGroup1.m,1,2,1,11,20,q,0,
0.56818,Experiment4Metamer_ResponseGroup1.m,1,5,2,3,20,q,0,
0.73734,Experiment4Metamer_ResponseGroup1.m,1,9,1,11,20,q,0,
0.64176,Experiment4Metamer_ResponseGroup1.m,2,17,1,15,19,p,0,
0.97813,Experiment4Metamer_ResponseGroup1.m,1,12,2,13,20,q,0,
0.6956,Experiment4Metamer_ResponseGroup1.m,1,9,1,1,20,q,0,
0.55768,Experiment4Metamer_ResponseGroup1.m,1,15,1,1,20,q,0,
0.67673,Experiment4Metamer_ResponseGroup1.m,2,16,2,1,19,p,0,
0.66933,Experiment4Metamer_ResponseGroup1.m,2,4,1,7,19,p,0,
0.80658,Experiment4Metamer_ResponseGroup1.m,1,1,1,15,20,q,0,
0.9719,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,
0.72986,Experiment4Metamer_ResponseGroup1.m,1,2,2,5,20,q,0,
1.1423,Experiment4Metamer_ResponseGroup1.m,1,17,2,2,20,q,0,
1.359,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,
0.70872,Experiment4Metamer_ResponseGroup1.m,2,14,2,12,19,p,0,
0.87136,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
0.8569,Experiment4Metamer_ResponseGroup1.m,2,17,1,1,19,p,0,
0.86602,Experiment4Metamer_ResponseGroup1.m,1,17,1,11,20,q,0,
0.90992,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,20,q,0,
1.4212,Experiment4Metamer_ResponseGroup1.m,1,19,2,4,19,p,1,
0.82126,Experiment4Metamer_ResponseGroup1.m,1,4,1,18,20,q,0,
0.78014,Experiment4Metamer_ResponseGroup1.m,2,19,1,4,19,p,0,
0.84956,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.65497,Experiment4Metamer_ResponseGroup1.m,2,3,2,18,19,p,0,
0.56758,Experiment4Metamer_ResponseGroup1.m,1,13,1,8,20,q,0,
0.65437,Experiment4Metamer_ResponseGroup1.m,1,17,1,5,20,q,0,
0.67084,Experiment4Metamer_ResponseGroup1.m,1,1,1,7,19,p,1,
0.7563,Experiment4Metamer_ResponseGroup1.m,1,16,2,1,20,q,0,
1.3715,Experiment4Metamer_ResponseGroup1.m,1,2,2,6,20,q,0,
0.72536,Experiment4Metamer_ResponseGroup1.m,2,15,1,20,19,p,0,
0.58403,Experiment4Metamer_ResponseGroup1.m,1,3,1,20,19,p,1,
0.90386,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
1.5084,Experiment4Metamer_ResponseGroup1.m,1,16,1,20,20,q,0,
0.79333,Experiment4Metamer_ResponseGroup1.m,2,11,2,20,19,p,0,
0.60106,Experiment4Metamer_ResponseGroup1.m,1,6,1,14,20,q,0,
0.92705,Experiment4Metamer_ResponseGroup1.m,1,14,2,1,20,q,0,
1.2456,Experiment4Metamer_ResponseGroup1.m,2,17,1,16,20,q,1,
1.0841,Experiment4Metamer_ResponseGroup1.m,2,11,2,13,19,p,0,
1.5086,Experiment4Metamer_ResponseGroup1.m,2,9,1,3,19,p,0,
0.96733,Experiment4Metamer_ResponseGroup1.m,1,7,2,20,20,q,0,
1.2793,Experiment4Metamer_ResponseGroup1.m,2,6,1,15,19,p,0,
1.5202,Experiment4Metamer_ResponseGroup1.m,1,17,1,9,20,q,0,
0.86764,Experiment4Metamer_ResponseGroup1.m,2,4,2,4,19,p,0,
0.87097,Experiment4Metamer_ResponseGroup1.m,1,10,1,11,20,q,0,
1.0161,Experiment4Metamer_ResponseGroup1.m,2,7,1,17,19,p,0,
1.1091,Experiment4Metamer_ResponseGroup1.m,2,17,2,7,19,p,0,
1.4226,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,
0.79202,Experiment4Metamer_ResponseGroup1.m,2,18,1,17,19,p,0,
0.65858,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,
0.73927,Experiment4Metamer_ResponseGroup1.m,2,14,1,12,19,p,0,
0.56178,Experiment4Metamer_ResponseGroup1.m,2,9,1,9,19,p,0,
0.97474,Experiment4Metamer_ResponseGroup1.m,1,7,1,11,20,q,0,
0.93505,Experiment4Metamer_ResponseGroup1.m,1,10,1,3,20,q,0,
0.9214,Experiment4Metamer_ResponseGroup1.m,2,12,2,8,20,q,1,
0.64384,Experiment4Metamer_ResponseGroup1.m,2,10,1,5,19,p,0,
0.7905,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.93916,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,
0.61385,Experiment4Metamer_ResponseGroup1.m,2,17,1,3,19,p,0,
1.4163,Experiment4Metamer_ResponseGroup1.m,1,11,2,3,20,q,0,
0.77618,Experiment4Metamer_ResponseGroup1.m,2,2,1,12,19,p,0,
0.74964,Experiment4Metamer_ResponseGroup1.m,2,19,2,14,19,p,0,
1.4688,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
0.95989,Experiment4Metamer_ResponseGroup1.m,1,14,2,5,20,q,0,
0.7699,Experiment4Metamer_ResponseGroup1.m,1,18,1,14,20,q,0,
0.76201,Experiment4Metamer_ResponseGroup1.m,2,1,2,1,19,p,0,
0.61595,Experiment4Metamer_ResponseGroup1.m,2,11,2,15,19,p,0,
0.93893,Experiment4Metamer_ResponseGroup1.m,2,3,2,15,19,p,0,
0.78865,Experiment4Metamer_ResponseGroup1.m,2,10,1,20,19,p,0,
1.7006,Experiment4Metamer_ResponseGroup1.m,2,12,2,16,19,p,0,
1.7833,Experiment4Metamer_ResponseGroup1.m,1,18,1,8,20,q,0,
0.88559,Experiment4Metamer_ResponseGroup1.m,1,2,2,14,20,q,0,
0.73344,Experiment4Metamer_ResponseGroup1.m,2,19,2,11,19,p,0,
0.63919,Experiment4Metamer_ResponseGroup1.m,2,10,1,14,19,p,0,
1.1299,Experiment4Metamer_ResponseGroup1.m,1,13,2,20,19,p,1,
0.8269,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.77415,Experiment4Metamer_ResponseGroup1.m,1,1,1,4,20,q,0,
1.9267,Experiment4Metamer_ResponseGroup1.m,1,12,1,9,20,q,0,
0.74964,Experiment4Metamer_ResponseGroup1.m,2,16,2,2,19,p,0,
0.93702,Experiment4Metamer_ResponseGroup1.m,2,1,2,4,19,p,0,
1.688,Experiment4Metamer_ResponseGroup1.m,2,7,2,19,19,p,0,
1.0154,Experiment4Metamer_ResponseGroup1.m,2,6,1,5,19,p,0,
1.3241,Experiment4Metamer_ResponseGroup1.m,1,6,1,12,20,q,0,
1.6097,Experiment4Metamer_ResponseGroup1.m,2,18,2,14,19,p,0,
1.2545,Experiment4Metamer_ResponseGroup1.m,2,4,2,19,19,p,0,
0.85196,Experiment4Metamer_ResponseGroup1.m,1,7,2,9,19,p,1,
1.9579,Experiment4Metamer_ResponseGroup1.m,1,6,2,10,20,q,0,
1.0744,Experiment4Metamer_ResponseGroup1.m,2,6,2,9,19,p,0,
1.1031,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,
1.1862,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.77959,Experiment4Metamer_ResponseGroup1.m,2,20,2,11,19,p,0,
1.8903,Experiment4Metamer_ResponseGroup1.m,2,20,2,15,20,q,1,
1.0676,Experiment4Metamer_ResponseGroup1.m,2,5,1,16,19,p,0,
0.95556,Experiment4Metamer_ResponseGroup1.m,2,12,1,20,19,p,0,
0.77547,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
1.0101,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,20,q,0,
1.7944,Experiment4Metamer_ResponseGroup1.m,2,4,2,16,19,p,0,
1.4514,Experiment4Metamer_ResponseGroup1.m,1,3,2,6,20,q,0,
1.1952,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,20,q,1,
888,Experiment4Metamer_ResponseGroup1.m,2,11,2,18,888,888,888,
0.81943,Experiment4Metamer_ResponseGroup1.m,2,2,1,15,19,p,0,
0.80616,Experiment4Metamer_ResponseGroup1.m,1,3,2,4,20,q,0,
