RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
1.4299,Experiment4Metamer_ResponseGroup1.m,2,8,1,6,19,p,0,
0.72699,Experiment4Metamer_ResponseGroup1.m,2,6,2,3,19,p,0,
1.1008,Experiment4Metamer_ResponseGroup1.m,2,10,2,10,19,p,0,
0.81979,Experiment4Metamer_ResponseGroup1.m,1,9,2,16,20,q,0,
0.76194,Experiment4Metamer_ResponseGroup1.m,1,20,1,3,20,q,0,
0.68118,Experiment4Metamer_ResponseGroup1.m,1,15,1,2,20,q,0,
0.72808,Experiment4Metamer_ResponseGroup1.m,2,2,1,10,19,p,0,
0.8159,Experiment4Metamer_ResponseGroup1.m,2,11,2,10,19,p,0,
0.85128,Experiment4Metamer_ResponseGroup1.m,1,1,2,3,20,q,0,
0.79814,Experiment4Metamer_ResponseGroup1.m,2,11,2,16,19,p,0,
0.62884,Experiment4Metamer_ResponseGroup1.m,2,19,2,3,19,p,0,
0.658,Experiment4Metamer_ResponseGroup1.m,1,12,2,17,20,q,0,
0.73852,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,20,q,1,
0.75712,Experiment4Metamer_ResponseGroup1.m,1,17,1,8,20,q,0,
0.73597,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.66328,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,
0.67796,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,
0.93089,Experiment4Metamer_ResponseGroup1.m,2,17,2,12,19,p,0,
0.85386,Experiment4Metamer_ResponseGroup1.m,1,19,2,1,20,q,0,
0.95382,Experiment4Metamer_ResponseGroup1.m,2,1,2,8,19,p,0,
0.69606,Experiment4Metamer_ResponseGroup1.m,2,1,2,6,19,p,0,
0.80812,Experiment4Metamer_ResponseGroup1.m,2,13,2,19,19,p,0,
0.89008,Experiment4Metamer_ResponseGroup1.m,2,5,1,13,19,p,0,
0.65759,Experiment4Metamer_ResponseGroup1.m,1,17,2,1,20,q,0,
0.88541,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,
0.73453,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
0.67021,Experiment4Metamer_ResponseGroup1.m,2,8,1,9,19,p,0,
0.72572,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,
0.8306,Experiment4Metamer_ResponseGroup1.m,1,11,2,7,20,q,0,
1.1108,Experiment4Metamer_ResponseGroup1.m,2,12,2,5,19,p,0,
1.3428,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,20,q,0,
1.0174,Experiment4Metamer_ResponseGroup1.m,2,3,1,4,19,p,0,
0.90847,Experiment4Metamer_ResponseGroup1.m,1,17,2,11,20,q,0,
0.94875,Experiment4Metamer_ResponseGroup1.m,2,15,2,8,20,q,1,
1.08,Experiment4Metamer_ResponseGroup1.m,1,5,1,18,20,q,0,
1.2192,Experiment4Metamer_ResponseGroup1.m,2,4,1,10,19,p,0,
0.82471,Experiment4Metamer_ResponseGroup1.m,2,1,1,17,19,p,0,
0.85825,Experiment4Metamer_ResponseGroup1.m,2,5,2,20,19,p,0,
0.69627,Experiment4Metamer_ResponseGroup1.m,1,2,2,9,20,q,0,
1.2088,Experiment4Metamer_ResponseGroup1.m,2,18,1,19,20,q,1,
0.69744,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.75814,Experiment4Metamer_ResponseGroup1.m,1,17,1,7,20,q,0,
0.82394,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.94143,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,
0.83558,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.78052,Experiment4Metamer_ResponseGroup1.m,2,5,2,17,19,p,0,
0.68919,Experiment4Metamer_ResponseGroup1.m,2,7,1,1,19,p,0,
1.442,Experiment4Metamer_ResponseGroup1.m,1,15,1,10,20,q,0,
0.72181,Experiment4Metamer_ResponseGroup1.m,2,17,2,4,19,p,0,
0.69113,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,
0.75367,Experiment4Metamer_ResponseGroup1.m,2,14,2,20,19,p,0,
0.74629,Experiment4Metamer_ResponseGroup1.m,2,20,2,14,19,p,0,
0.88324,Experiment4Metamer_ResponseGroup1.m,1,6,2,9,20,q,0,
0.79898,Experiment4Metamer_ResponseGroup1.m,1,2,2,8,19,p,1,
1.0887,Experiment4Metamer_ResponseGroup1.m,2,16,1,17,19,p,0,
0.55799,Experiment4Metamer_ResponseGroup1.m,1,1,1,13,19,p,1,
0.78981,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,
0.77746,Experiment4Metamer_ResponseGroup1.m,2,15,2,15,19,p,0,
0.67047,Experiment4Metamer_ResponseGroup1.m,2,15,2,14,19,p,0,
0.78964,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,
0.68333,Experiment4Metamer_ResponseGroup1.m,1,12,1,18,20,q,0,
1.1353,Experiment4Metamer_ResponseGroup1.m,1,18,2,18,20,q,0,
0.88471,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.936,Experiment4Metamer_ResponseGroup1.m,2,19,2,9,19,p,0,
0.71024,Experiment4Metamer_ResponseGroup1.m,2,19,2,16,19,p,0,
0.8183,Experiment4Metamer_ResponseGroup1.m,1,14,2,7,20,q,0,
0.63193,Experiment4Metamer_ResponseGroup1.m,2,20,2,6,19,p,0,
1.3012,Experiment4Metamer_ResponseGroup1.m,1,16,1,13,20,q,0,
0.79609,Experiment4Metamer_ResponseGroup1.m,2,18,1,3,19,p,0,
0.81972,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,
0.83303,Experiment4Metamer_ResponseGroup1.m,1,15,2,6,20,q,0,
0.6305,Experiment4Metamer_ResponseGroup1.m,1,14,1,14,20,q,0,
0.88065,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,
0.65782,Experiment4Metamer_ResponseGroup1.m,2,9,1,4,19,p,0,
0.65726,Experiment4Metamer_ResponseGroup1.m,1,8,2,5,20,q,0,
0.68814,Experiment4Metamer_ResponseGroup1.m,2,14,2,14,19,p,0,
0.91149,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,
0.63373,Experiment4Metamer_ResponseGroup1.m,1,11,1,15,20,q,0,
0.8204,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,
0.70359,Experiment4Metamer_ResponseGroup1.m,1,10,1,8,20,q,0,
0.64189,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,
0.69104,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,
0.75012,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
0.66225,Experiment4Metamer_ResponseGroup1.m,2,14,1,20,19,p,0,
0.67809,Experiment4Metamer_ResponseGroup1.m,1,12,2,14,20,q,0,
0.79032,Experiment4Metamer_ResponseGroup1.m,2,10,2,13,19,p,0,
0.71604,Experiment4Metamer_ResponseGroup1.m,1,19,1,7,20,q,0,
0.69938,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.72945,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,
0.72301,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,
0.94242,Experiment4Metamer_ResponseGroup1.m,1,9,2,19,20,q,0,
0.75265,Experiment4Metamer_ResponseGroup1.m,2,19,1,6,19,p,0,
0.76555,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,
0.65706,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,
0.66599,Experiment4Metamer_ResponseGroup1.m,1,11,1,14,20,q,0,
0.90997,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,
0.44468,Experiment4Metamer_ResponseGroup1.m,1,8,1,13,20,q,0,
0.90997,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,
0.50562,Experiment4Metamer_ResponseGroup1.m,1,8,1,20,20,q,0,
1.0698,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,
0.83307,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,
0.65701,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,
0.65355,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,
0.69868,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,
0.76374,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,19,p,1,
0.77782,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.79355,Experiment4Metamer_ResponseGroup1.m,1,18,2,3,20,q,0,
0.62889,Experiment4Metamer_ResponseGroup1.m,1,19,1,10,20,q,0,
0.63076,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,
0.72612,Experiment4Metamer_ResponseGroup1.m,2,7,1,15,20,q,1,
1.2987,Experiment4Metamer_ResponseGroup1.m,1,5,2,11,20,q,0,
0.65326,Experiment4Metamer_ResponseGroup1.m,1,15,1,15,20,q,0,
0.60907,Experiment4Metamer_ResponseGroup1.m,1,14,1,15,20,q,0,
0.85319,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,
0.91963,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,
0.88219,Experiment4Metamer_ResponseGroup1.m,1,9,2,9,20,q,0,
0.72632,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,20,q,0,
0.87015,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,
0.90207,Experiment4Metamer_ResponseGroup1.m,2,14,1,3,19,p,0,
0.88848,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
1.0965,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
1.4851,Experiment4Metamer_ResponseGroup1.m,2,8,2,17,19,p,0,
0.90752,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,19,p,0,
0.68609,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.80647,Experiment4Metamer_ResponseGroup1.m,2,11,2,9,19,p,0,
0.79341,Experiment4Metamer_ResponseGroup1.m,2,13,1,1,19,p,0,
0.85321,Experiment4Metamer_ResponseGroup1.m,2,14,1,17,19,p,0,
0.7751,Experiment4Metamer_ResponseGroup1.m,1,20,2,18,20,q,0,
0.92468,Experiment4Metamer_ResponseGroup1.m,1,12,1,19,20,q,0,
0.74672,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,
0.72109,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,
0.68079,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,19,p,1,
1.0941,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,
0.63204,Experiment4Metamer_ResponseGroup1.m,1,8,2,11,20,q,0,
0.71884,Experiment4Metamer_ResponseGroup1.m,1,14,1,16,20,q,0,
0.79141,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,
1.1008,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,
0.80695,Experiment4Metamer_ResponseGroup1.m,1,14,1,18,20,q,0,
0.76653,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,
0.56233,Experiment4Metamer_ResponseGroup1.m,1,20,1,19,20,q,0,
0.83416,Experiment4Metamer_ResponseGroup1.m,1,8,2,7,20,q,0,
0.7953,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,
0.80931,Experiment4Metamer_ResponseGroup1.m,2,10,1,18,19,p,0,
0.71,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,
0.78233,Experiment4Metamer_ResponseGroup1.m,2,12,2,7,19,p,0,
0.61116,Experiment4Metamer_ResponseGroup1.m,1,3,2,14,20,q,0,
0.74064,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,
0.99296,Experiment4Metamer_ResponseGroup1.m,2,3,1,16,19,p,0,
0.77485,Experiment4Metamer_ResponseGroup1.m,2,6,2,6,19,p,0,
0.72483,Experiment4Metamer_ResponseGroup1.m,2,9,2,18,19,p,0,
1.0604,Experiment4Metamer_ResponseGroup1.m,1,8,1,7,20,q,0,
1.3683,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,
0.88638,Experiment4Metamer_ResponseGroup1.m,2,15,1,13,19,p,0,
0.71905,Experiment4Metamer_ResponseGroup1.m,1,4,1,9,20,q,0,
0.91735,Experiment4Metamer_ResponseGroup1.m,2,1,1,2,19,p,0,
0.85017,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,
0.72272,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,
0.62286,Experiment4Metamer_ResponseGroup1.m,1,20,2,19,20,q,0,
0.70488,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,
0.69227,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
1.0639,Experiment4Metamer_ResponseGroup1.m,2,13,1,3,19,p,0,
0.68628,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,
0.71285,Experiment4Metamer_ResponseGroup1.m,1,11,1,20,20,q,0,
0.73894,Experiment4Metamer_ResponseGroup1.m,2,10,1,13,19,p,0,
0.80168,Experiment4Metamer_ResponseGroup1.m,2,3,1,8,19,p,0,
0.72393,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,
0.5807,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,
0.73072,Experiment4Metamer_ResponseGroup1.m,2,15,2,6,19,p,0,
0.79664,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,
0.7868,Experiment4Metamer_ResponseGroup1.m,1,18,1,10,20,q,0,
0.85323,Experiment4Metamer_ResponseGroup1.m,1,13,1,7,20,q,0,
0.70227,Experiment4Metamer_ResponseGroup1.m,1,13,2,8,20,q,0,
0.62461,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,
0.6126,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
0.54845,Experiment4Metamer_ResponseGroup1.m,1,6,2,15,20,q,0,
0.63978,Experiment4Metamer_ResponseGroup1.m,1,20,2,5,20,q,0,
0.77109,Experiment4Metamer_ResponseGroup1.m,1,16,2,4,20,q,0,
0.62114,Experiment4Metamer_ResponseGroup1.m,1,1,1,20,20,q,0,
0.64177,Experiment4Metamer_ResponseGroup1.m,1,15,2,10,20,q,0,
0.85758,Experiment4Metamer_ResponseGroup1.m,2,20,2,7,19,p,0,
0.6598,Experiment4Metamer_ResponseGroup1.m,2,16,2,5,19,p,0,
0.73934,Experiment4Metamer_ResponseGroup1.m,1,15,2,20,20,q,0,
0.76399,Experiment4Metamer_ResponseGroup1.m,2,3,1,5,19,p,0,
0.94583,Experiment4Metamer_ResponseGroup1.m,1,12,1,15,19,p,1,
0.56995,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,
0.75368,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,
0.65104,Experiment4Metamer_ResponseGroup1.m,1,13,2,12,20,q,0,
0.59654,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.8084,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,
0.53561,Experiment4Metamer_ResponseGroup1.m,1,5,1,4,20,q,0,
0.63582,Experiment4Metamer_ResponseGroup1.m,1,12,1,12,20,q,0,
0.66552,Experiment4Metamer_ResponseGroup1.m,2,9,2,16,19,p,0,
0.74958,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,
0.74909,Experiment4Metamer_ResponseGroup1.m,2,12,1,3,19,p,0,
0.65606,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,
0.41489,Experiment4Metamer_ResponseGroup1.m,2,6,1,11,19,p,0,
0.75307,Experiment4Metamer_ResponseGroup1.m,2,7,2,5,19,p,0,
0.65569,Experiment4Metamer_ResponseGroup1.m,2,8,1,7,19,p,0,
0.74404,Experiment4Metamer_ResponseGroup1.m,1,13,1,12,20,q,0,
0.62115,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.94272,Experiment4Metamer_ResponseGroup1.m,1,14,1,5,20,q,0,
0.59572,Experiment4Metamer_ResponseGroup1.m,2,13,1,13,19,p,0,
0.52643,Experiment4Metamer_ResponseGroup1.m,1,6,2,3,20,q,0,
0.71238,Experiment4Metamer_ResponseGroup1.m,1,2,1,11,20,q,0,
0.79096,Experiment4Metamer_ResponseGroup1.m,1,5,2,3,20,q,0,
0.87836,Experiment4Metamer_ResponseGroup1.m,1,9,1,11,20,q,0,
0.71808,Experiment4Metamer_ResponseGroup1.m,2,17,1,15,19,p,0,
0.69225,Experiment4Metamer_ResponseGroup1.m,1,12,2,13,20,q,0,
0.79467,Experiment4Metamer_ResponseGroup1.m,1,9,1,1,20,q,0,
0.79749,Experiment4Metamer_ResponseGroup1.m,1,15,1,1,20,q,0,
0.65872,Experiment4Metamer_ResponseGroup1.m,2,16,2,1,19,p,0,
0.66545,Experiment4Metamer_ResponseGroup1.m,2,4,1,7,19,p,0,
0.72042,Experiment4Metamer_ResponseGroup1.m,1,1,1,15,20,q,0,
0.70106,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,20,q,1,
0.62635,Experiment4Metamer_ResponseGroup1.m,1,2,2,5,20,q,0,
0.68242,Experiment4Metamer_ResponseGroup1.m,1,17,2,2,20,q,0,
0.55869,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,
0.70058,Experiment4Metamer_ResponseGroup1.m,2,14,2,12,19,p,0,
0.70479,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
0.8508,Experiment4Metamer_ResponseGroup1.m,2,17,1,1,19,p,0,
0.61402,Experiment4Metamer_ResponseGroup1.m,1,17,1,11,20,q,0,
1.1636,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,19,p,1,
0.67319,Experiment4Metamer_ResponseGroup1.m,1,19,2,4,20,q,0,
0.84427,Experiment4Metamer_ResponseGroup1.m,1,4,1,18,20,q,0,
0.49713,Experiment4Metamer_ResponseGroup1.m,2,19,1,4,20,q,1,
1.2299,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.81856,Experiment4Metamer_ResponseGroup1.m,2,3,2,18,19,p,0,
0.64246,Experiment4Metamer_ResponseGroup1.m,1,13,1,8,20,q,0,
0.65258,Experiment4Metamer_ResponseGroup1.m,1,17,1,5,20,q,0,
0.80185,Experiment4Metamer_ResponseGroup1.m,1,1,1,7,20,q,0,
0.67942,Experiment4Metamer_ResponseGroup1.m,1,16,2,1,20,q,0,
0.70809,Experiment4Metamer_ResponseGroup1.m,1,2,2,6,20,q,0,
0.69296,Experiment4Metamer_ResponseGroup1.m,2,15,1,20,19,p,0,
0.62797,Experiment4Metamer_ResponseGroup1.m,1,3,1,20,20,q,0,
0.61933,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
0.8015,Experiment4Metamer_ResponseGroup1.m,1,16,1,20,20,q,0,
0.79956,Experiment4Metamer_ResponseGroup1.m,2,11,2,20,19,p,0,
0.81323,Experiment4Metamer_ResponseGroup1.m,1,6,1,14,20,q,0,
0.50908,Experiment4Metamer_ResponseGroup1.m,1,14,2,1,20,q,0,
1.0568,Experiment4Metamer_ResponseGroup1.m,2,17,1,16,19,p,0,
0.71583,Experiment4Metamer_ResponseGroup1.m,2,11,2,13,19,p,0,
0.88718,Experiment4Metamer_ResponseGroup1.m,2,9,1,3,19,p,0,
0.84654,Experiment4Metamer_ResponseGroup1.m,1,7,2,20,20,q,0,
0.68538,Experiment4Metamer_ResponseGroup1.m,2,6,1,15,19,p,0,
0.56451,Experiment4Metamer_ResponseGroup1.m,1,17,1,9,20,q,0,
0.63216,Experiment4Metamer_ResponseGroup1.m,2,4,2,4,19,p,0,
0.76965,Experiment4Metamer_ResponseGroup1.m,1,10,1,11,20,q,0,
0.85844,Experiment4Metamer_ResponseGroup1.m,2,7,1,17,19,p,0,
0.95408,Experiment4Metamer_ResponseGroup1.m,2,17,2,7,19,p,0,
0.89906,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,20,q,1,
0.79165,Experiment4Metamer_ResponseGroup1.m,2,18,1,17,19,p,0,
0.85435,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,
0.73075,Experiment4Metamer_ResponseGroup1.m,2,14,1,12,19,p,0,
0.65679,Experiment4Metamer_ResponseGroup1.m,2,9,1,9,19,p,0,
0.91983,Experiment4Metamer_ResponseGroup1.m,1,7,1,11,20,q,0,
0.67718,Experiment4Metamer_ResponseGroup1.m,1,10,1,3,20,q,0,
0.78303,Experiment4Metamer_ResponseGroup1.m,2,12,2,8,19,p,0,
0.76518,Experiment4Metamer_ResponseGroup1.m,2,10,1,5,19,p,0,
0.7387,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.69107,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,
0.71448,Experiment4Metamer_ResponseGroup1.m,2,17,1,3,19,p,0,
0.7278,Experiment4Metamer_ResponseGroup1.m,1,11,2,3,20,q,0,
0.73021,Experiment4Metamer_ResponseGroup1.m,2,2,1,12,19,p,0,
0.80241,Experiment4Metamer_ResponseGroup1.m,2,19,2,14,19,p,0,
0.89404,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
0.5929,Experiment4Metamer_ResponseGroup1.m,1,14,2,5,20,q,0,
0.3017,Experiment4Metamer_ResponseGroup1.m,1,18,1,14,20,q,0,
0.74348,Experiment4Metamer_ResponseGroup1.m,2,1,2,1,19,p,0,
0.74122,Experiment4Metamer_ResponseGroup1.m,2,11,2,15,19,p,0,
0.79735,Experiment4Metamer_ResponseGroup1.m,2,3,2,15,19,p,0,
0.83596,Experiment4Metamer_ResponseGroup1.m,2,10,1,20,19,p,0,
0.76094,Experiment4Metamer_ResponseGroup1.m,2,12,2,16,19,p,0,
0.57379,Experiment4Metamer_ResponseGroup1.m,1,18,1,8,19,p,1,
0.68118,Experiment4Metamer_ResponseGroup1.m,1,2,2,14,20,q,0,
0.64403,Experiment4Metamer_ResponseGroup1.m,2,19,2,11,19,p,0,
0.71124,Experiment4Metamer_ResponseGroup1.m,2,10,1,14,19,p,0,
0.61239,Experiment4Metamer_ResponseGroup1.m,1,13,2,20,20,q,0,
0.73447,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.79957,Experiment4Metamer_ResponseGroup1.m,1,1,1,4,20,q,0,
0.97461,Experiment4Metamer_ResponseGroup1.m,1,12,1,9,20,q,0,
0.75836,Experiment4Metamer_ResponseGroup1.m,2,16,2,2,19,p,0,
0.91534,Experiment4Metamer_ResponseGroup1.m,2,1,2,4,19,p,0,
0.68527,Experiment4Metamer_ResponseGroup1.m,2,7,2,19,20,q,1,
0.7517,Experiment4Metamer_ResponseGroup1.m,2,6,1,5,19,p,0,
0.62181,Experiment4Metamer_ResponseGroup1.m,1,6,1,12,20,q,0,
0.80536,Experiment4Metamer_ResponseGroup1.m,2,18,2,14,19,p,0,
1.1257,Experiment4Metamer_ResponseGroup1.m,2,4,2,19,19,p,0,
0.6518,Experiment4Metamer_ResponseGroup1.m,1,7,2,9,20,q,0,
0.57894,Experiment4Metamer_ResponseGroup1.m,1,6,2,10,20,q,0,
0.70449,Experiment4Metamer_ResponseGroup1.m,2,6,2,9,19,p,0,
1.0675,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,
0.71187,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.80491,Experiment4Metamer_ResponseGroup1.m,2,20,2,11,19,p,0,
0.61876,Experiment4Metamer_ResponseGroup1.m,2,20,2,15,19,p,0,
0.87644,Experiment4Metamer_ResponseGroup1.m,2,5,1,16,19,p,0,
0.84494,Experiment4Metamer_ResponseGroup1.m,2,12,1,20,19,p,0,
0.66885,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
1.0229,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,20,q,0,
0.72028,Experiment4Metamer_ResponseGroup1.m,2,4,2,16,19,p,0,
0.71518,Experiment4Metamer_ResponseGroup1.m,1,3,2,6,20,q,0,
0.83609,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,
0.74044,Experiment4Metamer_ResponseGroup1.m,2,11,2,18,19,p,0,
0.73262,Experiment4Metamer_ResponseGroup1.m,2,2,1,15,19,p,0,
