RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,
0.92648,Experiment4Metamer_ResponseGroup1.m,2,8,1,10,19,p,0,
0.71158,Experiment4Metamer_ResponseGroup1.m,1,13,1,6,20,q,0,
0.60976,Experiment4Metamer_ResponseGroup1.m,2,3,2,15,19,p,0,
0.73572,Experiment4Metamer_ResponseGroup1.m,1,11,2,6,20,q,0,
0.64082,Experiment4Metamer_ResponseGroup1.m,2,3,2,16,19,p,0,
0.83593,Experiment4Metamer_ResponseGroup1.m,2,6,1,4,19,p,0,
0.6956,Experiment4Metamer_ResponseGroup1.m,1,2,1,17,20,q,0,
0.60828,Experiment4Metamer_ResponseGroup1.m,1,13,1,9,20,q,0,
0.69113,Experiment4Metamer_ResponseGroup1.m,2,14,2,18,19,p,0,
0.81641,Experiment4Metamer_ResponseGroup1.m,2,8,1,6,19,p,0,
0.82311,Experiment4Metamer_ResponseGroup1.m,2,6,2,3,19,p,0,
0.70371,Experiment4Metamer_ResponseGroup1.m,2,10,2,10,19,p,0,
0.82681,Experiment4Metamer_ResponseGroup1.m,1,9,2,16,20,q,0,
0.73436,Experiment4Metamer_ResponseGroup1.m,1,20,1,3,20,q,0,
0.88303,Experiment4Metamer_ResponseGroup1.m,1,15,1,2,20,q,0,
0.70249,Experiment4Metamer_ResponseGroup1.m,2,2,1,10,19,p,0,
0.59438,Experiment4Metamer_ResponseGroup1.m,2,11,2,10,19,p,0,
0.89338,Experiment4Metamer_ResponseGroup1.m,1,1,2,3,20,q,0,
0.6186,Experiment4Metamer_ResponseGroup1.m,2,11,2,16,19,p,0,
0.70571,Experiment4Metamer_ResponseGroup1.m,2,19,2,3,19,p,0,
0.97889,Experiment4Metamer_ResponseGroup1.m,1,12,2,17,20,q,0,
1.1417,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,
0.66395,Experiment4Metamer_ResponseGroup1.m,1,17,1,8,20,q,0,
0.78424,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.74355,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,
0.68119,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,
0.81556,Experiment4Metamer_ResponseGroup1.m,2,17,2,12,19,p,0,
1.0645,Experiment4Metamer_ResponseGroup1.m,1,19,2,1,19,p,1,
0.87531,Experiment4Metamer_ResponseGroup1.m,2,1,2,8,19,p,0,
0.6856,Experiment4Metamer_ResponseGroup1.m,2,1,2,6,19,p,0,
0.80406,Experiment4Metamer_ResponseGroup1.m,2,13,2,19,19,p,0,
0.86486,Experiment4Metamer_ResponseGroup1.m,2,5,1,13,19,p,0,
0.55866,Experiment4Metamer_ResponseGroup1.m,1,17,2,1,20,q,0,
0.8945,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,
0.71654,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
0.69943,Experiment4Metamer_ResponseGroup1.m,2,8,1,9,19,p,0,
0.751,Experiment4Metamer_ResponseGroup1.m,1,16,1,2,20,q,0,
0.85937,Experiment4Metamer_ResponseGroup1.m,1,11,2,7,20,q,0,
0.7943,Experiment4Metamer_ResponseGroup1.m,2,12,2,5,19,p,0,
0.54953,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,20,q,0,
0.64359,Experiment4Metamer_ResponseGroup1.m,2,3,1,4,19,p,0,
0.64106,Experiment4Metamer_ResponseGroup1.m,1,17,2,11,20,q,0,
0.55437,Experiment4Metamer_ResponseGroup1.m,2,15,2,8,19,p,0,
0.42723,Experiment4Metamer_ResponseGroup1.m,1,5,1,18,20,q,0,
0.56133,Experiment4Metamer_ResponseGroup1.m,2,4,1,10,20,q,1,
0.70844,Experiment4Metamer_ResponseGroup1.m,2,1,1,17,19,p,0,
0.78552,Experiment4Metamer_ResponseGroup1.m,2,5,2,20,19,p,0,
0.58944,Experiment4Metamer_ResponseGroup1.m,1,2,2,9,20,q,0,
0.64589,Experiment4Metamer_ResponseGroup1.m,2,18,1,19,19,p,0,
0.62099,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.59103,Experiment4Metamer_ResponseGroup1.m,1,17,1,7,20,q,0,
0.6419,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.69896,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,19,p,0,
0.57671,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.6242,Experiment4Metamer_ResponseGroup1.m,2,5,2,17,19,p,0,
0.60685,Experiment4Metamer_ResponseGroup1.m,2,7,1,1,19,p,0,
0.53391,Experiment4Metamer_ResponseGroup1.m,1,15,1,10,20,q,0,
0.59867,Experiment4Metamer_ResponseGroup1.m,2,17,2,4,19,p,0,
0.53212,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,
0.56847,Experiment4Metamer_ResponseGroup1.m,2,14,2,20,19,p,0,
0.70097,Experiment4Metamer_ResponseGroup1.m,2,20,2,14,19,p,0,
0.6561,Experiment4Metamer_ResponseGroup1.m,1,6,2,9,20,q,0,
0.62638,Experiment4Metamer_ResponseGroup1.m,1,2,2,8,20,q,0,
0.59095,Experiment4Metamer_ResponseGroup1.m,2,16,1,17,19,p,0,
0.60276,Experiment4Metamer_ResponseGroup1.m,1,1,1,13,20,q,0,
0.60698,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,
0.66167,Experiment4Metamer_ResponseGroup1.m,2,15,2,15,19,p,0,
0.59643,Experiment4Metamer_ResponseGroup1.m,2,15,2,14,19,p,0,
0.57048,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,
0.5745,Experiment4Metamer_ResponseGroup1.m,1,12,1,18,19,p,1,
0.67598,Experiment4Metamer_ResponseGroup1.m,1,18,2,18,20,q,0,
0.51682,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.51379,Experiment4Metamer_ResponseGroup1.m,2,19,2,9,19,p,0,
0.59687,Experiment4Metamer_ResponseGroup1.m,2,19,2,16,19,p,0,
0.53166,Experiment4Metamer_ResponseGroup1.m,1,14,2,7,20,q,0,
0.5947,Experiment4Metamer_ResponseGroup1.m,2,20,2,6,19,p,0,
0.55417,Experiment4Metamer_ResponseGroup1.m,1,16,1,13,20,q,0,
0.57721,Experiment4Metamer_ResponseGroup1.m,2,18,1,3,19,p,0,
0.66571,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,
0.61186,Experiment4Metamer_ResponseGroup1.m,1,15,2,6,20,q,0,
0.8456,Experiment4Metamer_ResponseGroup1.m,1,14,1,14,20,q,0,
0.77297,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,
0.62278,Experiment4Metamer_ResponseGroup1.m,2,9,1,4,19,p,0,
0.55166,Experiment4Metamer_ResponseGroup1.m,1,8,2,5,20,q,0,
0.64616,Experiment4Metamer_ResponseGroup1.m,2,14,2,14,19,p,0,
0.70699,Experiment4Metamer_ResponseGroup1.m,2,2,1,4,19,p,0,
0.67167,Experiment4Metamer_ResponseGroup1.m,1,11,1,15,20,q,0,
0.60016,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,
0.69295,Experiment4Metamer_ResponseGroup1.m,1,10,1,8,20,q,0,
0.6025,Experiment4Metamer_ResponseGroup1.m,1,8,1,1,20,q,0,
0.9332,Experiment4Metamer_ResponseGroup1.m,1,6,2,16,20,q,0,
0.79132,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
1.1952,Experiment4Metamer_ResponseGroup1.m,2,14,1,20,19,p,0,
1.2747,Experiment4Metamer_ResponseGroup1.m,1,12,2,14,20,q,0,
0.70016,Experiment4Metamer_ResponseGroup1.m,2,10,2,13,19,p,0,
0.59292,Experiment4Metamer_ResponseGroup1.m,1,19,1,7,20,q,0,
0.75043,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.71797,Experiment4Metamer_ResponseGroup1.m,2,2,1,16,19,p,0,
0.74692,Experiment4Metamer_ResponseGroup1.m,1,14,1,12,20,q,0,
0.64535,Experiment4Metamer_ResponseGroup1.m,1,9,2,19,19,p,1,
0.69947,Experiment4Metamer_ResponseGroup1.m,2,19,1,6,19,p,0,
0.65754,Experiment4Metamer_ResponseGroup1.m,1,16,2,10,20,q,0,
0.65399,Experiment4Metamer_ResponseGroup1.m,1,3,1,12,20,q,0,
0.7191,Experiment4Metamer_ResponseGroup1.m,1,11,1,14,20,q,0,
0.79352,Experiment4Metamer_ResponseGroup1.m,2,14,2,17,19,p,0,
0.75479,Experiment4Metamer_ResponseGroup1.m,1,8,1,13,20,q,0,
0.5146,Experiment4Metamer_ResponseGroup1.m,2,9,1,14,20,q,1,
0.7066,Experiment4Metamer_ResponseGroup1.m,1,8,1,20,20,q,0,
1.0444,Experiment4Metamer_ResponseGroup1.m,2,6,1,20,19,p,0,
0.72311,Experiment4Metamer_ResponseGroup1.m,2,16,2,10,19,p,0,
0.77425,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,
0.68085,Experiment4Metamer_ResponseGroup1.m,1,19,2,7,20,q,0,
0.72003,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,
0.51424,Experiment4Metamer_ResponseGroup1.m,1,9,1,2,20,q,0,
0.7539,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
1.0591,Experiment4Metamer_ResponseGroup1.m,1,18,2,3,20,q,0,
0.49069,Experiment4Metamer_ResponseGroup1.m,1,19,1,10,20,q,0,
1.0112,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,
0.63081,Experiment4Metamer_ResponseGroup1.m,2,7,1,15,20,q,1,
888,Experiment4Metamer_ResponseGroup1.m,1,5,2,11,888,888,888,
0.62305,Experiment4Metamer_ResponseGroup1.m,1,15,1,15,20,q,0,
0.62622,Experiment4Metamer_ResponseGroup1.m,1,14,1,15,20,q,0,
0.89352,Experiment4Metamer_ResponseGroup1.m,2,16,1,15,19,p,0,
0.74195,Experiment4Metamer_ResponseGroup1.m,2,11,2,14,19,p,0,
0.80583,Experiment4Metamer_ResponseGroup1.m,1,9,2,9,20,q,0,
0.55358,Experiment4Metamer_ResponseGroup1.m,1,19,1,14,20,q,0,
0.79796,Experiment4Metamer_ResponseGroup1.m,1,20,2,4,20,q,0,
0.86504,Experiment4Metamer_ResponseGroup1.m,2,14,1,3,19,p,0,
1.4982,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.8293,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
0.62658,Experiment4Metamer_ResponseGroup1.m,2,8,2,17,19,p,0,
0.76793,Experiment4Metamer_ResponseGroup1.m,2,12,2,13,19,p,0,
0.85757,Experiment4Metamer_ResponseGroup1.m,1,10,2,18,20,q,0,
0.96313,Experiment4Metamer_ResponseGroup1.m,2,11,2,9,19,p,0,
1.5281,Experiment4Metamer_ResponseGroup1.m,2,13,1,1,19,p,0,
0.83719,Experiment4Metamer_ResponseGroup1.m,2,14,1,17,19,p,0,
0.57761,Experiment4Metamer_ResponseGroup1.m,1,20,2,18,20,q,0,
0.58413,Experiment4Metamer_ResponseGroup1.m,1,12,1,19,20,q,0,
0.58998,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,
0.5436,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,
0.67169,Experiment4Metamer_ResponseGroup1.m,1,13,1,16,20,q,0,
0.73457,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,
0.66444,Experiment4Metamer_ResponseGroup1.m,1,8,2,11,20,q,0,
0.58774,Experiment4Metamer_ResponseGroup1.m,1,14,1,16,20,q,0,
0.67264,Experiment4Metamer_ResponseGroup1.m,2,12,1,5,19,p,0,
0.63996,Experiment4Metamer_ResponseGroup1.m,1,16,1,18,20,q,0,
0.77782,Experiment4Metamer_ResponseGroup1.m,1,14,1,18,20,q,0,
0.6462,Experiment4Metamer_ResponseGroup1.m,1,6,2,13,20,q,0,
0.53714,Experiment4Metamer_ResponseGroup1.m,1,20,1,19,20,q,0,
0.7834,Experiment4Metamer_ResponseGroup1.m,1,8,2,7,20,q,0,
0.7081,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,
0.70304,Experiment4Metamer_ResponseGroup1.m,2,10,1,18,19,p,0,
0.69661,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,
0.9266,Experiment4Metamer_ResponseGroup1.m,2,12,2,7,19,p,0,
0.70913,Experiment4Metamer_ResponseGroup1.m,1,3,2,14,20,q,0,
1.0859,Experiment4Metamer_ResponseGroup1.m,2,11,1,6,19,p,0,
0.88532,Experiment4Metamer_ResponseGroup1.m,2,3,1,16,19,p,0,
0.8031,Experiment4Metamer_ResponseGroup1.m,2,6,2,6,19,p,0,
0.76972,Experiment4Metamer_ResponseGroup1.m,2,9,2,18,19,p,0,
0.84759,Experiment4Metamer_ResponseGroup1.m,1,8,1,7,20,q,0,
0.8139,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,
1.5022,Experiment4Metamer_ResponseGroup1.m,2,15,1,13,19,p,0,
0.81159,Experiment4Metamer_ResponseGroup1.m,1,4,1,9,20,q,0,
0.96015,Experiment4Metamer_ResponseGroup1.m,2,1,1,2,19,p,0,
0.61059,Experiment4Metamer_ResponseGroup1.m,1,15,2,7,20,q,0,
0.65325,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,
0.74844,Experiment4Metamer_ResponseGroup1.m,1,20,2,19,20,q,0,
0.80119,Experiment4Metamer_ResponseGroup1.m,1,7,2,10,20,q,0,
0.76959,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.97152,Experiment4Metamer_ResponseGroup1.m,2,13,1,3,19,p,0,
0.61899,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,
1.3498,Experiment4Metamer_ResponseGroup1.m,1,11,1,20,20,q,0,
1.0834,Experiment4Metamer_ResponseGroup1.m,2,10,1,13,19,p,0,
1.8472,Experiment4Metamer_ResponseGroup1.m,2,3,1,8,19,p,0,
0.94275,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,
0.54913,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,
0.98212,Experiment4Metamer_ResponseGroup1.m,2,15,2,6,19,p,0,
0.87579,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,
0.85646,Experiment4Metamer_ResponseGroup1.m,1,18,1,10,20,q,0,
0.8553,Experiment4Metamer_ResponseGroup1.m,1,13,1,7,20,q,0,
0.97453,Experiment4Metamer_ResponseGroup1.m,1,13,2,8,20,q,0,
0.68219,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,
0.56108,Experiment4Metamer_ResponseGroup1.m,1,7,2,3,20,q,0,
0.64808,Experiment4Metamer_ResponseGroup1.m,1,6,2,15,20,q,0,
0.56764,Experiment4Metamer_ResponseGroup1.m,1,20,2,5,20,q,0,
0.53273,Experiment4Metamer_ResponseGroup1.m,1,16,2,4,20,q,0,
0.63419,Experiment4Metamer_ResponseGroup1.m,1,1,1,20,20,q,0,
0.58954,Experiment4Metamer_ResponseGroup1.m,1,15,2,10,20,q,0,
0.97868,Experiment4Metamer_ResponseGroup1.m,2,20,2,7,19,p,0,
1.044,Experiment4Metamer_ResponseGroup1.m,2,16,2,5,19,p,0,
1.2977,Experiment4Metamer_ResponseGroup1.m,1,15,2,20,20,q,0,
0.95484,Experiment4Metamer_ResponseGroup1.m,2,3,1,5,19,p,0,
0.70374,Experiment4Metamer_ResponseGroup1.m,1,12,1,15,20,q,0,
0.72426,Experiment4Metamer_ResponseGroup1.m,1,8,2,17,20,q,0,
0.7228,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,
0.55837,Experiment4Metamer_ResponseGroup1.m,1,13,2,12,20,q,0,
0.76361,Experiment4Metamer_ResponseGroup1.m,1,12,1,16,20,q,0,
0.70132,Experiment4Metamer_ResponseGroup1.m,2,17,1,19,19,p,0,
0.5724,Experiment4Metamer_ResponseGroup1.m,1,5,1,4,20,q,0,
0.80249,Experiment4Metamer_ResponseGroup1.m,1,12,1,12,20,q,0,
0.87909,Experiment4Metamer_ResponseGroup1.m,2,9,2,16,19,p,0,
0.76728,Experiment4Metamer_ResponseGroup1.m,1,9,2,1,20,q,0,
0.68735,Experiment4Metamer_ResponseGroup1.m,2,12,1,3,19,p,0,
0.67097,Experiment4Metamer_ResponseGroup1.m,1,19,1,18,20,q,0,
0.65233,Experiment4Metamer_ResponseGroup1.m,2,6,1,11,19,p,0,
0.65722,Experiment4Metamer_ResponseGroup1.m,2,7,2,5,19,p,0,
0.64469,Experiment4Metamer_ResponseGroup1.m,2,8,1,7,19,p,0,
0.70384,Experiment4Metamer_ResponseGroup1.m,1,13,1,12,20,q,0,
1.2029,Experiment4Metamer_ResponseGroup1.m,2,13,2,20,19,p,0,
0.53043,Experiment4Metamer_ResponseGroup1.m,1,14,1,5,20,q,0,
0.64438,Experiment4Metamer_ResponseGroup1.m,2,13,1,13,19,p,0,
0.6483,Experiment4Metamer_ResponseGroup1.m,1,6,2,3,20,q,0,
0.68976,Experiment4Metamer_ResponseGroup1.m,1,2,1,11,20,q,0,
0.51293,Experiment4Metamer_ResponseGroup1.m,1,5,2,3,20,q,0,
0.5524,Experiment4Metamer_ResponseGroup1.m,1,9,1,11,20,q,0,
0.55824,Experiment4Metamer_ResponseGroup1.m,2,17,1,15,19,p,0,
0.51173,Experiment4Metamer_ResponseGroup1.m,1,12,2,13,20,q,0,
0.54725,Experiment4Metamer_ResponseGroup1.m,1,9,1,1,20,q,0,
0.50829,Experiment4Metamer_ResponseGroup1.m,1,15,1,1,20,q,0,
888,Experiment4Metamer_ResponseGroup1.m,2,16,2,1,888,888,888,
0.98729,Experiment4Metamer_ResponseGroup1.m,2,4,1,7,19,p,0,
0.62239,Experiment4Metamer_ResponseGroup1.m,1,1,1,15,20,q,0,
0.81877,Experiment4Metamer_ResponseGroup1.m,2,2,1,18,19,p,0,
0.66221,Experiment4Metamer_ResponseGroup1.m,1,2,2,5,20,q,0,
0.86722,Experiment4Metamer_ResponseGroup1.m,1,17,2,2,20,q,0,
0.62908,Experiment4Metamer_ResponseGroup1.m,1,20,1,2,20,q,0,
0.70202,Experiment4Metamer_ResponseGroup1.m,2,14,2,12,19,p,0,
0.64531,Experiment4Metamer_ResponseGroup1.m,1,5,2,17,20,q,0,
0.74712,Experiment4Metamer_ResponseGroup1.m,2,17,1,1,19,p,0,
0.82313,Experiment4Metamer_ResponseGroup1.m,1,17,1,11,20,q,0,
0.59212,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,20,q,0,
0.53891,Experiment4Metamer_ResponseGroup1.m,1,19,2,4,20,q,0,
0.73985,Experiment4Metamer_ResponseGroup1.m,1,4,1,18,20,q,0,
0.72438,Experiment4Metamer_ResponseGroup1.m,2,19,1,4,19,p,0,
0.83219,Experiment4Metamer_ResponseGroup1.m,2,20,1,2,19,p,0,
0.67536,Experiment4Metamer_ResponseGroup1.m,2,3,2,18,20,q,1,
0.58501,Experiment4Metamer_ResponseGroup1.m,1,13,1,8,20,q,0,
1.0801,Experiment4Metamer_ResponseGroup1.m,1,17,1,5,20,q,0,
0.70463,Experiment4Metamer_ResponseGroup1.m,1,1,1,7,20,q,0,
1.0224,Experiment4Metamer_ResponseGroup1.m,1,16,2,1,20,q,0,
0.66093,Experiment4Metamer_ResponseGroup1.m,1,2,2,6,20,q,0,
0.67297,Experiment4Metamer_ResponseGroup1.m,2,15,1,20,19,p,0,
0.55036,Experiment4Metamer_ResponseGroup1.m,1,3,1,20,20,q,0,
1.0204,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
0.5556,Experiment4Metamer_ResponseGroup1.m,1,16,1,20,20,q,0,
0.68132,Experiment4Metamer_ResponseGroup1.m,2,11,2,20,19,p,0,
1.2925,Experiment4Metamer_ResponseGroup1.m,1,6,1,14,20,q,0,
1.2709,Experiment4Metamer_ResponseGroup1.m,1,14,2,1,20,q,0,
0.64165,Experiment4Metamer_ResponseGroup1.m,2,17,1,16,19,p,0,
0.62295,Experiment4Metamer_ResponseGroup1.m,2,11,2,13,19,p,0,
0.61947,Experiment4Metamer_ResponseGroup1.m,2,9,1,3,19,p,0,
0.72592,Experiment4Metamer_ResponseGroup1.m,1,7,2,20,20,q,0,
0.59755,Experiment4Metamer_ResponseGroup1.m,2,6,1,15,19,p,0,
0.001823,Experiment4Metamer_ResponseGroup1.m,1,17,1,9,19,p,1,
0.68449,Experiment4Metamer_ResponseGroup1.m,2,4,2,4,19,p,0,
1.0844,Experiment4Metamer_ResponseGroup1.m,1,10,1,11,20,q,0,
0.62467,Experiment4Metamer_ResponseGroup1.m,2,7,1,17,19,p,0,
0.76914,Experiment4Metamer_ResponseGroup1.m,2,17,2,7,19,p,0,
0.97963,Experiment4Metamer_ResponseGroup1.m,2,1,1,19,19,p,0,
1.292,Experiment4Metamer_ResponseGroup1.m,2,18,1,17,19,p,0,
1.0164,Experiment4Metamer_ResponseGroup1.m,2,8,2,10,19,p,0,
1.2356,Experiment4Metamer_ResponseGroup1.m,2,14,1,12,19,p,0,
1.4468,Experiment4Metamer_ResponseGroup1.m,2,9,1,9,19,p,0,
0.64032,Experiment4Metamer_ResponseGroup1.m,1,7,1,11,20,q,0,
0.7919,Experiment4Metamer_ResponseGroup1.m,1,10,1,3,20,q,0,
0.678,Experiment4Metamer_ResponseGroup1.m,2,12,2,8,19,p,0,
0.87383,Experiment4Metamer_ResponseGroup1.m,2,10,1,5,19,p,0,
0.5982,Experiment4Metamer_ResponseGroup1.m,2,15,2,19,19,p,0,
0.69049,Experiment4Metamer_ResponseGroup1.m,1,5,2,8,20,q,0,
0.70367,Experiment4Metamer_ResponseGroup1.m,2,17,1,3,19,p,0,
0.69274,Experiment4Metamer_ResponseGroup1.m,1,11,2,3,20,q,0,
0.81605,Experiment4Metamer_ResponseGroup1.m,2,2,1,12,19,p,0,
1.5437,Experiment4Metamer_ResponseGroup1.m,2,19,2,14,19,p,0,
0.5701,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,
0.52432,Experiment4Metamer_ResponseGroup1.m,1,14,2,5,20,q,0,
0.6485,Experiment4Metamer_ResponseGroup1.m,1,18,1,14,19,p,1,
0.63561,Experiment4Metamer_ResponseGroup1.m,2,1,2,1,19,p,0,
0.61396,Experiment4Metamer_ResponseGroup1.m,2,11,2,15,19,p,0,
1.1749,Experiment4Metamer_ResponseGroup1.m,2,3,2,15,19,p,0,
0.59647,Experiment4Metamer_ResponseGroup1.m,2,10,1,20,19,p,0,
0.92412,Experiment4Metamer_ResponseGroup1.m,2,12,2,16,19,p,0,
0.62788,Experiment4Metamer_ResponseGroup1.m,1,18,1,8,20,q,0,
0.81058,Experiment4Metamer_ResponseGroup1.m,1,2,2,14,20,q,0,
0.84268,Experiment4Metamer_ResponseGroup1.m,2,19,2,11,19,p,0,
0.59804,Experiment4Metamer_ResponseGroup1.m,2,10,1,14,19,p,0,
0.83943,Experiment4Metamer_ResponseGroup1.m,1,13,2,20,20,q,0,
0.7838,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.65647,Experiment4Metamer_ResponseGroup1.m,1,1,1,4,20,q,0,
1.1063,Experiment4Metamer_ResponseGroup1.m,1,12,1,9,20,q,0,
0.93346,Experiment4Metamer_ResponseGroup1.m,2,16,2,2,19,p,0,
0.77082,Experiment4Metamer_ResponseGroup1.m,2,1,2,4,19,p,0,
1.234,Experiment4Metamer_ResponseGroup1.m,2,7,2,19,19,p,0,
0.69651,Experiment4Metamer_ResponseGroup1.m,2,6,1,5,19,p,0,
0.68332,Experiment4Metamer_ResponseGroup1.m,1,6,1,12,20,q,0,
0.76573,Experiment4Metamer_ResponseGroup1.m,2,18,2,14,19,p,0,
0.72728,Experiment4Metamer_ResponseGroup1.m,2,4,2,19,19,p,0,
0.55478,Experiment4Metamer_ResponseGroup1.m,1,7,2,9,20,q,0,
0.71379,Experiment4Metamer_ResponseGroup1.m,1,6,2,10,20,q,0,
0.77903,Experiment4Metamer_ResponseGroup1.m,2,6,2,9,19,p,0,
1.0352,Experiment4Metamer_ResponseGroup1.m,1,5,2,15,20,q,0,
1.5461,Experiment4Metamer_ResponseGroup1.m,2,13,1,14,19,p,0,
0.60487,Experiment4Metamer_ResponseGroup1.m,2,20,2,11,19,p,0,
0.52703,Experiment4Metamer_ResponseGroup1.m,2,20,2,15,19,p,0,
0.66633,Experiment4Metamer_ResponseGroup1.m,2,5,1,16,19,p,0,
0.66429,Experiment4Metamer_ResponseGroup1.m,2,12,1,20,19,p,0,
0.48617,Experiment4Metamer_ResponseGroup1.m,1,11,1,10,20,q,0,
0.57152,Experiment4Metamer_ResponseGroup1.m,1,20,1,10,19,p,1,
0.61258,Experiment4Metamer_ResponseGroup1.m,2,4,2,16,19,p,0,
0.64119,Experiment4Metamer_ResponseGroup1.m,1,3,2,6,20,q,0,
0.52889,Experiment4Metamer_ResponseGroup1.m,2,3,2,8,19,p,0,
0.5856,Experiment4Metamer_ResponseGroup1.m,2,11,2,18,19,p,0,
0.63627,Experiment4Metamer_ResponseGroup1.m,2,2,1,15,19,p,0,
0.60143,Experiment4Metamer_ResponseGroup1.m,1,3,2,4,20,q,0,
